(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth
0.6094237216702453,-0.005394885786756155,-0.004313405193895661,-0.01057380811217901,-0.01286522637754153,-0.011039571566409551,-0.00556926232515471,-0.006290741483338389,-1.9466649621634446e-4,0.0017849410854208609,-0.001405506474711356,-0.006991557817920333,-0.001583975359856579,-0.002173553358196852,0.0019524406628336963,2.7139330607862136e-4,-2.3337300911131913e-6,-6.292820490260645e-4,1.256606783778998e-4,-3.9758476586938726e-4,-9.320339576752522e-4,-0.0018403902345231397,-0.0030365892244760212,-0.001200040100513912,-0.0023609922333031248,0.002857236489181415,-0.0020309224309401864,-0.0017210668116219672,2.2110259528304358e-5,7.477419305269359e-4,-3.417229562934497e-4,-0.0015905213458348888,-1.876227628831258e-4,-1.9465453467770264e-4,5.853741083824889e-4,-0.003330790134331941,-0.019837245822974612,-7.108141525817319e-4
-0.005394885786756087,0.001471029612051811,0.001278167402594314,0.0012272795379067616,0.0011777313675306565,0.0012983610590870235,0.0012328859562605757,0.0012832691797273132,0.001105561514084609,0.001124205554583814,0.0012199156890408517,0.0012523441531039363,0.0012643678146935006,0.0012202029455946112,-5.652939674009006e-5,1.1239372600806927e-5,-1.0537450374627815e-7,2.2515021855593663e-5,-7.323072931080522e-6,3.956009942209528e-5,-5.723935097321571e-5,4.9848783097861704e-5,-7.599556068720839e-5,-3.8646473206677316e-5,-5.96202424104511e-5,-5.470202305906468e-5,-5.27998423070867e-5,-2.4152118540217913e-5,1.9924622943964785e-6,-9.546029248384876e-7,9.366400161629001e-6,-2.6554653565727952e-5,4.371158853728245e-7,4.650865802933556e-6,-1.2402708480568125e-6,7.314900942555463e-5,-1.7729004509290096e-4,-6.733811187537628e-6
-0.004313405193895945,0.0012781674025943175,0.0028000810836610575,0.002182257748988725,0.0019509420980700482,0.0021158825434957934,0.0020283306639414505,0.0020237259482573204,0.0020600335666690625,0.0021418506871036095,0.0018849344624847768,0.0019058887029067481,0.0018273925733942222,0.001904008264852576,2.9645011337849823e-5,1.1710341070569628e-5,-9.095106862879411e-8,5.8798753174000423e-5,-9.286820401851966e-6,9.311621273406431e-5,-8.107169429700499e-5,1.2003612754493169e-4,-8.880066295774587e-5,-1.2885250983964825e-5,-1.3302932773205919e-4,-4.9076769485356986e-5,-1.0956710221139395e-4,-1.161659423710594e-4,2.0331468898416477e-6,-1.8703107575382007e-5,3.19497622240822e-5,-4.776637903943359e-5,-2.641982842880544e-5,8.968430075087937e-6,1.6081624398452658e-5,6.565278027047029e-5,-3.286052651730434e-5,-6.220996661738009e-5
-0.010573808112179063,0.0012272795379067649,0.002182257748988724,0.003074208994887944,0.0024808076615874764,0.002626114239995737,0.00233709700319468,0.002304238292450916,0.002485436867236622,0.0024857198999858345,0.0022792559366822136,0.002327711544042551,0.00217472587766782,0.0022298217887590267,-1.2301861228975933e-6,1.2375532689401515e-5,-9.066666066591033e-8,5.224073279578299e-5,-2.937026365895703e-5,1.3503404696491697e-5,-5.023263579163517e-5,1.4405772385329784e-4,-3.514028174556324e-5,2.8650261227124108e-5,-1.4645644499045415e-5,-5.965941016534995e-5,-7.1571990057357e-6,-7.296336112730101e-5,2.8888690774800868e-6,-3.089807185302387e-5,6.287759302618193e-5,-2.313472287066215e-5,-3.4229263718417696e-5,4.187850748929849e-6,-5.225438424621914e-7,1.1147422350941327e-4,-4.972522930502373e-5,-0.00017646745333118826
-0.012865226377541693,0.0011777313675306598,0.0019509420980700503,0.0024808076615874773,0.002971695017548449,0.0026196761798083835,0.002193507032063377,0.0021468825860739837,0.002310287283763043,0.002182253521652158,0.0020471004899947497,0.0021277712390569705,0.00185364441951646,0.002016028249134947,-1.7687887788751183e-5,-7.642180307884792e-6,7.137038786357645e-8,1.0670617971382904e-4,4.146816211559237e-5,7.067383297819742e-5,4.453316581037434e-5,1.6431884113580488e-4,1.1717876047251776e-4,1.0733576114471116e-4,2.2295460484100767e-5,-1.456473067217265e-4,3.916743598830104e-5,1.3488037164551449e-5,-1.3196095945183893e-8,-4.222795218249032e-5,5.333597959002349e-5,-4.434904194797556e-6,-2.579683333279594e-5,1.62784466553045e-5,-7.499622476667915e-6,1.0744062520605751e-4,9.300184590194594e-5,-1.0438828793063243e-4
-0.011039571566409695,0.0012983610590870268,0.0021158825434957947,0.0026261142399957383,0.0026196761798083826,0.0034436608774014617,0.0026830946378417183,0.002653252394781708,0.002695915738893996,0.002615969843344022,0.002564237212359393,0.0025269661776909473,0.0024425444321424052,0.002526375602222,-1.434081416468417e-4,-1.1965972652011028e-5,1.1862528118260212e-7,4.488584267942213e-5,-2.0506857525374473e-5,4.6506645465783576e-5,8.894269142471691e-5,1.3061471512476825e-4,4.8463049311117344e-5,6.921426919090393e-5,6.7346401555362235e-6,-2.1707767889599992e-4,8.470808162790593e-5,-3.989401909002067e-7,8.30269917952953e-7,-2.912403774277965e-5,4.9415474632010574e-5,-1.55623593698797e-5,-3.0743388723377563e-05,2.052165187989867e-5,-9.929743853425034e-6,1.1412967843237753e-4,-1.2385327165778548e-4,-1.2714760733216677e-4
-0.005569262325154808,0.0012328859562605761,0.0020283306639414488,0.002337097003194677,0.002193507032063374,0.0026830946378417157,0.003067744693120282,0.002695764804090294,0.002746079415642767,0.0027687843973864708,0.002595843271316027,0.002771878224567404,0.0025844386028904508,0.002689968530150044,-3.927831719224674e-5,7.727398907967128e-6,-9.346731991506034e-8,3.915948931426004e-5,-4.4140568590701934e-5,-1.356180425091273e-5,-2.6350521624483435e-5,1.4189311930462413e-4,-9.465707614376214e-5,-2.8022271452414292e-5,-9.481519824165212e-5,-1.5944081203079577e-4,-5.860885335744203e-5,-8.529609979487578e-5,1.8447741068589577e-6,-1.2842627088799826e-5,3.6781392314471266e-5,-5.806213005677559e-5,-1.3151799216104299e-5,2.4131875985567507e-5,-2.7120459701666695e-6,8.655946372993106e-5,-2.89945338457927e-4,-1.1295231450276514e-4
-0.006290741483338471,0.0012832691797273138,0.0020237259482573204,0.002304238292450912,0.00214688258607398,0.0026532523947817056,0.002695764804090293,0.0030453243301228764,0.002983618881619515,0.0029986601217182715,0.0027850967513042926,0.0027332205154000375,0.0027430392734640536,0.0027228029533629687,-4.0780667531360204e-5,4.382458789666612e-6,-7.819662110457319e-8,5.644044316380848e-5,6.502381448585186e-6,3.093456722123557e-5,-1.1369137716463397e-5,1.7979872063424976e-4,-6.31416707595738e-5,-1.0374966587181166e-5,-1.0271468373705983e-4,-1.3116776912812356e-4,-5.400654853352231e-5,-1.3883379875743153e-4,4.103587112993268e-6,-1.297492023381548e-5,4.763356933949644e-5,-5.1312697208977556e-5,-1.7355801779436452e-5,1.4333334474254757e-5,-5.841600400113057e-6,8.955252497096031e-5,-2.0617341249436834e-4,-1.2517578293158577e-4
-1.946664962165484e-4,0.0011055615140846146,0.002060033566669069,0.0024854368672366247,0.0023102872837630446,0.0026959157388939995,0.0027460794156427713,0.0029836188816195204,0.0039006523432690483,0.003709693852164009,0.003414037913660576,0.0032462874973657246,0.00330171687223498,0.003321265966967703,9.438132197105484e-5,1.2794269916239423e-5,-1.3882314092601655e-7,2.597778985293443e-5,-1.3634892841035934e-5,-4.415007074508288e-5,-8.130326792316396e-5,8.645108934737367e-5,-1.052402838502524e-4,-2.055225653869591e-5,-1.0482395839464588e-4,-6.726513111402262e-5,-8.337706177491125e-5,-2.5646090615338857e-4,6.66500672790072e-6,-2.7419147643183937e-05,7.95800179185874e-5,-5.9293699891634194e-5,-4.6583258173435075e-5,7.761876062306922e-6,-4.532429591847522e-6,4.72744146517746e-5,-1.6606383926890777e-4,-1.8653610611443072e-4
0.001784941085420806,0.0011242055545838145,0.0021418506871036113,0.0024857198999858315,0.0021822535216521576,0.00261596984334402,0.002768784397386471,0.002998660121718276,0.003709693852164003,0.0041260361769388625,0.0036894822262559844,0.003401438716466517,0.003480263210696323,0.003462056485109763,7.113727110493592e-5,2.064639923340148e-5,-2.24962716600601e-7,-1.5606838839186347e-5,-4.687414137012509e-5,-7.28879451911531e-5,-9.838878462229695e-5,1.36690763012233e-4,-1.0890002993329047e-4,-4.036698159347658e-5,-5.962203874662514e-5,-7.676062528579042e-5,-9.057742017583812e-5,-3.16562226883219e-4,8.071948001025451e-6,-2.8144127623375623e-5,9.383862213389123e-5,-8.267531393580593e-5,-5.460305041115812e-5,5.676920740012104e-7,-1.77302467312916e-7,4.916955515899366e-5,-1.9495382631079107e-4,-2.1532784039002606e-4
-0.0014055064747114834,0.001219915689040855,0.0018849344624847818,0.0022792559366822136,0.0020471004899947506,0.0025642372123593944,0.002595843271316031,0.002785096751304297,0.0034140379136605747,0.0036894822262559866,0.0039723436538006765,0.0033174978031653415,0.0035230161174697535,0.003432005143992069,2.0638123882926606e-5,1.89758794233458e-5,-2.1348366133112267e-7,-1.0877930624298945e-4,-1.2349825885853488e-4,-1.0906467898249185e-4,-1.411644716367964e-4,8.202320432204348e-5,-1.8497339196889588e-4,-3.1626595917919575e-5,-2.9004476112913653e-5,-5.887216767400947e-5,-9.219611791656773e-5,-1.975129179687605e-4,6.525226180847415e-6,-2.2164364161212866e-5,8.856649943270054e-5,-5.1042025585363774e-5,-5.224707250890358e-5,-5.878887795944659e-6,-1.174707105748571e-5,8.056837548586647e-5,-3.6485017040738374e-4,-1.9605437305992624e-4
-0.006991557817920516,0.0012523441531039417,0.0019058887029067503,0.002327711544042554,0.0021277712390569705,0.002526966177690951,0.0027718782245674104,0.002733220515400045,0.003246287497365724,0.003401438716466519,0.0033174978031653432,0.0047229463708478294,0.004007222797095045,0.0037662940244217727,9.501601187210612e-5,3.281362835343753e-5,-4.389068444255269e-7,-9.426224652827653e-5,-1.0416381264056482e-4,-8.991695639639174e-5,-1.4259021001569104e-4,5.529137011797213e-5,-2.0170950505606476e-4,-1.269501979998236e-4,-1.1194693076635844e-4,-2.1256819733421679e-4,-1.0673315896533647e-4,-2.1843308290282862e-4,7.888281868418405e-6,-3.198628357475706e-5,8.372782390530175e-5,-6.203463275383339e-5,-2.721134618862696e-5,5.724643723236725e-6,-1.9500478705315554e-5,8.32312226561757e-5,6.554549915887245e-5,-3.625071585374278e-5
-0.0015839753598568215,0.0012643678146934984,0.0018273925733942192,0.0021747258776678153,0.001853644419516453,0.0024425444321424,0.0025844386028904495,0.002743039273464054,0.0033017168722349727,0.00348026321069632,0.003523016117469746,0.0040072227970950345,0.004499020920434824,0.003829733012539559,7.798463745009297e-5,2.3815193636954657e-5,-3.775156330090628e-7,-5.7511072734675506e-5,-9.249954507346175e-5,-1.3172419613588837e-4,-1.1974041321875314e-4,7.256014949005735e-5,-1.6152858345328927e-4,-7.567547423544448e-5,-7.5670681766489125e-6,-1.5089497002706542e-4,-5.215911047731977e-5,-2.140548422546853e-4,1.04037536184947e-5,-1.49610211545077e-5,8.640819545516016e-5,-5.3876277416508375e-5,-3.429845648959255e-5,-1.9919701047894145e-6,-1.4263659953254612e-5,6.727315087588803e-5,-4.6807918043726353e-4,-7.13447025254657e-5
-0.0021735533581971945,0.0012202029455946133,0.0019040082648525815,0.0022298217887590246,0.002016028249134946,0.0025263756022220027,0.0026899685301500467,0.002722802953362973,0.0033212659669676985,0.003462056485109765,0.003432005143992069,0.0037662940244217744,0.0038297330125395632,0.004329845394483877,6.55700026163106e-5,2.25787017530675e-5,-3.4864704239020135e-7,-3.571844681934238e-5,-1.7144242435365407e-5,-6.255585646885081e-5,-1.698572172270336e-4,6.28509400921985e-5,-1.3946613847860465e-4,-1.1380065051040413e-4,-8.1449771124702e-5,-1.2169104050935334e-4,-1.0107640491979263e-4,-1.5178853590116462e-4,6.090620719292911e-6,-2.4418043256775114e-5,8.30826784192365e-5,-4.18816839914481e-5,-3.6465305464769036e-5,9.474601229675008e-6,-1.2638413345747939e-5,6.361353306629425e-5,-4.760856276972969e-4,-6.507840025816063e-5
0.0019524406628336922,-5.652939674009019e-5,2.9645011337849542e-5,-1.2301861228976802e-6,-1.7687887788751353e-5,-1.4340814164684172e-4,-3.9278317192246866e-5,-4.078066753136027e-5,9.438132197105469e-5,7.113727110493572e-5,2.0638123882926556e-5,9.501601187210605e-5,7.79846374500928e-5,6.557000261631055e-5,1.7391915087876396e-4,1.0827077032187478e-5,-1.2378065076179471e-7,1.1442411689800089e-5,2.3998832133264397e-5,-5.760396594014173e-6,-7.417492591517614e-5,-1.973185177488055e-5,-1.0727501327875739e-6,-2.7108804135825675e-5,-6.37577349811147e-5,3.523971198462393e-5,-5.243501990665918e-5,-1.1914390859564778e-5,-2.7954273845062757e-7,-1.1544493788642019e-7,1.1788618076069263e-6,-7.766742412052955e-6,2.961472159777541e-6,4.347694806060137e-7,4.71896388615396e-6,-1.5377150551163677e-5,-7.350565949059813e-5,1.9086054022105504e-5
2.7139330607861724e-4,1.1239372600806801e-5,1.1710341070569634e-5,1.2375532689401508e-5,-7.64218030788481e-6,-1.1965972652010998e-5,7.727398907967067e-6,4.382458789666524e-6,1.279426991623936e-5,2.0646399233401653e-5,1.8975879423345713e-5,3.281362835343746e-5,2.3815193636954762e-5,2.2578701753067815e-5,1.0827077032187439e-5,6.494088069653336e-6,-6.333548919219214e-8,-1.8083484304040024e-5,-2.2801745537522824e-5,-1.3183295835548406e-5,-2.146602059381232e-5,-5.578805491027818e-6,-3.052560412700028e-5,-1.4654927557313976e-5,-1.630848566412141e-5,1.5756018675264832e-5,-1.385035920162023e-5,-4.622886933083782e-6,2.565066244840981e-7,8.620051014112442e-7,1.1001247407869773e-6,-1.4846492837090186e-6,-2.072515919260539e-7,-1.5140117060278061e-6,-5.427032723910465e-7,-1.1473621440484885e-6,-9.266024608544683e-6,1.4651708993524269e-6
-2.333730091113173e-6,-1.0537450374627688e-7,-9.095106862879372e-8,-9.066666066590993e-8,7.137038786357668e-8,1.1862528118260191e-7,-9.346731991505954e-8,-7.819662110457214e-8,-1.388231409260158e-7,-2.2496271660060272e-7,-2.1348366133112164e-7,-4.3890684442552605e-7,-3.775156330090639e-7,-3.486470423902049e-7,-1.2378065076179445e-7,-6.333548919219193e-8,7.055861594729484e-10,1.5251907110830074e-7,1.739260769700678e-7,1.1483600675761417e-7,1.734008433681538e-7,4.762977698994154e-8,2.527592168036839e-7,1.3920509605388436e-7,1.448948340481425e-7,-1.1784134174715673e-7,9.484349620678505e-8,7.323343685678898e-8,-3.6066947617699483e-9,-9.27122061706599e-9,-1.0262460216996417e-8,1.3687123067107598e-8,-1.2877424686105223e-9,1.4051940256151422e-8,4.596636698586205e-9,6.023286175638472e-9,1.5013404997414682e-7,-3.1596215511839166e-8
-6.292820490260493e-4,2.2515021855594036e-5,5.879875317400006e-5,5.224073279578308e-5,1.0670617971382881e-4,4.4885842679422045e-5,3.9159489314260194e-5,5.644044316380863e-5,2.5977789852934423e-5,-1.5606838839187127e-5,-1.0877930624298915e-4,-9.42622465282766e-5,-5.751107273467595e-5,-3.571844681934362e-5,1.1442411689800158e-5,-1.8083484304040085e-5,1.5251907110830257e-7,2.654860694772607e-4,2.094523386977131e-4,1.3797488430394435e-4,1.1269699123239942e-4,7.196576372934125e-5,2.2244887674870305e-4,6.836458793709384e-5,3.902681444255753e-5,-6.717036408241281e-5,8.637001614794275e-5,-5.942136001601986e-6,-1.047536007388995e-6,-1.1867961700389558e-6,-2.567401439028212e-6,1.2796135964093352e-6,2.3087615800914976e-7,3.1461074846969e-6,6.278805729426423e-6,-4.073961922182836e-6,4.6199361702909624e-5,-9.931531688532552e-6
