(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth
1.2566067837791592e-4,-7.323072931080039e-6,-9.286820401852195e-6,-2.93702636589569e-5,4.1468162115592526e-5,-2.0506857525374453e-5,-4.414056859070163e-5,6.5023814485854686e-6,-1.3634892841035736e-5,-4.6874141370125694e-5,-1.2349825885853445e-4,-1.0416381264056468e-4,-9.24995450734619e-5,-1.7144242435366504e-5,2.399883213326444e-5,-2.2801745537522767e-5,1.7392607697006846e-7,2.0945233869771256e-4,3.315491046534578e-4,1.65956710056067e-4,8.913209281193537e-5,4.011714162021943e-5,2.0638576687250504e-4,6.76493725445051e-5,2.4997024427217242e-5,-6.116377553948403e-5,8.721395220537043e-5,-1.4588980715299035e-5,-1.2402367226726894e-6,3.598640762423728e-7,-7.301178907274363e-6,2.9441455577394173e-6,3.6059041989555445e-6,8.429084911204697e-6,6.780930852938791e-6,-5.177940448890517e-6,-4.591871605071559e-5,-1.1148153575905704e-6
-3.9758476586938937e-4,3.95600994220954e-5,9.311621273406377e-5,1.350340469649156e-5,7.067383297819746e-5,4.6506645465783556e-5,-1.3561804250912879e-5,3.093456722123537e-5,-4.4150070745083175e-5,-7.288794519115356e-5,-1.0906467898249162e-4,-8.991695639639203e-5,-1.3172419613588897e-4,-6.255585646885169e-5,-5.7603965940142395e-6,-1.3183295835548411e-5,1.1483600675761478e-7,1.379748843039447e-4,1.659567100560673e-4,2.770840572296915e-4,2.6563423687433844e-5,1.578480933990656e-5,8.446387330240008e-5,3.9705604983950455e-5,-3.352975479816913e-5,-2.2486357069536917e-5,3.8104494996099326e-5,8.327149399338507e-6,-1.9643933928634704e-6,-3.088417392622596e-6,-4.953187855466921e-6,-6.7903108773208895e-6,8.079392161777034e-6,5.088216746989067e-6,7.1768785395486385e-6,-2.8297600075141977e-7,2.0546807940926946e-5,2.962668219967962e-6
-9.320339576752447e-4,-5.723935097321577e-5,-8.1071694297005e-5,-5.023263579163565e-5,4.453316581037422e-5,8.894269142471676e-5,-2.6350521624483313e-5,-1.1369137716463537e-5,-8.130326792316436e-5,-9.838878462229696e-5,-1.411644716367964e-4,-1.4259021001569123e-4,-1.197404132187532e-4,-1.698572172270336e-4,-7.417492591517614e-5,-2.146602059381235e-5,1.7340084336815378e-7,1.1269699123239949e-4,8.913209281193557e-5,2.6563423687433807e-5,2.775458148305892e-4,3.542571070322122e-5,1.759694458813353e-4,5.841895992618471e-5,1.0566096534244961e-4,-5.490112211972168e-5,1.279722620229956e-4,-1.1703890676826871e-5,6.355134595143217e-7,2.7974967560553947e-6,-5.175364452243514e-6,4.2927069700687825e-6,-1.0739858134035656e-6,4.433403356224474e-6,2.8707886164155975e-6,7.385523847155272e-6,-2.7999963245443634e-5,-3.6028443291194382e-6
-0.001840390234523113,4.984878309786184e-5,1.2003612754493186e-4,1.4405772385329797e-4,1.6431884113580515e-4,1.3061471512476833e-4,1.4189311930462386e-4,1.7979872063424979e-4,8.645108934737384e-5,1.3669076301223312e-4,8.202320432204355e-5,5.529137011797213e-5,7.256014949005756e-5,6.285094009219831e-5,-1.9731851774880573e-5,-5.578805491027824e-6,4.7629776989941625e-8,7.196576372934126e-5,4.0117141620219325e-5,1.5784809339906563e-5,3.542571070322128e-5,2.54203476639389e-4,1.0753372686396511e-4,5.1946403082496783e-5,-1.3730646925057829e-5,-8.238925589088793e-5,4.066842743173462e-5,2.2484878715491067e-5,-1.2889358674768406e-6,-1.197734801167128e-5,1.124022924970433e-5,-3.525560840375408e-6,1.079033237321048e-5,-3.0245527802273606e-6,6.505873919900239e-6,3.889150835567148e-6,3.454936588645302e-6,-1.0688335125474322e-5
-0.0030365892244760212,-7.59955606872083e-5,-8.880066295774568e-5,-3.5140281745563355e-5,1.1717876047251801e-4,4.8463049311117235e-5,-9.465707614376222e-5,-6.314167075957387e-5,-1.052402838502524e-4,-1.0890002993329051e-4,-1.8497339196889596e-4,-2.017095050560649e-4,-1.6152858345328948e-4,-1.394661384786047e-4,-1.072750132787564e-6,-3.052560412700042e-5,2.5275921680368425e-7,2.2244887674870332e-4,2.063857668725049e-4,8.446387330240014e-5,1.7596944588133532e-4,1.0753372686396489e-4,4.874551782011603e-4,1.3534337149078503e-4,1.0755458039511971e-4,-1.4691923164386202e-4,1.5454895133289553e-4,1.7522739785351758e-5,-2.3373535434218097e-6,-1.1244410692920311e-5,1.6735753193713629e-06,1.53220369856492e-5,4.51324896410806e-6,6.747250716671678e-6,8.013345382707619e-6,-7.137970035962442e-7,1.1892458333063378e-4,5.498061808490695e-6
-0.0012000401005139078,-3.8646473206677275e-5,-1.2885250983964797e-5,2.8650261227124142e-5,1.0733576114471116e-4,6.921426919090381e-5,-2.8022271452414268e-5,-1.0374966587181105e-5,-2.0552256538695857e-5,-4.0366981593476565e-5,-3.162659591791973e-5,-1.2695019799982356e-4,-7.567547423544448e-5,-1.1380065051040406e-4,-2.710880413582569e-5,-1.4654927557313964e-5,1.3920509605388436e-7,6.836458793709381e-5,6.764937254450507e-5,3.970560498395049e-5,5.841895992618473e-5,5.194640308249676e-5,1.353433714907851e-4,1.2660348524047232e-4,4.732052371625254e-5,-4.827459388381414e-5,8.536372609795287e-5,1.5080856061522157e-5,-9.438367603651837e-7,-5.400101385506573e-6,2.017965811117438e-6,-1.0180835908519907e-6,-4.072744441941039e-6,3.2426551556953644e-6,2.0857811736569797e-6,7.728030350486477e-6,7.20716619342693e-5,-1.224726534205826e-5
-0.0023609922333031226,-5.9620242410451164e-5,-1.3302932773205919e-4,-1.4645644499045478e-5,2.2295460484100706e-5,6.7346401555361786e-6,-9.48151982416522e-5,-1.0271468373705988e-4,-1.0482395839464614e-4,-5.962203874662529e-5,-2.9004476112913904e-5,-1.119469307663586e-4,-7.567068176648785e-6,-8.144977112470193e-5,-6.375773498111471e-5,-1.6308485664121407e-5,1.4489483404814245e-7,3.902681444255748e-5,2.4997024427217164e-5,-3.352975479816913e-5,1.0566096534244966e-4,-1.3730646925057824e-5,1.0755458039511978e-4,4.7320523716252536e-5,2.7627820321684133e-4,-8.347987567310243e-6,1.0147307755657731e-4,1.0115461566010236e-5,1.634680924848945e-6,1.0418739514643814e-6,5.822780783102652e-6,2.169424156914369e-5,-5.640986719016164e-6,4.648573209134593e-6,-7.927377366302351e-6,1.3272304853319112e-5,-6.138556109357783e-5,-1.5200714067318352e-5
0.0028572364891814033,-5.4702023059064877e-5,-4.907676948535695e-5,-5.965941016535001e-5,-1.4564730672172657e-4,-2.170776788959998e-4,-1.594408120307958e-4,-1.3116776912812367e-4,-6.72651311140227e-5,-7.676062528579042e-5,-5.8872167674009674e-5,-2.125681973342174e-4,-1.508949700270655e-4,-1.2169104050935364e-4,3.523971198462393e-5,1.575601867526489e-5,-1.1784134174715765e-7,-6.717036408241318e-5,-6.116377553948435e-5,-2.2486357069537066e-5,-5.490112211972162e-5,-8.238925589088793e-5,-1.4691923164386213e-4,-4.8274593883814134e-5,-8.347987567310216e-6,2.9880967447045164e-4,-1.646583826207457e-5,2.4995553802459526e-6,1.793500286690067e-6,1.064900009499111e-5,-1.0038417779458883e-6,-6.1099050532234e-6,-2.5822241794219513e-6,-1.44973563780574e-6,-3.5252624246839414e-6,-1.3894899169343623e-5,-1.4933178177470093e-4,-9.253161902055435e-6
-0.002030922430940182,-5.279984230708668e-5,-1.0956710221139381e-4,-7.157199005735684e-6,3.916743598830098e-5,8.470808162790607e-5,-5.8608853357441844e-5,-5.4006548533522184e-5,-8.337706177491083e-5,-9.057742017583816e-5,-9.219611791656757e-5,-1.0673315896533644e-4,-5.2159110477319804e-5,-1.0107640491979258e-4,-5.243501990665919e-5,-1.3850359201620206e-5,9.484349620678471e-8,8.637001614794263e-5,8.721395220537036e-5,3.810449499609935e-5,1.2797226202299557e-4,4.066842743173459e-5,1.545489513328955e-4,8.536372609795287e-5,1.0147307755657727e-4,-1.64658382620746e-5,2.4074266048322384e-4,1.3892471366898096e-5,6.521423472368019e-7,1.6617012515437275e-6,-7.418820366195089e-8,7.197076244589471e-6,-1.4792004981359794e-6,6.309447448263457e-7,4.990097409590434e-7,1.553258881383748e-5,-4.580831558975293e-5,-2.1640820842823538e-06
-0.0017210668116219685,-2.415211854021697e-5,-1.1616594237106033e-4,-7.29633611273003e-5,1.3488037164551507e-5,-3.9894019089945036e-7,-8.529609979487723e-5,-1.388337987574318e-4,-2.5646090615338775e-4,-3.1656222688321853e-4,-1.9751291796876226e-4,-2.1843308290282867e-4,-2.1405484225468473e-4,-1.5178853590116473e-4,-1.1914390859564744e-5,-4.622886933083782e-6,7.323343685678895e-8,-5.942136001602027e-6,-1.458898071529903e-5,8.327149399338497e-6,-1.1703890676826966e-5,2.2484878715491074e-5,1.7522739785351802e-5,1.5080856061522156e-5,1.0115461566010082e-5,2.4995553802457146e-6,1.3892471366898266e-5,2.5333519250194563e-4,-6.113813821005501e-6,-5.287918747926972e-6,1.4376113901109709e-6,1.451685069788327e-5,1.1322404594611252e-5,1.1671900656547047e-6,-3.9566402606137485e-6,-2.8785705618857026e-6,-1.3717997357273504e-4,2.559046089538138e-5
2.2110259528303965e-5,1.9924622943964358e-6,2.033146889841677e-6,2.8888690774800554e-6,-1.319609594518353e-8,8.302699179529249e-7,1.8447741068589924e-6,4.103587112993273e-6,6.665006727900697e-6,8.07194800102543e-6,6.525226180847469e-6,7.888281868418398e-6,1.040375361849469e-5,6.090620719292908e-6,-2.7954273845062863e-7,2.5650662448409706e-7,-3.6066947617699297e-9,-1.0475360073889903e-6,-1.2402367226726848e-6,-1.9643933928634717e-6,6.355134595143239e-7,-1.288935867476842e-6,-2.33735354342181e-6,-9.438367603651828e-7,1.634680924848946e-6,1.7935002866900748e-6,6.521423472367984e-7,-6.113813821005504e-6,2.7880664946502613e-7,3.2869004639581614e-7,6.855855585885285e-8,3.609559676982873e-8,-3.6806508479478716e-7,-7.370684484180976e-8,-1.9906412808385817e-7,1.8477008404267767e-7,3.956652186581974e-7,-4.649013540492422e-7
7.477419305269342e-4,-9.546029248387034e-7,-1.8703107575382017e-5,-3.089807185302431e-5,-4.2227952182490414e-5,-2.9124037742779728e-5,-1.284262708880006e-5,-1.2974920233815688e-5,-2.741914764318401e-5,-2.814412762337572e-5,-2.2164364161212974e-5,-3.198628357475706e-5,-1.4961021154507751e-5,-2.4418043256774867e-5,-1.1544493788642273e-7,8.620051014112479e-7,-9.271220617066045e-9,-1.1867961700389708e-6,3.5986407624235885e-7,-3.088417392622592e-6,2.7974967560554044e-6,-1.197734801167127e-5,-1.12444106929203e-5,-5.400101385506582e-6,1.0418739514643877e-6,1.0649000094991119e-5,1.6617012515437296e-6,-5.287918747926959e-6,3.286900463958152e-7,8.028563666405694e-6,-5.850375939363164e-6,-1.5812013716371856e-6,5.458691088449918e-7,7.023575595620023e-7,-7.707103736200296e-7,-9.178515397750776e-7,-6.767708211748222e-5,3.2280899701720433e-7
-3.4172295629343965e-4,9.36640016162906e-6,3.194976222408233e-5,6.287759302618202e-5,5.333597959002336e-5,4.9415474632010595e-5,3.6781392314471354e-5,4.763356933949659e-5,7.958001791858749e-5,9.383862213389119e-5,8.856649943270052e-5,8.372782390530152e-5,8.64081954551601e-5,8.308267841923628e-5,1.1788618076069236e-6,1.1001247407869766e-6,-1.0262460216996388e-8,-2.567401439028212e-6,-7.301178907274365e-6,-4.953187855466931e-6,-5.1753644522435125e-6,1.1240229249704334e-5,1.6735753193713578e-6,2.0179658111174366e-6,5.822780783102661e-6,-1.0038417779458822e-6,-7.418820366194674e-8,1.4376113901109817e-6,6.855855585885287e-8,-5.850375939363169e-6,1.0161163893840166e-5,5.1330810269692e-7,-2.9277430668223374e-6,-2.9395826542844055e-6,-1.444172771033315e-7,3.80942264517018e-7,2.7759648699529226e-5,-5.236997583934707e-6
-0.001590521345834875,-2.6554653565728003e-5,-4.776637903943375e-5,-2.3134722870662233e-5,-4.4349041947978545e-6,-1.5562359369879857e-5,-5.8062130056775646e-5,-5.131269720897764e-5,-5.9293699891634336e-5,-8.267531393580586e-5,-5.104202558536377e-5,-6.203463275383359e-5,-5.387627741650845e-5,-4.188168399144817e-5,-7.766742412052961e-6,-1.4846492837090103e-6,1.36871230671075e-8,1.27961359640931e-6,2.944145557739389e-6,-6.790310877320894e-6,4.2927069700687936e-6,-3.525560840375401e-6,1.5322036985649193e-5,-1.0180835908519854e-6,2.1694241569143706e-5,-6.1099050532233865e-6,7.197076244589463e-6,1.4516850697883264e-5,3.609559676982935e-8,-1.581201371637184e-6,5.13308102696914e-7,2.028074130558747e-5,-2.3551999660606797e-7,-2.0757640359116457e-8,-3.675042267399508e-6,1.8447805103976876e-6,1.1615155965575209e-5,7.213999566624523e-6
-1.876227628831086e-4,4.37115885372765e-7,-2.6419828428805514e-5,-3.422926371841776e-5,-2.57968333327959e-5,-3.074338872337771e-5,-1.3151799216104418e-5,-1.735580177943642e-5,-4.658325817343513e-5,-5.460305041115804e-5,-5.2247072508903487e-5,-2.721134618862696e-5,-3.429845648959266e-5,-3.64653054647688e-5,2.9614721597775443e-6,-2.0725159192605377e-7,-1.287742468610503e-9,2.308761580091478e-7,3.605904198955556e-6,8.079392161777034e-6,-1.0739858134035651e-6,1.0790332373210477e-5,4.5132489641080505e-6,-4.072744441941044e-6,-5.640986719016165e-6,-2.582224179421945e-6,-1.4792004981359796e-6,1.1322404594611235e-5,-3.680650847947866e-7,5.458691088450001e-7,-2.927743066822341e-6,-2.3551999660607835e-7,1.1868804931272864e-5,1.5818108516635668e-6,1.1683112982103723e-6,-9.501977967415615e-7,-7.944069411498805e-5,5.2890726373565946e-6
-1.946545346777376e-4,4.650865802933548e-6,8.968430075087844e-6,4.187850748929925e-6,1.627844665530444e-5,2.0521651879898608e-5,2.413187598556757e-5,1.4333334474254825e-5,7.761876062306953e-6,5.676920740011698e-7,-5.87888779594459e-6,5.724643723236716e-6,-1.991970104789396e-6,9.474601229675237e-6,4.34769480606017e-7,-1.5140117060278042e-6,1.4051940256151405e-8,3.1461074846968954e-6,8.4290849112047e-6,5.0882167469890815e-06,4.433403356224473e-6,-3.0245527802273475e-6,6.74725071667168e-6,3.2426551556953594e-6,4.648573209134588e-6,-1.449735637805743e-6,6.309447448263424e-7,1.1671900656546937e-6,-7.370684484181012e-8,7.023575595620144e-7,-2.939582654284404e-6,-2.075764035911538e-8,1.5818108516635609e-6,7.927049936336423e-6,-7.480296457656692e-7,-2.3256609983349843e-8,-3.649015600277967e-5,1.4556687167107256e-6
5.853741083824707e-4,-1.2402708480567672e-6,1.6081624398453102e-5,-5.225438424620057e-7,-7.4996224766676025e-6,-9.929743853424899e-6,-2.7120459701666064e-6,-5.84160040011294e-6,-4.532429591847402e-6,-1.773024673128749e-7,-1.1747071057485545e-5,-1.950047870531527e-5,-1.4263659953254575e-5,-1.2638413345747863e-5,4.718963886153961e-6,-5.427032723910418e-7,4.596636698586169e-9,6.278805729426417e-6,6.7809308529387694e-6,7.176878539548643e-6,2.870788616415599e-6,6.505873919900227e-6,8.013345382707614e-6,2.0857811736569755e-6,-7.927377366302348e-6,-3.5252624246839423e-6,4.990097409590381e-7,-3.956640260613794e-6,-1.9906412808385709e-7,-7.70710373620043e-7,-1.4441727710333647e-7,-3.6750422673995066e-6,1.1683112982103645e-6,-7.480296457656634e-7,4.567978059475948e-6,-3.078193618033178e-7,-5.235809738230591e-5,-7.633533845486381e-7
-0.0033307901343319316,7.314900942555458e-5,6.565278027046955e-5,1.1147422350941356e-4,1.0744062520605758e-4,1.1412967843237753e-4,8.655946372993148e-5,8.955252497096057e-5,4.727441465177452e-5,4.916955515899399e-5,8.056837548586669e-5,8.32312226561755e-5,6.727315087588841e-5,6.361353306629406e-5,-1.5377150551163667e-5,-1.147362144048521e-6,6.023286175638651e-9,-4.073961922182662e-6,-5.1779404488903775e-6,-2.8297600075130457e-7,7.385523847155247e-6,3.8891508355671805e-6,-7.137970035962635e-7,7.728030350486424e-6,1.3272304853319083e-5,-1.3894899169343621e-5,1.553258881383748e-5,-2.8785705618857264e-6,1.8477008404267428e-7,-9.178515397749838e-7,3.809422645170214e-7,1.8447805103976959e-6,-9.501977967415358e-7,-2.3256609983283986e-8,-3.078193618033671e-7,3.5914293448698353e-5,-7.578755503791959e-6,-7.07950959518442e-6
-0.019837245822972905,-1.7729004509289112e-4,-3.28605265173158e-5,-4.97252293050124e-5,9.300184590194804e-5,-1.2385327165777727e-4,-2.8994533845791355e-4,-2.0617341249435804e-4,-1.6606383926889647e-4,-1.9495382631077066e-4,-3.6485017040736715e-4,6.554549915887506e-5,-4.680791804372462e-4,-4.760856276972812e-4,-7.350565949059817e-5,-9.266024608545483e-6,1.5013404997415412e-7,4.619936170291207e-5,-4.5918716050712095e-5,2.054680794092655e-5,-2.7999963245443844e-5,3.4549365886458985e-6,1.1892458333063326e-4,7.20716619342702e-5,-6.1385561093578e-5,-1.4933178177470102e-4,-4.580831558975294e-5,-1.3717997357274008e-4,3.9566521865840915e-7,-6.76770821174806e-5,2.7759648699529036e-5,1.1615155965575075e-5,-7.944069411498723e-5,-3.64901560027795e-5,-5.2358097382304805e-5,-7.578755503790332e-6,0.00387508687702904,5.488985618569031e-5
-7.108141525817239e-4,-6.733811187537661e-6,-6.220996661737992e-5,-1.7646745333118813e-4,-1.0438828793063256e-4,-1.2714760733216685e-4,-1.129523145027653e-4,-1.2517578293158577e-4,-1.8653610611443078e-4,-2.1532784039002606e-4,-1.9605437305992638e-4,-3.625071585374284e-5,-7.134470252546568e-5,-6.507840025816064e-5,1.9086054022105498e-5,1.4651708993524195e-6,-3.159621551183911e-8,-9.931531688532576e-6,-1.1148153575905704e-6,2.9626682199679215e-6,-3.6028443291194315e-6,-1.0688335125474331e-5,5.498061808490695e-6,-1.224726534205826e-5,-1.5200714067318357e-5,-9.25316190205542e-6,-2.1640820842823525e-6,2.5590460895381323e-5,-4.6490135404923943e-7,3.2280899701719226e-7,-5.236997583934703e-6,7.2139995666244964e-6,5.289072637356597e-6,1.4556687167107207e-6,-7.633533845486241e-7,-7.07950959518451e-6,5.4889856185690524e-5,7.248132602498335e-5
