(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,importance_rich,personal_income:importance_rich,importance_rich:relative_income,importance_rich:gdp,importance_rich:growth
-0.011980325216128147,-3.737712194120672e-4,-3.201301332554033e-4,-3.230129368452581e-4,-4.089847009472205e-5,-2.8582358856582996e-4,-1.212283787317841e-4,-1.0267195595474572e-4,-2.266844494623232e-4,-1.3052526177990604e-4,-3.315318483155782e-4,-1.0155351732101313e-4,-2.9031875065956627e-4,-1.0556039843282928e-4,2.0325936979499982e-5,-7.04498625723355e-5,5.756249610706701e-7,5.767355559466884e-4,6.433753560141045e-4,3.534226938929574e-4,3.877783992315284e-4,3.7056864008512433e-4,0.001034353080530421,3.2234642315737697e-4,2.9319654504523643e-5,-4.785684978891212e-4,2.3318505860660686e-4,-0.001059062369007125,2.5722878078055262e-5,-1.5734847879535488e-5,-3.329576390106793e-6,-2.5997555154203517e-5,2.3253316758515155e-5,1.811761801067543e-5,3.116160637253739e-5,-1.642708391321532e-5,0.0022754758387612093,1.7002926843825026e-4,9.370776449087705e-4,-4.916026130792504e-4,-3.6563054785706674e-5,0.0031754041017221417,2.881059612412997e-4,-1.0183740902778359e-5,-5.640500623337949e-4,-4.8876191022817475e-5
0.0041025309015947945,-1.2309680875283782e-5,2.3418518566430636e-5,1.7485025851216767e-4,3.01138990219021e-4,2.2725347284276967e-4,1.1825791186273018e-4,2.2352024511232136e-4,9.33015448525025e-5,8.542193740773231e-5,1.189756919106303e-4,3.183170858408656e-5,9.372538992060352e-5,4.4872504500481945e-5,-7.537438834024138e-5,-3.507113907902071e-5,3.371685523240975e-7,2.2047965877998435e-4,2.177191486074924e-4,1.811249773593515e-4,1.0165381725887162e-4,2.2601819409672863e-4,3.22346423157377e-4,2.857460049918676e-4,1.1173674834448635e-5,-2.12852004395033e-4,1.312669673522868e-4,-5.493360052691484e-4,6.6678406294381725e-6,-5.900617549038731e-6,-4.035617561537098e-6,-1.8497812287342382e-5,1.6510460916122512e-5,1.4885249657926169e-5,1.3108745427816742e-6,1.3307044682715146e-7,1.1335573391590875e-4,-2.7793925403047394e-5,3.790474760620394e-4,-1.8718478810200495e-4,-9.495242866703517e-6,-0.0010879777346328215,1.5116186116404909e-4,-2.4792817316995828e-6,-3.686802464877834e-5,4.015300209271675e-7
0.005059793166322152,4.6095026646987044e-5,-1.370535940170612e-4,-4.090536060878516e-5,1.4423981830192253e-4,-5.939595180759843e-5,1.0107577468789942e-4,1.6340985081835113e-5,-9.050346191573802e-5,-2.9982708451545744e-6,1.4608260735848766e-4,-2.8316966248309413e-5,1.198031274740654e-4,2.9556116079738998e-5,-1.0208704430209005e-4,-8.838580318909252e-6,1.0185537164989876e-7,2.8852132152743993e-5,-2.7024166066154108e-5,-7.017494146895966e-5,2.2937588624716966e-5,-2.178980369555702e-5,2.9319654504523754e-5,1.117367483444863e-5,4.133734686026628e-4,9.990592966456125e-5,1.0370443439492553e-4,-2.0272374317470644e-5,-8.473434315556707e-6,-1.0839301730821019e-5,1.7725289847617452e-5,2.5506743382450736e-5,-5.413492861298079e-6,2.9523027821489414e-5,-2.1834810865692477e-5,1.40274629029174e-5,-0.0010136755599660014,7.4858380119249755e-6,5.479630079002702e-5,2.746516667525787e-5,4.225058632284842e-7,-0.002776251008901868,1.3759865707248858e-5,3.640479711910194e-6,2.771810468641461e-4,-7.687347792291477e-6
0.015628413400283543,-2.626363395574141e-5,-2.2877628402286947e-4,-8.81346155799946e-5,-3.1535033397470823e-4,-3.357467255686192e-4,-3.796604507389706e-4,-3.450617628328246e-4,-1.7851316664520086e-4,-2.787795705193868e-4,-1.2176653491987704e-4,-4.807789930274598e-4,-3.5957296871169404e-4,-4.3028476045425774e-4,2.8504363620397312e-5,4.858709731037448e-5,-3.6638755000793166e-7,-2.7936272440306885e-4,-3.116586499479016e-4,-1.8263475819996048e-4,-1.4018523821676101e-4,-3.608182604907008e-4,-4.785684978891213e-4,-2.1285200439503284e-4,9.990592966456118e-5,6.701018461829789e-4,-5.265316301019549e-5,7.748863265479167e-4,-2.4730993461112887e-5,2.1030994491144935e-5,2.321090262826273e-6,2.3444479683870103e-5,-3.7013904429749246e-5,-1.4837545560326148e-5,-2.9230270740879568e-5,-2.4144669212779414e-5,-0.0018008154494572337,-2.0842588192665887e-5,-6.078433578202003e-4,2.7098138840797473e-4,1.982398027274859e-5,-0.0035595371976327073,-2.2109487942323182e-4,9.724993068468158e-6,5.211520369761716e-4,6.339496339757501e-7
0.0015279347977288488,-5.5141319851832526e-5,-1.9781776242395322e-4,8.236746614420393e-5,9.221565069554062e-5,1.5489374872317888e-4,1.6654170682733275e-4,1.3724691624640228e-4,-2.913471251238855e-5,3.625741175128366e-5,4.718358386439858e-5,9.192669642645067e-5,1.4087264062541955e-4,8.77673250947519e-5,-1.1921768028752765e-4,-2.2406490217649895e-5,1.7142198127334616e-7,1.6783045801154899e-4,1.7283572126048727e-4,1.1982968186271578e-4,1.665948290834784e-4,8.39699804775935e-5,2.331850586066068e-4,1.3126696735228684e-4,1.0370443439492554e-4,-5.26531630101955e-5,3.356170860166996e-4,-2.871881335090961e-4,4.991046817357166e-6,8.39803513571583e-6,-3.004406231069766e-7,-8.82115268053723e-6,6.039686064279232e-6,2.0359760777714005e-5,-3.9892405390570905e-6,1.3809568259023922e-5,-2.9224434001421187e-4,4.4704048561688705e-5,6.484399151687096e-4,-3.4557522891163144e-4,-2.459788050942125e-6,-9.12421459454426e-5,5.7026243230582416e-5,-7.399857125402973e-7,-3.745662795006117e-5,-2.1095256391725302e-5
0.0991107645465599,7.351598706385996e-4,4.105871117917128e-4,5.728548727918014e-4,9.539455633112185e-4,4.575882614377863e-4,-5.050007660339434e-5,5.252184030709483e-4,9.910727578331818e-4,9.331769400924295e-4,0.0012196153878340416,3.148887394357115e-5,-1.435161030775721e-4,4.3813339781764444e-4,-3.1739783870918935e-5,1.0458253854247095e-4,-8.168667436945786e-7,-7.396471100019886e-4,-0.0010460411944362975,-9.334618027613237e-4,-4.0033361663659e-4,-8.441395270219757e-4,-0.0010590623690071488,-5.493360052691449e-4,-2.0272374317459937e-5,7.748863265479137e-4,-2.871881335090825e-4,0.009731972580154733,-2.8208287637046693e-4,6.746186562726973e-5,3.0152269506840278e-5,6.600284764415873e-5,-2.2349688577249518e-4,-2.4300392870908116e-5,-6.15240289436534e-5,3.5651497907159774e-6,-0.015808505163037643,9.535412150513732e-4,-0.0020410183459081007,7.645908089747789e-5,4.747966952518087e-5,-0.025861919595734365,-0.0028562684857705682,9.026055573877437e-5,0.004583660914944529,-3.3531144353652394e-4
-0.0021401312734576064,-3.213471699045425e-5,-3.276213997213019e-6,-1.5903207406168598e-5,-3.118426630638838e-5,-1.899151705939383e-5,1.1225888220670224e-5,-8.847290967380168e-6,-2.3763249778648243e-6,-3.238207024068567e-7,-1.9204052846710207e-5,6.088231947545747e-5,3.5680387750952275e-5,3.428925666280665e-5,1.0195609019672815e-5,-2.685972843847236e-6,1.346992744929996e-8,1.7728471695382014e-5,3.026889622342317e-5,2.477359521913944e-5,1.4323458982243549e-5,2.422086280840967e-5,2.5722878078056262e-5,6.667840629438173e-6,-8.473434315557028e-6,-2.4730993461112812e-5,4.99104681735696e-6,-2.820828763704637e-4,1.2078456197845452e-5,-1.052877113699209e-6,-1.1210744420595572e-6,-4.039419382122024e-6,4.129002608379074e-6,-3.4228209554136543e-7,3.558786196736131e-6,-9.753228849274388e-7,3.915674157714101e-4,-1.8485466352709993e-5,9.666859091715175e-5,-3.215979060049231e-5,-1.507864946372374e-6,7.178147276635699e-4,8.238030394531151e-5,-3.903814155136263e-6,-1.2001382987870055e-4,7.23778644129684e-6
0.0016379988355675992,-5.269465570235944e-5,-6.10468283340271e-5,-4.9057686210560286e-5,-7.708637041919366e-5,-8.2436081145407e-5,-3.7831158077564e-5,-1.240669878826651e-5,9.640287260587958e-6,6.951044008920006e-6,-2.52696236832374e-6,1.175516165163882e-6,1.0658120468191934e-5,1.0005848125886534e-5,1.1850755987628684e-5,3.922908333648188e-6,-4.4604157089517546e-8,-1.5558906402148121e-6,-6.209444043051238e-6,-7.624644893750738e-6,2.732539986968254e-6,-2.3008193330298264e-5,-1.5734847879535437e-5,-5.900617549038716e-6,-1.0839301730820993e-5,2.1030994491144874e-5,8.398035135715809e-6,6.746186562728883e-5,-1.0528771136999245e-6,1.43233888522849e-5,-7.614436432326704e-6,-4.3581459929671225e-6,-7.392917491886282e-6,-1.4563818956923406e-6,1.1270101365428483e-7,-1.3044662802887347e-6,-1.2344812551496183e-4,-1.8551105806744347e-5,7.569634951923956e-5,8.64775420452979e-7,-2.1370647510964453e-6,8.193252483899239e-6,-3.1639637744887546e-5,7.53205163863483e-7,1.6975938449186453e-5,6.863859287167591e-6
0.0021071075107748256,6.576815594896708e-5,2.7405709039184783e-5,5.009569759444949e-5,5.731080423940112e-5,7.164687810565743e-5,5.714412865205072e-5,5.214036097205934e-5,6.147762673829929e-5,8.453095608875968e-5,1.2588179066730588e-4,8.164916066351292e-5,1.0197495622964054e-4,9.634788476905508e-5,-1.0201546363426074e-5,-2.8621774041311998e-8,5.8919820387980836e-9,-7.844770575645039e-6,-1.708969120422463e-5,-1.1813085556530148e-5,-4.421144365686423e-6,1.2883713444365863e-5,-3.3295763901067532e-6,-4.0356175615370905e-6,1.7725289847617408e-5,2.3210902628262727e-6,-3.0044062310699645e-7,3.0152269506840288e-5,-1.1210744420595775e-6,-7.6144364323266755e-6,1.2379920402249637e-5,-9.978570396071718e-8,-2.47081018160124e-6,-2.9084292253283858e-6,-1.0188127339729578e-6,-2.2803710066505237e-6,-2.3277001258610816e-4,9.447393036963452e-6,-6.017880188126209e-5,-2.823111409624432e-5,2.7058957581253933e-6,-6.948943622159596e-4,-2.2402593819420153e-6,2.0620251459265198e-7,7.561774256007795e-5,-5.613127378089087e-6
-0.00468791512564906,-1.54408031866006e-5,-2.0782583253173496e-5,-3.829390157634312e-5,-4.3610720140155e-7,-6.0087192868600033e-5,-5.31966703528568e-5,-8.478478872802653e-5,-9.902116109347417e-5,-1.324610230315786e-4,-1.0765097556345379e-4,-1.1434306370233017e-4,-7.276200484192163e-5,-1.0081219560174479e-4,7.77364957566052e-6,2.5201833651870267e-6,-2.577698431835093e-8,-1.5384732291325513e-5,-3.2805408731908104e-6,-1.6837146521166573e-5,-3.33736503077778e-5,-3.4050809202319e-5,-2.5997555154203605e-5,-1.8497812287342362e-5,2.5506743382450763e-5,2.3444479683870134e-5,-8.821152680537229e-6,6.600284764415338e-5,-4.039419382121784e-6,-4.3581459929671725e-6,-9.978570396074229e-8,2.1419123227910907e-5,5.077377105028034e-6,3.6319819976404263e-6,-5.122803818231973e-6,5.074442104162119e-6,2.2237298145512695e-4,-1.125944640265411e-6,-9.82913855811124e-5,1.677366386822254e-5,2.4625728121298133e-6,6.06059886254144e-4,-1.1775545026835951e-5,1.3700174269279472e-6,-6.250986518210045e-5,3.496604310237115e-6
-0.012516869476666574,-4.703517697802768e-5,-6.956984420067067e-5,-4.275399211719428e-5,-2.7992987649097592e-5,-2.551015299813382e-5,-7.539620414765368e-5,-8.461996979729688e-5,-1.1887895244932498e-4,-1.518990773628117e-4,-2.1510114048397188e-4,-1.5276401351664218e-4,-1.6534284086415724e-4,-2.2210575260493012e-4,-1.2227855282017032e-5,-4.183821401217813e-6,4.0114268738279155e-8,1.4214709871152206e-5,3.0303477594111355e-5,1.734284228921407e-5,1.3624986053201039e-5,4.097137028101784e-5,2.325331675851511e-5,1.651046091612249e-5,-5.41349286129808e-6,-3.701390442974927e-5,6.039686064279232e-6,-2.234968857724913e-4,4.1290026083789565e-6,-7.392917491886489e-6,-2.4708101816012436e-6,5.0773771050280615e-6,3.5785333556596146e-5,7.074774579945814e-6,2.476987329891063e-6,-3.5272925109745163e-6,0.001120178588018117,2.1585410329267276e-5,-1.0156416725186448e-4,2.0010326757806596e-4,-4.826892234800471e-6,0.0028709820271276827,7.466170597266212e-5,-1.4956574879488152e-6,-3.341417432850815e-4,-6.632424469979613e-6
0.0014353173198938137,-1.469317458919067e-5,1.1774425693354476e-5,4.6970638961206264e-5,6.627483253006847e-5,8.236207408739584e-5,4.3387639910296386e-5,4.2318067929616126e-5,2.9886591558018683e-5,1.1089451523422486e-5,4.770216096536836e-6,5.620001626573452e-5,6.0023140350819045e-5,4.2987440811217484e-5,-5.473191666788541e-6,-4.717651686126158e-6,3.9115046410641994e-8,1.3867287009576088e-5,2.6443160800421773e-5,2.4620054235152635e-5,1.4012848549858052e-5,-1.7408598690783408e-5,1.8117618010675366e-5,1.4885249657926166e-5,2.9523027821489434e-5,-1.4837545560326128e-5,2.0359760777714032e-5,-2.430039287090656e-5,-3.422820955414006e-7,-1.456381895692492e-6,-2.9084292253283574e-6,3.6319819976404653e-6,7.0747745799457485e-6,2.2678384734616797e-5,-3.1870640128639743e-6,7.338819579130169e-6,-4.399699520106714e-4,2.344046091468004e-5,1.1975146410241671e-4,5.663457141755034e-5,-1.956462203227326e-6,-6.289290005618212e-4,1.3572655736908105e-5,4.808377264589264e-8,6.311077178054294e-5,-6.629684081773902e-6
-7.487294273026412e-4,-2.4252507776846535e-5,-4.0938774225375215e-6,-2.1170305463030842e-5,-5.4714776856744804e-5,-4.058136444434246e-5,-2.3621656971214426e-5,-2.8704970593668976e-5,-1.7213646199357932e-5,-8.582441486061784e-6,-3.836841254633755e-5,-2.7884442537243808e-5,-4.744389410222709e-5,-1.7005421406322907e-5,3.8294829113715695e-6,-2.540405622026547e-6,2.4467412993170617e-8,2.065175850603288e-5,2.1676226962781235e-5,1.0798391372594457e-5,1.703160719488237e-5,2.7948440353555297e-5,3.1161606372537396e-5,1.310874542781674e-6,-2.1834810865692467e-5,-2.9230270740879517e-5,-3.989240539057085e-6,-6.152402894365565e-5,3.5587861967362165e-6,1.1270101365432825e-7,-1.0188127339729459e-6,-5.122803818232006e-6,2.4769873298910844e-6,-3.187064012863992e-6,7.791136365888722e-6,-1.867849923465551e-6,1.2068557026035244e-4,-3.799501311394892e-6,5.348923708086089e-5,2.1780311783746283e-5,-2.2997403098439665e-6,4.943026558043848e-4,1.52220424270451e-5,-1.3056945602392195e-6,-5.027616368914087e-5,9.221599984911163e-7
-4.318762192270177e-4,1.2246421203754277e-4,9.567934535864277e-5,1.4037585418802553e-4,1.6318138614194525e-4,1.948089819274141e-4,1.7967433693774737e-4,1.4248977128131354e-4,7.621986463653049e-5,7.669135458431435e-5,9.706027019127002e-5,9.683697088022689e-5,1.038754524363005e-4,1.1264020571236386e-4,-1.7814755482096545e-5,-1.8951871006158462e-6,9.771045960262808e-9,-2.7083218612716374e-5,-1.4384469284660351e-5,-2.7889369471640572e-5,1.902082222449449e-5,5.263919940613626e-6,-1.6427083913215305e-5,1.3307044682715477e-7,1.4027462902917386e-5,-2.414466921277948e-5,1.3809568259023932e-5,3.5651497907240234e-6,-9.753228849277025e-7,-1.304466280289191e-6,-2.2803710066505305e-6,5.074442104162469e-6,-3.5272925109746374e-6,7.338819579130427e-6,-1.8678499234655942e-6,4.2242641958796424e-5,-3.6673471536145135e-4,-8.338367872314e-5,1.963850300989033e-4,-1.2177937604205703e-4,-1.816086293181989e-7,-7.150853638560361e-4,2.653297737525179e-6,2.8748277620074346e-7,6.0273122966696786e-5,2.6956343999816375e-5
-1.8777439983006738,-0.004223246156653484,-0.005062622196722056,-0.008876793203050246,-0.008040268031819259,-0.007305195327690943,-0.007753833742079187,-0.008989459023889628,-0.01233093876872752,-0.013586215697638893,-0.017267484492760603,-0.009865438076304358,-0.011395829847010265,-0.017247477077847042,-2.1700561253349906e-4,-7.889459734368941e-5,-1.2184977593857868e-7,6.856594742420811e-4,7.111669312649751e-4,-7.271290592959386e-4,0.0021698656446445114,9.200451740977756e-4,0.0022754758387611594,1.1335573391588507e-4,-0.0010136755599659958,-0.0018008154494571407,-2.922443400142155e-4,-0.015808505163044172,3.915674157718142e-4,-1.2344812551516818e-4,-2.3277001258603872e-4,2.2237298145511423e-4,0.0011201785880179983,-4.399699520106999e-4,1.2068557026031284e-4,-3.6673471536230766e-4,0.207891132260653,0.0013169349878910954,-0.012231079522406438,-0.0038475152704463586,-6.512948590195194e-4,0.4678081558452788,0.004785795884246704,-1.1256230504090195e-4,-0.05233070930290269,-3.618534635317854e-4
-0.015324386983935113,-3.5875107566512416e-4,-5.185439876154515e-4,-2.815897697765583e-4,-3.679616218286171e-4,-3.7055606521360575e-4,-7.254336962495528e-4,-7.13885388951553e-4,-5.345755662083587e-4,-5.277667289497292e-4,-6.770511262010815e-4,-1.5308085725300544e-4,-1.8876263032246095e-4,-4.1136943097102224e-4,-4.873183891435446e-6,1.3188856053327566e-5,-1.538680058004847e-7,5.7908436341418e-5,9.540722121800778e-5,1.2396991995806817e-5,5.298559381214241e-5,-2.031613852576637e-4,1.7002926843824885e-4,-2.7793925403047526e-5,7.485838011925164e-6,-2.084258819266565e-5,4.470404856168881e-5,9.535412150513367e-4,-1.8485466352709173e-5,-1.8551105806744912e-5,9.447393036963542e-6,-1.125944640265586e-6,2.1585410329267554e-5,2.344046091468022e-5,-3.7995013113951133e-6,-8.338367872314047e-5,0.0013169349878908935,0.001785272158537145,-7.355206355272934e-4,6.255119859587882e-4,-1.5162417821400985e-5,0.005405239629700989,-3.0341316317129455e-4,6.117498599380924e-6,-2.6569293134285954e-4,-5.693903459433369e-4
0.12538516246032516,-7.437227470943893e-4,1.9284411473908196e-4,6.060891159000235e-4,0.0012087739366959463,0.0011723876182943734,0.00171335512231616,0.0012551216142455343,0.0012646385362310552,0.0013196759876961312,9.38336948749597e-4,0.0022140563699019904,0.0011354258316184295,0.0024363694278012908,1.668209161416888e-4,-1.0934013906683691e-4,8.909061252347982e-7,3.049620275121141e-4,6.601818403718528e-4,4.908296396894516e-4,4.42411046934253e-4,2.0974419107125999e-4,9.370776449087719e-4,3.790474760620395e-4,5.479630079002689e-5,-6.078433578202027e-4,6.484399151687074e-4,-0.002041018345907904,9.666859091714137e-5,7.569634951924605e-5,-6.017880188125892e-5,-9.82913855811118e-5,-1.0156416725186492e-4,1.1975146410241397e-4,5.3489237080858094e-5,1.9638503009893247e-4,-0.012231079522409283,-7.355206355273075e-4,0.010086352010747377,-0.0038503200519825484,-8.128467310906161e-5,-0.02698341118392117,5.101067386731054e-4,-3.210208236277886e-5,0.0022477108823956006,3.0117569470690164e-4
0.01669005499535922,-3.327674003856527e-4,-0.0013715717456070117,-0.0012142038465313345,-0.0020261033795732444,-0.0019619696870293046,-0.0025950831081371652,-0.001978355306953689,-0.0023885817325962006,-0.0023430046216338096,-0.002663738667086641,-0.0026815050769314927,-0.002552858048283821,-0.0032572592976560575,8.019162888831133e-5,3.850433501522049e-5,-2.1670152070588558e-7,7.393112582723505e-5,6.565199744983055e-5,9.926308150770876e-5,-1.312233899468513e-4,-7.10365436014355e-6,-4.916026130792464e-4,-1.871847881020066e-4,2.7465166675256908e-5,2.709813884079743e-4,-3.455752289116317e-4,7.64590808975799e-5,-3.215979060050499e-5,8.647754204442355e-7,-2.8231114096244108e-5,1.677366386822419e-5,2.0010326757807656e-4,5.663457141754664e-5,2.1780311783742644e-5,-1.2177937604203155e-4,-0.0038475152704242066,6.255119859587805e-4,-0.003850320051983524,0.009176451904775331,-6.033466409339054e-5,-0.0035462469138488307,4.302305176268802e-5,1.001655706346208e-5,8.118374439898823e-4,-2.045304303231338e-4
0.005237128631511818,6.307649798068767e-5,8.289054218137732e-5,6.877783667313661e-5,5.609657337905725e-5,9.190455297827468e-5,8.294555753048574e-5,8.262729536080478e-5,8.788589044709708e-5,8.909356231446865e-5,1.2390962726756052e-4,5.8869524205303814e-5,9.949230317025797e-5,1.1576662600547035e-4,-6.254036931391444e-6,2.973200225872199e-6,-2.4058728046311887e-8,-2.408188522518212e-6,-1.060782343689941e-5,-5.820367661342546e-7,-2.1702449086613244e-5,-1.5152668803757523e-5,-3.656305478570658e-5,-9.495242866703448e-6,4.2250586322843125e-7,1.982398027274852e-5,-2.459788050942133e-6,4.747966952517512e-5,-1.5078649463724964e-6,-2.1370647510962466e-6,2.7058957581253904e-6,2.462572812129848e-6,-4.826892234800355e-6,-1.9564622032273445e-6,-2.2997403098439097e-6,-1.8160862931693114e-7,-6.512948590193661e-4,-1.516241782140138e-5,-8.128467310906193e-5,-6.033466409335335e-5,1.3514712466420446e-5,-0.0012565607833622666,-1.674645711324841e-5,5.690554909165113e-7,1.5587042161843177e-4,3.6969091605288017e-6
-4.46677289826007,-0.008768775850847437,-0.01063911406767192,-0.017822188047706345,-0.017972768156772217,-0.013183381830587787,-0.01673912578538986,-0.018295592705465245,-0.025508750927605413,-0.029442635564147977,-0.039625409117088124,-0.02210142053171999,-0.02530339990851236,-0.03763734788116554,-9.256796491142418e-4,-2.927868115019036e-5,-1.916193433551864e-6,0.0018776745227855086,0.001486585970963111,-0.002362821785069302,0.005898222445663043,6.60593970865914e-4,0.0031754041017220966,-0.0010879777346328124,-0.002776251008901979,-0.003559537197632551,-9.124214594543462e-5,-0.02586191959570566,7.17814727663122e-4,8.19325248405051e-6,-6.948943622158414e-4,6.060598862542946e-4,0.002870982027127449,-6.289290005616529e-4,4.943026558045135e-4,-7.150853638573744e-4,0.46780815584426183,0.005405239629704269,-0.026983411183877523,-0.0035462469138562735,-0.001256560783360536,1.1459487000007218,0.007601121841477557,-1.891858776217009e-4,-0.12336367303468981,-0.00165126179003988
-0.031811818714289154,-2.0915080706423257e-4,-1.3865096969379679e-4,-1.5559077586571184e-4,-2.4565682824419634e-4,-9.400088523770806e-5,1.3775421782759367e-5,-2.057647425940656e-4,-3.7402373998064823e-4,-4.230291673440371e-4,-4.833965268203411e-4,-3.306277095334167e-5,-5.0570381193637885e-5,-2.4587647859795235e-4,2.7440090964541694e-5,-3.164303281661446e-5,2.635371181130906e-7,1.9391233781616203e-4,2.850959708353707e-4,2.515733193104602e-4,1.0389395267278779e-4,2.435264605787496e-4,2.881059612413108e-4,1.5116186116404968e-4,1.3759865707244174e-5,-2.2109487942323285e-4,5.7026243230578764e-5,-0.0028562684857695894,8.23803039452798e-5,-3.1639637744881034e-5,-2.2402593819428158e-6,-1.1775545026835741e-5,7.466170597266369e-5,1.3572655736910829e-5,1.5222042427044988e-5,2.653297737523927e-6,0.004785795884244178,-3.0341316317127986e-4,5.101067386731249e-4,4.3023051762682077e-5,-1.674645711325222e-5,0.007601121841486476,8.811562802655804e-4,-2.730897646958384e-5,-0.0013840036420763283,1.0870495203591542e-4
5.51470468915188e-4,1.030290411024668e-5,-2.7423489559850073e-7,3.7574668032574328e-6,7.521215876810755e-6,3.795678128388509e-6,-5.200043721987283e-6,2.206453145284894e-6,1.3530230418595943e-7,8.5652360459323e-7,7.809890336756041e-6,-2.0386827954093036e-5,-7.978368302956347e-6,-9.853641037113901e-6,-3.688001302493699e-6,1.0733605772154996e-6,-6.800796740131976e-9,-6.46783756837597e-6,-1.0855307821392093e-5,-8.789577718262086e-6,-5.1412559954588716e-6,-8.505709898525002e-6,-1.0183740902778669e-5,-2.479281731699577e-6,3.6404797119103075e-6,9.724993068468187e-6,-7.399857125401312e-7,9.026055573875675e-5,-3.90381415513584e-6,7.532051638632644e-7,2.0620251459267075e-7,1.3700174269279709e-6,-1.4956574879488404e-6,4.8083772645841005e-8,-1.3056945602392074e-6,2.8748277620070916e-7,-1.1256230504081171e-4,6.117498599380807e-6,-3.210208236278013e-5,1.0016557063460986e-5,5.690554909165848e-7,-1.8918587762195858e-4,-2.730897646958854e-5,1.3126514738573602e-6,3.505104201703694e-5,-2.4166778720644514e-6
0.48331450011259,0.001120341318755666,0.0012586502131015978,0.0019716395499318512,0.0019304075572452524,0.0014662129694160311,0.0017181316356928548,0.0020650376688616757,0.0029642496886575494,0.003423274319545827,0.004460302143105703,0.0024717821171295886,0.002746087679801811,0.0041397219145157226,8.828159621384838e-5,2.4054129652993156e-5,1.0785429062310339e-8,-2.3538804279390487e-4,-3.0285044684747126e-4,1.1807435999770498e-4,-6.456202216367908e-4,-2.133302604383937e-4,-5.640500623338026e-4,-3.686802464878288e-5,2.7718104686414536e-4,5.211520369761702e-4,-3.745662795006958e-5,0.004583660914944195,-1.2001382987872327e-4,1.6975938449211765e-5,7.56177425600964e-5,-6.250986518209464e-5,-3.3414174328507274e-4,6.31107717805372e-5,-5.02761636891633e-5,6.027312296690812e-5,-0.05233070930290635,-2.6569293134301756e-4,0.0022477108823941313,8.11837443995967e-4,1.5587042161844283e-4,-0.12336367303497288,-0.001384003642076368,3.505104201703401e-5,0.013848645602124026,6.431924836977217e-5
0.0044987243780149335,8.749469186955176e-5,1.3570299062053877e-4,2.0190872233174693e-5,8.075973852799152e-5,5.9313405702579515e-5,1.9712331504815873e-4,1.7870517735754126e-4,1.1611918998918574e-4,1.068019594217284e-4,1.5389881803870977e-4,4.543250795287855e-5,3.243478921777304e-5,9.503872002490947e-5,2.1807297314126345e-5,-3.4195904351056724e-6,3.0917477261205117e-8,-1.858088739867247e-5,-2.128625019404908e-5,6.513308597991242e-6,-1.969054542038436e-5,5.680010293002081e-5,-4.88761910228172e-5,4.0153002092726104e-7,-7.687347792291626e-6,6.339496339756806e-7,-2.1095256391725237e-5,-3.353114435365134e-4,7.2377864412965045e-6,6.863859287167918e-6,-5.613127378089134e-6,3.496604310237265e-6,-6.632424469979673e-6,-6.629684081773988e-6,9.221599984911337e-7,2.6956343999816287e-5,-3.618534635317533e-4,-5.693903459433341e-4,3.0117569470689595e-4,-2.0453043032312403e-4,3.6969091605287475e-6,-0.0016512617900393794,1.0870495203592017e-4,-2.4166778720644824e-6,6.431924836971635e-5,1.8904086431047437e-4
