(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,religiousyes (formally),religiousyes (practising),altruistic_behaviour,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,gendermale:personal_income,religiousyes (formally):personal_income,religiousyes (practising):personal_income,education1:personal_income,altruistic_behaviour:personal_income,gendermale:relative_income,religiousyes (formally):relative_income,religiousyes (practising):relative_income,education1:relative_income,altruistic_behaviour:relative_income,gendermale:gdp,religiousyes (formally):gdp,religiousyes (practising):gdp,education1:gdp,altruistic_behaviour:gdp,gendermale:growth,religiousyes (formally):growth,religiousyes (practising):growth,education1:growth,altruistic_behaviour:growth
5.869588241929973e-5,1.7759174311714088e-5,1.4357616109289968e-5,1.4883372793804127e-5,-4.6501419276795685e-6,-4.317608169390234e-6,1.0201466617186228e-5,8.894681798595954e-6,1.5619634957261134e-5,2.12471972211536e-5,2.5028296693744854e-5,2.853092757056016e-5,2.7815086637809896e-5,2.5427666191750865e-5,7.56502214268265e-6,8.043769689925989e-6,-7.415716398828591e-8,-2.1746519558645193e-5,-3.156360020171931e-5,-2.037458743667759e-5,1.9188919522960827e-4,4.141085329166429e-5,2.134821335216794e-6,-2.74132787490482e-5,-4.874330707985306e-6,-3.881923321691169e-5,-1.8055850671563707e-5,-1.7769314686448258e-5,9.844284365713211e-5,-1.4658954957282905e-5,9.026013398014807e-6,-6.529117642766638e-8,1.4845885820262026e-6,1.4269994372450484e-6,-7.170373643218725e-7,-1.843647488589014e-6,-2.425879827272368e-6,-1.1788307496888276e-6,-9.242360478835808e-7,2.7516434880578852e-6,-3.2550896956709553e-9,-5.7133249355631524e-5,2.887735043913986e-5,1.5342951179711786e-6,-4.484117157673597e-6,-1.281667424215158e-5,-7.523631598331822e-6,-1.051654798931968e-6,-1.5914691333549291e-6,1.9213630300706045e-7,6.353753953167583e-7,6.360759106326109e-7,-2.7769985814732557e-7,-9.728987812175451e-8,2.856966341611946e-6,-1.0773191717447341e-5,-8.884243812846236e-7,-6.085724641429144e-6,1.0668247393431487e-6,-8.22417447289976e-9,2.2338926528906076e-6,-2.3163105664274316e-6,1.361449912696921e-6,3.3326351124343424e-6
6.799743335879354e-7,-1.6645409390788746e-7,-1.3369322193905578e-7,-1.2228781142885762e-7,3.4427247401185486e-8,4.982925440724428e-8,-1.14275815197579e-7,-1.0222084987541087e-7,-1.3233783432143993e-7,-1.860196227420155e-7,-2.030293305987753e-7,-3.4191743534239406e-7,-3.432241776299306e-7,-3.1517708960166616e-7,-9.029376217215336e-8,-7.415716398828493e-8,7.652152008306767e-10,1.7688522691228306e-7,2.4922040714618846e-7,1.8489353695932958e-7,-1.66010845658717e-6,-3.269587118973728e-7,2.59505310907889e-8,2.2788477401464097e-7,2.5938187509669386e-8,3.2146932568634547e-7,1.6426508744687515e-7,1.6290547880634437e-7,-8.107018015284104e-7,1.1250841089444936e-7,-8.830375783786536e-8,-6.8704592895516165e-12,-1.4656031469705398e-8,-1.2463632599924194e-8,8.910070216686032e-9,1.2631544785633007e-8,2.2151798002729607e-8,8.49323413898129e-9,2.456089344320757e-9,-8.312923227504912e-8,-1.3632378003558391e-8,4.5980473491378697e-7,-2.591580568981646e-7,-6.008560812469427e-9,3.668720838045848e-8,1.5617282489643543e-7,1.3044037405488636e-7,-4.7125609969005585e-8,-8.796978680670775e-9,-1.4602716146100855e-9,-7.66448333768458e-9,-7.190247188263091e-9,3.988109418217463e-9,1.898951548231682e-9,-2.5401885621371016e-8,6.697457890160661e-8,-4.34742669811135e-8,8.890612291840767e-8,-2.484062243870811e-9,-1.2396349922416873e-9,-2.032472800404136e-8,2.4177025215711637e-8,-9.896784310469428e-9,-3.880828551936819e-8
-2.7358806371503944e-6,1.1775878995899096e-5,1.1818898002292528e-4,1.0095416502195619e-4,1.5965915386176267e-4,7.33535747555746e-5,9.589294664221669e-5,8.83803267985189e-5,7.397434887780527e-5,4.6608734804487566e-5,-9.263028807386698e-5,-2.2776336887646238e-05,-1.73286203197689e-5,-1.7740058554674586e-7,-6.735729265421602e-5,-2.1746519558645094e-5,1.7688522691228584e-7,3.2636031862761706e-4,2.713913057946513e-4,1.7215429828969152e-4,-6.374979372158191e-4,-2.532120338089386e-4,1.1834016528658175e-4,1.3886279928469392e-4,8.192453519865412e-5,2.6913820422477504e-4,8.150503691183638e-5,3.9573593731675866e-5,1.8705345754800457e-4,9.237201190995313e-5,-2.475284890486767e-5,9.688892524453568e-8,-2.5898177079630317e-6,-3.580200806021656e-6,9.622269576846209e-7,8.756426288526596e-6,6.634294439760735e-6,8.243531723414712e-6,-2.5126561320361694e-6,-1.04028806630046e-4,-2.4493055820857062e-5,1.679962554839306e-4,1.7143595937709155e-5,-5.7165360955726896e-6,-2.1014307351500644e-5,4.966190933072537e-5,1.7299539193469633e-5,1.985271318757974e-5,-3.968267206938917e-5,7.633035613687106e-7,-3.1067037833543957e-6,-2.3159847003074432e-6,1.3834523318221715e-7,1.1376743791695652e-6,2.2727801373248692e-5,3.687189832192485e-5,2.557033078918741e-5,-5.102093802039978e-5,2.3115583596436386e-5,7.5976593349295155e-6,-7.835778696061771e-6,9.736681994377245e-6,9.272182394404971e-6,-3.6137674206687e-6
5.425855007838847e-4,-2.766923730543455e-5,9.550847062757515e-6,-2.3025069334734196e-5,6.177431049892701e-5,-8.684509740680245e-6,-1.9874046618313386e-5,1.619227709308659e-6,-1.8685389177825774e-5,-4.3445505960594854e-5,-1.6611320045425632e-4,-9.173917689958851e-5,-1.0327729983477732e-4,-9.959130735301803e-6,-6.7987347426349e-5,-3.1563600201718976e-5,2.4922040714618904e-7,2.713913057946504e-4,4.11924589606642e-4,2.0187145014487012e-4,-4.606271093561656e-4,1.5295575910533737e-4,2.0996621169704077e-4,1.3547791478956333e-4,5.098181426183794e-5,2.819487731250273e-4,8.655884658803677e-5,3.218780623081328e-5,-2.0294253715248887e-4,1.0743307783558753e-4,5.449950042179212e-5,-2.7459707325331346e-6,1.0275953425094933e-7,-1.108473392975547e-5,2.6719400908798154e-6,1.415382516509101e-5,1.26277920947468e-5,1.0565105468259944e-5,-3.1235312780477984e-8,-2.626486524782669e-4,-4.828388271681348e-6,3.505285382137719e-4,-4.479711730123072e-6,-9.260096268027088e-6,-1.956122366768479e-5,7.880076266050188e-6,-4.074374090920997e-5,-1.1270219906840366e-5,-4.320213190488378e-6,-1.9634168089892182e-8,-2.146579655282099e-6,-1.239663647291644e-6,1.8991469083006879e-6,9.3992834519197e-7,2.8471428065856944e-5,5.292012748650628e-5,3.454322461819558e-5,5.756777680617015e-6,-2.2759839664378056e-5,4.797031342592474e-7,-1.2022671831287938e-5,5.724945048880147e-6,9.434325887922897e-6,-8.34025307557428e-6
-2.0344140105656858e-4,2.289304318056098e-5,1.2917288794380652e-4,6.358087892904452e-5,1.1396633871202701e-4,7.155658027261412e-5,6.948465184257235e-5,8.580971842793997e-5,2.5752123832781736e-5,2.577318101296046e-6,-8.466045542639242e-5,-3.4128475954401206e-5,-8.334997703409088e-5,7.438546541249927e-6,-3.687255756317305e-5,-2.0374587436677527e-5,1.848935369593304e-7,1.7215429828969196e-4,2.0187145014487087e-4,2.939311075823129e-4,-1.5694325293839644e-5,6.054890451747422e-4,2.3151759761970647e-4,4.0329337374053946e-5,1.9871117986911013e-5,1.3074871155874482e-4,4.971464763718602e-5,-3.922791904339934e-5,-3.3187558744634426e-4,2.4473524795453765e-5,7.611133982432872e-7,-1.3782123967114093e-6,-5.704590278863311e-6,-4.601911539121171e-6,-1.129647308201227e-5,1.3097516323962972e-5,1.010713348282584e-5,1.1276052851226063e-5,-4.996679151899975e-7,-2.0959090393320576e-5,-1.613044474270711e-5,2.4267928437574267e-4,-8.944154202741767e-5,-6.4884857077885315e-6,-2.3838997722737955e-5,7.41059991508179e-5,6.835793276566643e-5,-3.595539790121491e-5,2.1899147424582983e-5,7.564740653429979e-8,-4.247977742303346e-6,-4.763970972156251e-6,3.127831798015802e-6,5.565840701585252e-7,2.625632342821298e-5,-4.353832486872164e-5,-9.440020071765161e-5,4.047242302335202e-5,-4.532751285484199e-5,2.0873987493719526e-7,-6.461986782759206e-6,1.618072338616942e-5,6.606012248414722e-6,-9.669825262659938e-6
-0.044368409856781206,0.001989630757394922,0.0014249232419462658,0.0014264404010543,0.0010556582007638978,2.6146238840626853e-4,5.948193049166053e-4,6.813266212571243e-4,8.511861705150676e-4,7.549773140681805e-4,0.00193941852401588,-2.2497565384458704e-4,0.0011799499509888944,0.0011931960957083168,-2.6861637304059256e-4,1.9188919522959396e-4,-1.6601084565874427e-6,-6.374979372158287e-4,-4.606271093561624e-4,-1.5694325293770886e-5,0.054599688412889584,0.03662219233816203,0.005056246539709852,-0.001071831979948583,-4.8662217229614705e-4,-0.0020805914311724607,-4.3251642814723764e-4,-5.326285195834e-4,0.005198834659756093,-5.125057688312331e-4,-0.0018948781486026504,7.163878156439385e-5,4.6172501635869275e-5,9.265563323273831e-5,1.007014276696475e-4,-9.028647939254596e-5,-8.78778993156175e-5,-5.418722363229426e-5,1.8114316064687467e-4,0.00323903499912611,-4.3738772425198376e-4,-0.0026050557806106696,0.002077227684395624,1.0652603296045071e-4,1.301969366452253e-4,0.001879717328680101,0.0014833319443541381,3.9983557321092715e-4,2.4188403127869978e-4,1.8196550406446875e-6,-3.546868018320364e-5,-8.252533596971135e-6,-3.810480111635006e-5,-1.4525936808504008e-5,-7.541465742446551e-5,-0.006702502230544812,-0.0047598536930663436,-6.787118003821594e-4,-7.104773003698054e-4,1.519727486295558e-5,1.020256072928344e-4,-1.1703881667303342e-5,2.472589259683187e-4,1.1659531073519172e-4
-0.0682186247381808,2.180403390190408e-4,5.086895181300613e-4,0.0014475659037149421,6.866403941492969e-4,-3.688886544759601e-5,6.589062434087112e-4,4.805629090730035e-4,4.95697624722422e-4,0.001000241979711523,0.0013681804184249558,8.97164784647004e-4,1.4831482935028913e-4,6.424798050422825e-4,-6.525306396185238e-5,4.14108532916206e-5,-3.269587118973408e-7,-0.00025321203380881453,1.5295575910546962e-4,6.054890451748743e-4,0.0366221923381832,0.05757300200738808,0.0010130736129077727,-3.91015688881842e-4,1.7546218686464448e-4,-8.325334339245675e-4,-1.6363535774588522e-4,-7.783088135159142e-4,-0.008418392914281468,-4.7373298115841426e-4,-0.0011558887324559675,1.8927457511250076e-5,-1.1118089043245881e-4,9.044986023343639e-5,1.0162285998793675e-5,1.9929630178894475e-5,-4.8903982840764506e-5,8.762815936722712e-5,1.582370759872422e-4,0.006385223234457814,-2.3427882697498088e-4,0.0027219056149254835,-0.0015475660531025152,-7.574306654516628e-5,-3.229176383874853e-4,0.0014638122496473886,0.002051868245195907,-1.6818174275817473e-4,-9.369828135769586e-5,-3.72226402182513e-6,-3.863954014757676e-5,-7.28579018911816e-5,1.6612730208457356e-5,3.493725106936017e-6,3.4538048887362724e-4,-0.004612956718906782,-0.007050279700886813,8.865598522457138e-4,-7.458616687607839e-5,-9.938310746916251e-5,-8.445727497482467e-5,1.5613007491850547e-4,4.022371699879403e-5,-9.726275784585677e-5
-0.018791285504619393,7.979211417242418e-4,9.711315014103058e-4,9.603494794573243e-4,0.001023066041298635,8.32770348628635e-4,6.498242066806522e-4,5.655139762847657e-4,7.179293226554186e-4,2.4881876657824754e-4,8.360134889154387e-4,-1.4508533995460994e-4,-5.014302326769413e-4,8.283259023847949e-4,-0.0011086764125092731,2.1348213352143233e-6,2.5950531090836413e-8,1.1834016528659949e-4,2.0996621169704592e-4,2.3151759761968376e-4,0.005056246539717991,0.0010130736129134751,0.026698532483594318,3.734429417298074e-5,-8.811162274973154e-4,-4.765777524080887e-4,1.595184989572245e-6,-1.015001042532419e-4,0.008579149048769321,-2.6744010152319076e-4,-0.0014179782395951702,5.272338132803235e-5,1.3921561074629034e-5,-6.619371099957034e-6,6.545440762501897e-5,-1.3990152693570525e-4,-3.752417256179313e-5,-4.464923179249605e-5,1.470496273954512e-4,0.002508652637551451,-1.3373423487002354e-4,-6.630040661347327e-4,0.001094272386462318,6.004184177835103e-5,-1.4625611850842375e-6,-2.4879436658248246e-5,-9.73825721700883e-6,4.863195406798279e-4,0.0023399693405065625,2.8913953782895327e-6,3.391472287644745e-6,1.1114945627932953e-5,-3.070238212276413e-5,-7.357612305241154e-5,9.783188125014697e-5,-4.463711837493383e-4,-1.1242204941053113e-4,-0.0011462169670239093,-0.00433663063441779,3.1790979681359724e-5,-3.3151134825485684e-5,-6.47922549353227e-5,1.7680202288225877e-4,-1.0961049992258369e-4
0.001423103748160385,-5.137369621837508e-5,-2.2545290836026752e-5,1.2540130028689126e-6,8.756891751793031e-5,8.116269746053474e-5,-1.156665148341524e-5,-3.824882284889761e-6,-3.855046490373007e-5,-2.5587830734685903e-5,-1.2014960159455761e-4,-1.0092055299061847e-4,-1.2908069406693482e-4,-1.4886625817648927e-4,-4.154633560685007e-4,-2.7413278749048197e-5,2.2788477401464097e-7,1.3886279928469386e-4,1.3547791478956347e-4,4.032933737405408e-5,-0.001071831979948555,-3.9101568888179236e-4,3.734429417297533e-5,2.943735152799649e-4,4.123937800665848e-5,2.0249455405431426e-4,8.03175781247476e-5,1.0591978214551925e-4,-1.9111005490486373e-4,1.1997473710622164e-4,-4.4703703178859625e-5,2.0629576570748993e-6,3.410855756249235e-6,-8.34423605137177e-6,-4.294725724601827e-6,3.7999494213297976e-6,7.565482779869569e-6,7.309176333510866e-6,4.920921022541784e-6,-1.9377800895537393e-4,-1.6484079795266895e-6,1.6950391136895076e-4,3.3983143168895565e-5,-7.940675460367699e-6,-8.442419731760763e-6,2.1001945772496568e-5,-2.525099317661483e-6,4.3365292662894925e-5,-2.24042535410642e-5,2.2981980114064855e-7,-3.3601494497769047e-7,-7.305206552198918e-7,-1.6986625102500917e-6,-1.7955721098611787e-7,4.585720749206383e-5,8.88269437115451e-5,4.4231493270104325e-5,-1.3721604671664627e-5,2.5086509950530496e-5,-3.3997344128033753e-6,-1.3460057337773387e-5,6.088468695647526e-6,-9.299921188345782e-6,-6.220133601117217e-6
-0.0023498071181188114,-9.85931860186705e-6,3.982516111996237e-5,9.291995023946208e-5,9.728259962772822e-5,3.4878999431475057e-6,5.2128233450164066e-5,8.419884769547521e-5,-1.4544296530642805e-5,6.610339246026906e-5,-1.9749704514038494e-6,-3.373630765732592e-5,2.3643675276835914e-5,-1.3253700750421792e-5,-1.8673919021844974e-4,-4.8743307079853295e-6,2.593818750966915e-8,8.192453519865419e-5,5.098181426183793e-5,1.9871117986911148e-5,-4.86622172296125e-4,1.7546218686466207e-4,-8.811162274973051e-4,4.123937800665839e-5,2.7268488981625955e-4,1.0738022014960248e-4,4.7633908330221466e-5,-1.0932309718443844e-5,-5.293378977999693e-4,4.1932164026710154e-5,1.0219721666168479e-4,-4.011286825059675e-6,-9.980011643503782e-6,1.1312972904284445e-5,-8.484568600493482e-6,1.572295164265333e-5,-3.308643184284647e-6,7.0485954327135856e-6,3.3249375687063434e-6,4.738456996256555e-5,-9.336143312371112e-6,3.910128726287153e-5,3.2535855389837122e-6,-1.0597103356960449e-5,-2.7129662374833938e-5,-3.963035644953833e-5,-2.777296677626641e-5,-4.319084380998064e-5,-7.651809396224887e-5,5.5188069086949e-7,-4.840851091299538e-7,-5.343573650970814e-7,2.5849548729022748e-6,3.3426245389878033e-6,3.7790887907712364e-5,8.763908774332232e-5,1.428222726524625e-5,7.311072850722262e-5,1.420876682374405e-4,7.755950720070216e-7,-3.330652306356396e-7,1.1243148854090425e-5,-1.558036527148257e-5,-1.8406910275482367e-5
-0.0010407306615973428,-1.1280531083195215e-4,-6.708644628919329e-5,-1.851705157188218e-5,1.0280341925146618e-4,2.1523545851397118e-7,-9.14451761027768e-5,-6.289378901411138e-5,-1.0943844093230535e-4,-5.689705618556183e-5,-2.1933320805522834e-4,-2.1307122349996233e-4,-2.0526474433010466e-4,-1.4091876536423005e-4,-3.4878040669504e-4,-3.881923321691175e-5,3.214693256863448e-7,2.691382042247756e-4,2.8194877312502707e-4,1.3074871155874539e-4,-0.0020805914311724637,-8.325334339245657e-4,-4.765777524080907e-4,2.0249455405431423e-4,1.073802201496027e-4,5.6294911808873e-4,1.560582718017782e-4,1.0514831158686742e-4,-4.3657727836807436e-4,1.587136379145753e-4,7.643234091103577e-6,-2.3785620441609193e-6,-1.2076833549849904e-5,-1.518719722436972e-7,6.899549045377244e-6,1.0369253884909336e-5,1.0584366127947557e-5,1.3368429089472637e-5,-2.8019786464615066e-6,2.8752465243953658e-5,2.0342273604738816e-6,4.1745722084475127e-4,-1.4510783763124917e-4,-1.890177847261763e-5,5.777861913659769e-6,5.111745402519324e-5,-1.3834459117374816e-5,5.610857861762858e-6,-3.0162335727289143e-5,-3.295764478574042e-7,-3.3908021470845598e-6,-2.6224210569306853e-6,1.8553347462421103e-6,9.9640580914502e-7,3.555562057696489e-5,1.7412693448047443e-4,1.0805470425811418e-4,1.4788881631355346e-5,7.178588235693644e-5,3.946280755308063e-6,-1.6456620461193843e-5,8.279840167793847e-6,-1.8065544962658483e-5,-6.9972252622127154e-6
1.425795590879619e-4,-5.0849462610676776e-5,-1.8531284140932694e-6,3.9701325531631766e-5,1.2753926165171752e-4,7.051119696262557e-5,-2.708156997178836e-5,-1.371154137989043e-5,-7.510608046024209e-6,-1.5871906757009082e-5,-9.243022041990513e-6,-1.1802549979124472e-4,-5.70468952286782e-5,-9.003919378826668e-5,-3.015736109278827e-4,-1.8055850671563656e-5,1.6426508744687494e-7,8.150503691183624e-5,8.655884658803657e-5,4.97146476371858e-5,-4.32516428147255e-4,-1.6363535774590883e-4,1.5951849895792323e-6,8.031757812474757e-5,4.763390833022145e-5,1.560582718017781e-4,1.5764294054117377e-4,6.125873352955413e-5,-7.795971457876544e-5,1.0062455320246614e-4,-1.930372170052358e-5,-3.252926449042526e-7,-3.287733888759682e-6,-8.408958546874002e-7,-4.868580285978461e-6,-3.967242469620557e-6,7.867918122161505e-6,2.8341091606208454e-6,8.195847667885996e-6,-3.513578130760923e-5,-3.5787830346236623e-6,1.1856330179133507e-4,1.5902196385233587e-5,-3.5778219041444133e-6,1.8096459984386421e-6,-2.6936578853380133e-6,9.336939190346525e-6,-1.7781792330591444e-6,2.0391866886625e-5,6.088195035131448e-7,-7.084360284563258e-7,-6.302942492008183e-7,1.4080504621367836e-7,-3.234159913515061e-7,2.2512053501420153e-5,5.036669903678307e-5,1.4722152326325065e-5,4.502011191423056e-6,-1.5640398901344186e-5,7.272923916734554e-6,-1.1825331392024871e-5,-2.936288495248615e-6,-1.2669058056852554e-5,-5.7581896776463775e-6
-0.001893167563981616,-5.916419184007756e-5,-1.0849743915394615e-4,4.1707474577885174e-5,7.739719837272552e-5,7.182200430043878e-5,-8.746438057721466e-5,-8.038518560608451e-5,-6.295930669914726e-5,-4.07232347638369e-5,3.4278177780026356e-5,-2.197919738204279e-5,4.9849851239307216e-5,-4.9583859922191345e-5,-5.117290882095754e-5,-1.7769314686448268e-5,1.6290547880634395e-7,3.9573593731675914e-5,3.2187806230813036e-5,-3.9227919043399315e-5,-5.326285195833982e-4,-7.783088135159041e-4,-1.0150010425323436e-4,1.0591978214551936e-4,-1.093230971844386e-5,1.0514831158686719e-4,6.125873352955413e-5,3.42163113916105e-4,6.380864406622806e-4,1.2471134290219395e-4,-1.0975140724627604e-4,5.1063128720091994e-6,4.551891833248601e-7,6.1102363282780945e-6,3.0626015276807774e-5,-3.4061939306963634e-7,6.214593232221601e-6,-1.029157617305467e-5,2.0519034087841058e-5,-2.4286265221675927e-4,-2.7738673210925856e-5,-8.574441879926297e-5,1.3784643404808063e-4,5.469688155742344e-6,2.7896562048883162e-5,8.689691025106302e-6,4.5018242731152176e-5,6.293186763911147e-5,3.145246338728813e-5,7.314041782220406e-7,1.7368140649766597e-6,1.342349078655523e-6,-4.072249143521613e-6,-1.9917243388545973e-6,-2.9937708886138326e-05,3.470257281841327e-5,3.116395748345711e-5,-1.0087936873551823e-4,-7.205607210263068e-6,4.830347659161832e-6,5.099231490719176e-6,-4.424099872932568e-6,2.623421488200344e-7,2.1055897200755046e-5
-0.026176868171608445,4.5730229961031337e-4,0.0014805859034737918,0.0012529655464187087,0.001231757565067449,0.0013752258043378037,1.1403463692546568e-4,1.297878120611485e-4,0.0013471387066547051,0.0010878717232343795,0.001110836421413672,-1.5106972589099273e-4,8.886575174102585e-4,5.18395396239198e-4,5.414837088748878e-4,9.84428436571346e-5,-8.107018015284971e-7,1.8705345754805558e-4,-2.0294253715245236e-4,-3.3187558744631363e-4,0.005198834659736034,-0.008418392914304157,0.008579149048768234,-1.9111005490488457e-4,-5.293378977999782e-4,-4.3657727836807735e-4,-7.795971457876745e-5,6.380864406622879e-4,0.03132309694817576,7.783804616850774e-6,-0.0020456973239649165,8.301178396508025e-5,7.778469501449299e-5,7.225873586846794e-5,2.1132284035146908e-4,-1.0197778911022835e-4,-1.7851167658362e-5,-1.3584296194161046e-4,-2.5460358112261948e-5,0.0027385111258070526,-4.2513578195506037e-4,-0.005549601170336621,0.002639778230950049,1.1180731165949599e-4,6.457034388654408e-4,1.2995880418885053e-4,1.452641373710772e-4,0.0016573012965318305,4.11632851636911e-4,-5.673437514574593e-6,9.589133614179927e-8,2.558632161164162e-5,-8.22435717025673e-5,-2.046470986309348e-5,-6.002070848045144e-4,-6.282723137565438e-4,5.819045641292014e-4,-0.004304411480348305,-0.0011420028548533787,1.2836894951284377e-4,1.2842188694498868e-4,-8.161876919427803e-5,1.9567193907965677e-4,1.4433259814025513e-4
0.0013423337513280567,-3.759448442472503e-5,-5.2049839594264015e-5,9.822030509289406e-5,1.3185175579423372e-4,1.3847285358667893e-4,1.126786144243353e-5,-3.499197947430455e-6,3.7088847385600045e-5,5.91522474523091e-5,3.0377928981312205e-5,1.5857008598642205e-5,7.492783744590511e-5,4.096482082623758e-5,-4.04538808483661e-4,-1.4658954957282999e-5,1.1250841089445051e-7,9.237201190995363e-5,1.0743307783558803e-4,2.4473524795453978e-5,-5.125057688313125e-4,-4.7373298115850436e-4,-2.674401015231965e-4,1.1997473710622167e-4,4.193216402671011e-5,1.5871363791457543e-4,1.0062455320246615e-4,1.2471134290219384e-4,7.78380461683947e-6,2.2768125259434358e-4,-2.2338870675563956e-5,1.6682583839837255e-6,3.705915928230875e-6,6.88327986117383e-8,1.2286425101521714e-6,3.7444887672884773e-7,6.646728393303748e-6,6.869123220671373e-7,1.3576478021284982e-5,-4.115818960510698e-4,-1.5095358372435662e-5,1.6971669926198408e-4,-5.467287826145565e-7,1.917342607309894e-6,2.5985136723787798e-5,-1.5821377748860434e-5,-1.2746935210931133e-5,3.841780131507733e-5,-6.488819006827141e-6,3.2770371481098087e-7,7.304072061454404e-7,1.061594365714054e-6,-2.502287591376355e-6,1.0238120356568274e-7,1.577248156030021e-5,5.729100669173701e-5,4.743778933362233e-5,-2.122612933392768e-5,3.397567661908585e-5,5.109772669231002e-6,3.9127958661182535e-6,9.013701473306547e-6,-5.670144925290198e-6,6.483040981747739e-7
0.0043681044343815015,-5.4633117729366915e-5,-1.94900655895991e-4,-6.700267103810317e-5,-1.102790708511582e-5,-8.978772489336173e-5,-1.5484078948651747e-5,-7.201857120443214e-5,-2.0590895289557644e-4,-2.245044830358445e-4,-2.7554595886577956e-4,-3.273057340130305e-5,-1.9956699578006307e-4,1.6216015742711763e-5,-6.395873670816315e-4,9.02601339801617e-6,-8.830375783783405e-8,-2.4752848904872385e-5,5.449950042179162e-5,7.611133982389866e-7,-0.001894878148602379,-0.0011558887324556442,-0.0014179782395950858,-4.470370317885297e-5,1.0219721666168856e-4,7.64323409110103e-6,-1.9303721700525504e-5,-1.0975140724627372e-4,-0.0020456973239664153,-2.233887067557807e-5,0.0011002591212964225,-3.381096936289564e-5,-8.513614739759805e-6,-4.631320580059722e-6,4.846846197427019e-6,1.992904884381886e-5,-1.024011883864556e-6,5.662108746795721e-6,-3.6289843688001947e-7,-0.001466169726609319,7.926409124322736e-5,9.372650123571043e-5,-5.959232411283262e-5,1.2812350030035246e-5,-2.0796122785490375e-4,-4.486157583030778e-4,-4.671851691058346e-4,-4.282612099105905e-4,-1.6194376719384828e-4,5.0294669295531045e-6,1.0057044700663503e-5,1.1423395077592732e-5,1.5022733900819419e-5,5.241011443958064e-6,2.212999559916298e-4,5.325690083190799e-4,4.7213667192539397e-4,4.998967867180927e-4,2.559019024942615e-4,-4.097055271116398e-6,-8.876560148362254e-6,-1.1146820769320488e-5,-3.7639829243683814e-5,-9.2757062167297e-6
