(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
0.036302800876846994,-2.1493431262197305e-5,8.480242087933017e-5,1.276280858643353e-4,1.1103624324809396e-4,3.3477557355580993e-4,3.182347549533756e-4,2.372027545134293e-4,1.6104868134143572e-4,1.1450550821618745e-4,2.554373722284175e-4,-1.8793646146271923e-4,1.7047111157192455e-4,2.1608385207130918e-4,1.1056463564856967e-5,-6.749460067099237e-7,4.662670978638015e-8,1.0464518968812807e-5,1.9826748900731803e-5,9.289763704220928e-5,1.6578459482346138e-4,-3.648139700654661e-5,-1.563881755153746e-4,-3.207384986627722e-5,3.7516943778665e-5,4.544674229815515e-5,-1.34716803268231e-4,1.0017032759768597e-4,-4.294022255138634e-6,4.695453106018631e-5,-4.712650553839737e-5,-1.0962647471955417e-5,1.8121706594528532e-5,-9.13662159969747e-6,1.1154370453266657e-5,-8.625602887193427e-5,-0.0033919062839461818,1.4835846338591094e-6,0.0013055250113796206,4.809147244236603e-5,5.7652261096924446e-5
-2.1493431262199355e-5,6.211486893891902e-5,4.987370477070374e-5,5.657810285900878e-5,5.488455179280199e-5,5.114846138147998e-5,5.00743638871276e-5,5.348670510080762e-5,5.558177669819091e-5,5.6923186866753005e-5,6.192602604271395e-5,5.442793366776456e-5,5.173791411032625e-5,6.0899728763505116e-5,1.3093303991744009e-6,2.601238884507881e-7,-2.0233868565332414e-9,-2.4577677967172993e-6,-4.156664869310953e-6,-1.570807488145791e-6,-2.1752341661580606e-6,1.127505618640775e-6,4.6235357844413e-6,-9.945358720275975e-7,3.2091773282593764e-6,4.326159719324089e-7,-3.30711670691033e-6,4.935465540602024e-6,-2.0192319586592553e-7,-8.213490256135402e-7,1.1162866442561922e-6,6.101692503089567e-7,-1.5718532482974074e-6,-1.2018805530577924e-6,-2.685766952298086e-7,1.5507291564397297e-6,-4.1729302744010225e-6,-9.232278390734182e-7,-9.68473967181083e-6,2.706788294777394e-5,1.226883182717065e-7
8.480242087933116e-5,4.98737047707037e-5,8.242539122935726e-5,7.032044325587656e-5,7.080861160403576e-5,6.969867900614247e-5,6.722927545338662e-5,7.246968476351251e-5,7.379717264092697e-5,7.266767494681685e-5,7.271790788060373e-5,6.224968567140772e-5,5.971962632931077e-5,7.196772016504972e-5,2.7795613682942847e-6,-2.0653649137278057e-7,1.8753101985289026e-9,-9.956239981028415e-7,-3.1692869630268223e-6,1.1630281622409305e-6,5.9302886850335994e-8,2.1736478328304155e-6,5.764784349882416e-6,2.580987768378404e-6,6.0891856670952385e-06,-7.3373764457535386e-6,-4.3000410135218275e-8,6.360064980908961e-6,-2.9666524105380387e-7,-6.663735956673503e-7,9.897107033194436e-7,-1.578466877214596e-7,-1.385280388276733e-6,-1.707164579337981e-7,1.8616606646386953e-8,7.763081176577713e-7,-1.4706665254218008e-5,-7.756058553963282e-7,-1.365678475875029e-5,4.3157974399696746e-5,-1.0658413440828811e-7
1.276280858643268e-4,5.657810285900874e-5,7.032044325587657e-5,1.1045613724604836e-4,9.386846287402945e-5,9.457601057873676e-5,8.652758337490672e-5,9.177624666772204e-5,9.31465635789712e-5,9.00297096751703e-5,9.637732532695802e-5,7.73109903465529e-5,7.377445812644001e-5,9.177007496738107e-5,3.5397840179509634e-6,8.295192537608764e-8,-3.6563085976968357e-10,-1.841965325908376e-6,-3.728114463136174e-6,1.596224503316963e-6,8.429026985447746e-6,6.8566550745710275e-6,6.997036916629436e-6,3.5225825620589793e-6,1.4187590400323073e-6,-8.915563100520302e-6,3.6485553587672527e-7,5.904403607084954e-6,-3.7909258046075234e-7,-1.5002296700113296e-7,1.325778562871154e-6,-4.0269025608576456e-7,-1.160076705742669e-6,-4.202338165540378e-7,-1.290843472726507e-7,9.74821621066015e-7,-2.4561946102703475e-5,-3.371603337510377e-6,-1.5453108479725636e-5,4.78310579525923e-5,-1.0245141396026198e-7
1.1103624324809632e-4,5.488455179280205e-5,7.080861160403597e-5,9.386846287402958e-5,1.1229480729893614e-4,1.0349746756003214e-4,9.434287472565e-5,9.723845764693488e-5,9.43551187169549e-5,9.387649905516645e-5,1.0108304193524225e-4,8.473383590467892e-5,7.709082822295107e-5,9.637483632720695e-5,2.019792407284899e-6,4.276191545710726e-8,5.937532383960917e-10,-2.5241478760183405e-6,-2.2488010028934127e-6,2.836013456823714e-6,2.103331704207031e-6,6.217352261496103e-6,5.954977295561814e-6,4.532989564587594e-6,7.119160566565369e-7,-1.3007466312551187e-5,-1.246245064236274e-7,7.24621610248277e-6,-4.3639668327327575e-7,-5.010380095410642e-7,1.2032739419639428e-6,2.8225826507695627e-7,-1.1892227013280007e-6,-6.062645655525697e-7,-5.405980842694613e-7,1.6650500884602628e-6,-2.9090148837133937e-5,-2.3910151049876245e-6,-1.1636816517587e-6,3.106695910213035e-5,2.2022262136329497e-7
3.3477557355580056e-4,5.1148461381479814e-5,6.969867900614238e-5,9.457601057873661e-5,1.0349746756003189e-4,1.2912683635283494e-4,1.1007126658150272e-4,1.082238016128618e-4,1.0175902857720023e-4,9.963137381752589e-5,1.0754781512798692e-4,9.209532243813215e-5,8.283453148591227e-5,9.924102839720786e-5,2.5680902295470923e-6,2.3735047708686052e-8,5.745415900686606e-10,-2.1422469522215623e-6,-3.611414466437037e-6,2.965872154620145e-6,6.767279587351584e-6,5.402226996984747e-6,6.941748184597418e-6,5.957994189197424e-6,2.474925943353633e-7,-1.5128139282542204e-5,6.374805299540411e-8,6.617703829209175e-6,-4.2411602989742914e-7,6.912484129253962e-8,7.918624748271134e-7,-1.151104702112738e-7,-5.457630949760972e-7,-2.798333809303551e-7,-7.432591813069521e-7,2.1013068332316253e-7,-4.416767537966422e-5,-2.9781448022156046e-6,-1.1265048653212655e-5,3.765914634496828e-5,4.761564701285668e-7
3.1823475495339014e-4,5.007436388712757e-5,6.722927545338667e-5,8.652758337490672e-5,9.434287472565e-5,1.1007126658150296e-4,1.2202656922482923e-4,1.1174282939720142e-4,1.0535161410705361e-4,9.984839914501599e-5,1.092135003771313e-4,1.002698125093007e-4,9.026419871918393e-5,1.0243448994969785e-4,1.7070905201828537e-6,-1.8945266759184437e-7,1.8001336598005678e-9,-2.529571687847472e-6,-7.016613457655939e-6,-1.1127727622597843e-7,4.688911767211546e-6,4.315745475782682e-6,6.580470495336292e-6,5.447405161960004e-6,1.7387651216731517e-6,-1.2283557964278073e-5,1.7767797480077706e-6,3.838958120668582e-6,-2.8761331611050527e-7,2.779578684461015e-7,9.002956993531219e-7,-4.5380698245931726e-8,-6.548144565286776e-7,5.618422294111976e-8,-5.541935184041368e-7,7.26083951169851e-7,-5.025326685872524e-5,-1.8980592382032975e-6,7.574872979574182e-6,3.444253087692612e-5,1.8461582437985625e-8
2.3720275451341507e-4,5.348670510080768e-5,7.246968476351263e-5,9.177624666772216e-5,9.723845764693481e-5,1.0822380161286201e-4,1.1174282939720131e-4,1.2525769831437837e-4,1.1642793439380521e-4,1.1095797910631336e-4,1.2321466993152612e-4,1.1029134761843183e-4,1.0379554286386927e-4,1.1693963351337181e-4,1.902176638373921e-6,-1.0531394353867659e-7,7.985318824566173e-10,-1.9154667269757586e-6,-6.9110290612923024e-6,1.225878656985428e-6,3.7082970563743645e-6,6.324060775663014e-6,6.275937959002972e-6,4.022524946011925e-6,1.925966652767319e-6,-1.1383320077198826e-5,2.660038916298726e-7,3.818261098267843e-6,-2.6513981875143763e-7,1.8417927359297792e-7,1.596489518646513e-6,-1.546420935749828e-7,-1.103186906238216e-6,-3.228066115466905e-7,-4.2677361618720364e-7,9.154696574071394e-7,-3.917211990895972e-5,-2.655013968744007e-6,5.519836904756163e-6,4.8443715728213394e-5,-7.253169214397563e-7
1.6104868134143028e-4,5.558177669819089e-5,7.379717264092689e-5,9.314656357897115e-5,9.435511871695463e-5,1.0175902857720042e-4,1.053516141070532e-4,1.1642793439380508e-4,1.381394225251281e-4,1.2929567720511664e-4,1.3547065221742945e-4,1.2583070700262233e-4,1.1585522810655602e-4,1.3174362015004249e-4,3.3437329805746594e-6,-2.2134017508864334e-7,2.4962548677134895e-9,-2.4628139316483205e-6,-6.320820421747547e-6,-1.1727202229761344e-6,-6.466220451413591e-7,5.479911614916406e-6,7.771534730192226e-6,2.471968585711962e-6,4.524787662707831e-6,-9.82748598972916e-6,-1.642455730091495e-6,9.381009554318034e-7,-1.5518902686652428e-7,-4.884741541060364e-7,2.8815762496301944e-6,-7.646063145870554e-8,-1.625838756071631e-6,-6.13588493383359e-7,-1.939227142448835e-7,1.008506115555656e-6,-3.0039404928020596e-5,-2.192242455552788e-6,7.472989360405407e-6,4.2692734786800616e-5,-1.0148355950678737e-6
1.1450550821620201e-4,5.692318686675298e-5,7.266767494681683e-5,9.002970967517041e-5,9.387649905516641e-5,9.963137381752633e-5,9.984839914501588e-5,1.1095797910631358e-4,1.2929567720511707e-4,1.372319932559895e-4,1.3933796375729314e-4,1.252116569369124e-4,1.160548368335807e-4,1.3549704540849846e-4,3.9190710925467674e-6,-1.498159781222983e-7,1.4198866815593935e-9,-1.5444331812754328e-6,-3.507931219851245e-6,-9.552261511365695e-7,-8.563208883289075e-7,5.157771218560324e-6,6.766372047256453e-6,7.867277526374406e-7,4.788079942532983e-6,-9.750732777170224e-6,-1.5662774155148851e-6,-7.256915177480737e-8,-9.342123608764349e-8,-1.1506533487277996e-7,2.8680367494172185e-6,-1.2104229613485592e-7,-1.6598415460511133e-6,-5.880170110099202e-7,-1.5884146092607244e-7,7.717683090246737e-7,-2.441395170463716e-5,-2.233111533358746e-6,-2.0744112516128574e-6,5.339997208469116e-5,-1.1317995578137995e-6
2.5543737222843337e-4,6.192602604271395e-5,7.271790788060384e-5,9.637732532695807e-5,1.0108304193524206e-4,1.0754781512798734e-4,1.0921350037713115e-4,1.2321466993152648e-4,1.354706522174298e-4,1.393379637572931e-4,1.6434912396698747e-4,1.4440171986635536e-4,1.3892895609091802e-4,1.5402290348712403e-4,4.556380286210683e-6,-2.9278707047153236e-7,2.4021333277091642e-9,-1.4029077468596873e-6,-7.204124455613183e-6,-1.937798525155285e-6,7.31866167836537e-7,1.0609753520629932e-5,8.987379539703054e-6,1.6869770778241231e-6,-2.353452864436109e-6,-1.3994334529826117e-5,-3.33175898839509e-6,4.8795903903602335e-8,-1.0037894976332197e-7,-2.6114171099259167e-7,3.161315838309305e-6,-3.3056531577257936e-7,-1.5463349243058343e-6,-6.618653757533719e-7,-1.4243727449410683e-7,1.4741239958938371e-6,-4.673412883092302e-5,-2.358353010458547e-6,1.2471507735393488e-5,5.945109082054147e-5,-1.1516625495964587e-6
-1.879364614627247e-4,5.442793366776478e-5,6.224968567140807e-5,7.731099034655324e-5,8.473383590467911e-5,9.209532243813276e-5,1.0026981250930085e-4,1.1029134761843212e-4,1.2583070700262285e-4,1.2521165693691233e-4,1.4440171986635544e-4,1.969023400541115e-4,1.6440817476878874e-4,1.5281254374753658e-4,3.7338565564519708e-6,-3.0665338304115553e-7,-6.419691277338418e-10,-1.2348532173637342e-6,-6.473138648247089e-6,-2.936932470576234e-6,3.1651547167211167e-6,7.813371634649696e-6,1.18928527448073e-5,3.1288522762244967e-7,-6.286649094740104e-6,-1.3301511840926215e-5,1.474972512991265e-7,-6.4239177539855245e-6,3.217405707974609e-7,-1.1123730636933928e-6,4.424156076935455e-6,-9.462964386944463e-7,-1.862404516788964e-6,-6.789974043823814e-7,-2.6148273035453547e-7,2.7253039475128475e-6,-8.035260097781487e-7,2.857858137405492e-6,4.927004683219514e-6,4.594965668542186e-5,-2.248625548838448e-6
1.7047111157195507e-4,5.1737914110326675e-5,5.9719626329311395e-5,7.377445812644065e-5,7.70908282229516e-5,8.283453148591322e-5,9.026419871918443e-5,1.0379554286387028e-4,1.1585522810655721e-4,1.1605483683358143e-4,1.3892895609091891e-4,1.644081747687894e-4,1.652754037727796e-4,1.4972166615912335e-4,4.309359881144307e-6,-5.5641890499452283e-8,-2.5156210234810337e-9,-7.697637025203385e-7,-8.568551503777935e-6,-5.572915839744403e-6,2.290222018956116e-6,7.930866502076432e-6,1.0448251607376038e-5,1.5684985662936476e-7,-7.30729708973742e-6,-6.071277574477002e-6,-2.8692632802165838e-6,-3.7907148357247562e-6,2.34787193444754e-7,-4.327032764917719e-7,3.3529930280993413e-6,-4.1864299588951007e-7,-1.1002321860524137e-6,-3.7261693523558857e-7,1.7471573011646292e-7,1.6632855760870648e-6,-4.513158541237611e-5,2.073329171861759e-6,2.7705252105396912e-5,4.999094769565874e-5,-1.7842828021337845e-6
2.1608385207127934e-4,6.089972876350526e-5,7.196772016504982e-5,9.177007496738124e-5,9.637483632720676e-5,9.924102839720827e-5,1.0243448994969735e-4,1.1693963351337177e-4,1.3174362015004254e-4,1.354970454084978e-4,1.5402290348712317e-4,1.5281254374753615e-4,1.497216661591216e-4,1.8094778400110185e-4,5.326369418430147e-6,-2.979530200118118e-7,1.824364211249043e-9,-8.527516418028227e-7,-7.201528216567599e-6,-1.8397027550268614e-6,5.667032050374136e-7,1.1267010289902403e-5,1.1806980980487177e-5,7.821755883441277e-7,-3.1774260949123217e-6,-1.0712196626472615e-5,-6.327818986660805e-6,1.631723217870981e-8,-2.489092740429417e-8,-3.433155749313185e-7,3.4317673752923804e-6,5.30896455062972e-8,-1.6742794329677224e-6,-5.872121439396028e-7,-1.7809235618089048e-7,1.2115101676751222e-6,-4.3820001941737045e-5,4.339320209814066e-7,1.544233178476147e-5,5.9999090169330396e-5,-1.5204380142170602e-6
1.1056463564856901e-5,1.3093303991744006e-6,2.7795613682942814e-06,3.539784017950959e-6,2.0197924072848942e-6,2.568090229547087e-6,1.7070905201828544e-6,1.9021766383739194e-6,3.343732980574653e-6,3.919071092546764e-6,4.556380286210681e-6,3.7338565564519657e-6,4.3093598811443025e-6,5.326369418430145e-6,4.565154185732903e-6,5.392775479504063e-9,-3.3604506568400406e-10,-8.013800978438153e-7,-5.858367780835188e-7,-7.860073066478203e-7,4.058051497847223e-7,3.9132597155479567e-7,1.6521886543361166e-6,1.1070309968143027e-6,2.457965178462612e-7,-5.634186835601724e-7,1.9718786720693118e-7,9.752570822490217e-8,-3.2942943742169055e-8,4.1607732865611005e-8,1.195887144358482e-7,3.816128120358956e-9,2.349091931771017e-7,1.2307110942614643e-7,2.9924214508334084e-8,-1.2382165152476331e-7,-4.928629774982759e-6,1.3699136230991911e-7,-3.8069319617744542e-6,4.977198271581567e-6,3.522710910237614e-9
-6.749460067098385e-7,2.601238884507848e-7,-2.0653649137277827e-7,8.295192537608694e-8,4.27619154571151e-8,2.3735047708696084e-8,-1.8945266759183365e-7,-1.0531394353866875e-7,-2.213401750886397e-7,-1.4981597812229694e-7,-2.927870704715256e-7,-3.066533830411529e-7,-5.5641890499445765e-8,-2.979530200118023e-7,5.3927754795041935e-9,2.1535419686145822e-7,-2.036818080248307e-9,-3.490928682860556e-7,-4.056590547597315e-7,-2.2321419791455175e-7,-1.12020701029911e-6,-8.776773290203428e-7,-6.277911621831157e-7,-4.7029095749006964e-7,1.2509253920510693e-7,1.113633279841588e-6,-5.818867452302024e-7,4.0534580698130423e-7,-1.3516550214474134e-8,-1.1440667605771528e-8,-4.477035505689666e-8,-2.3489396167685677e-8,6.033046893831044e-8,-2.3105344352445414e-8,-4.6501330895700454e-9,2.695984279722184e-8,-3.677792194670729e-7,6.438535083533112e-8,7.117728107908276e-8,-1.2662014319688698e-7,2.273494897071037e-8
4.662670978638117e-8,-2.023386856533216e-9,1.8753101985288794e-9,-3.6563085976966894e-10,5.937532383960121e-10,5.745415900685606e-10,1.800133659800477e-9,7.985318824565676e-10,2.4962548677134696e-9,1.4198866815594028e-9,2.4021333277091216e-9,-6.419691277338439e-10,-2.515621023481062e-9,1.8243642112489886e-9,-3.360450656840042e-10,-2.0368180802483057e-9,2.0843352793610682e-11,2.9117409596541846e-9,3.166012681726532e-9,1.7157848040597337e-9,9.085630340049361e-9,9.301512215652078e-9,5.798771368317625e-9,4.682050382335737e-9,-3.9221028074692495e-10,-1.0706511369038953e-8,4.4028397380183575e-9,-2.837419824173462e-9,8.500348090021697e-11,9.263876196714981e-11,3.682107491308662e-10,2.284834402111699e-10,-6.286605553882453e-10,1.821531935757346e-10,-6.912745199769647e-11,-4.476696892992601e-10,1.9298697611334697e-9,-7.849428755429981e-10,1.5546453841373545e-9,-1.7400482632488696e-9,-7.564710310669833e-11
1.0464518968813765e-5,-2.4577677967172964e-6,-9.956239981028597e-7,-1.8419653259083827e-6,-2.5241478760183723e-6,-2.142246952221598e-6,-2.5295716878474927e-6,-1.9154667269757742e-6,-2.4628139316483234e-6,-1.544433181275424e-6,-1.402907746859694e-6,-1.2348532173637433e-6,-7.69763702520361e-7,-8.527516418028293e-7,-8.013800978438163e-7,-3.490928682860587e-7,2.9117409596542185e-9,5.796339655248496e-6,3.081317561673317e-6,3.3018645914862982e-6,6.740346590926777e-6,3.4555398038175772e-6,1.197171117792749e-6,-3.528418898561717e-7,-1.8474920770394176e-6,-2.071827172980617e-6,2.501700802204892e-6,-6.510030080632387e-7,3.658033319215573e-8,1.4373264517485946e-7,-3.294559409183101e-9,7.523131176883088e-8,6.209165912637527e-9,-1.233340800525189e-7,1.2799658996464707e-7,-3.658885052481807e-7,1.3356230227940642e-6,5.5926309166556466e-8,-7.41549224256802e-7,3.1714181732069196e-6,-1.3436573482413872e-7
1.982674890073195e-5,-4.15666486931094e-6,-3.1692869630268303e-6,-3.7281144631361694e-6,-2.2488010028934406e-6,-3.611414466437069e-6,-7.01661345765596e-6,-6.911029061292325e-6,-6.320820421747555e-6,-3.5079312198512357e-6,-7.204124455613176e-6,-6.473138648247097e-6,-8.568551503777943e-6,-7.201528216567605e-6,-5.858367780835182e-7,-4.0565905475973387e-7,3.166012681726559e-9,3.0813175616733146e-6,1.3353080195583038e-5,6.816723211159755e-6,5.89327203438643e-6,1.5633370560065743e-6,-2.008516586409075e-6,-8.882954574045132e-8,-2.4924938821233584e-6,-5.39615470104338e-6,-3.408613608866561e-7,1.4078644965211288e-6,-1.1382572720469031e-7,1.8227521454975042e-7,1.1464224080132746e-7,2.5559669698658096e-7,-1.1224338884202854e-7,-1.293048747304788e-7,4.5634555551382766e-8,-3.628857897078307e-7,-8.111574823036745e-7,8.432078934251457e-8,-5.613387933189945e-6,5.971278384916342e-6,8.684629988470848e-8
9.28976370422074e-5,-1.5708074881457808e-6,1.1630281622409112e-6,1.596224503316945e-6,2.836013456823709e-6,2.965872154620133e-6,-1.1127727622595902e-7,1.2258786569854242e-6,-1.1727202229761569e-6,-9.55226151136548e-7,-1.937798525155282e-6,-2.9369324705762747e-6,-5.572915839744438e-6,-1.8397027550268654e-6,-7.860073066478232e-7,-2.2321419791455145e-07,1.7157848040597205e-9,3.3018645914862834e-6,6.816723211159734e-6,1.0099664211452775e-5,6.5254887688748024e-6,1.876240989142041e-6,-1.5541896709228685e-6,-5.369484108912184e-7,-2.9173685298274943e-6,-3.692118998601536e-6,8.475931236187711e-7,1.1438130262782323e-6,-1.019015762674365e-7,3.742500185970892e-7,-1.9472720937673417e-7,1.7365066433934825e-8,1.2567113471164013e-7,-9.692007887907139e-8,-3.559032448700546e-9,-5.594495425169934e-7,-5.521412411975686e-6,-3.375855786401044e-7,1.9109103438594325e-7,6.339363076392788e-6,-2.4055927297980245e-8
