(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth
-0.0010583516001286784,2.4126357143387468e-5,-1.1140462084956621e-4,-4.777978202669389e-5,3.879913205213141e-5,1.591966708729599e-5,-8.67351095668444e-5,-1.3787732078521716e-4,-2.27214760649213e-4,-2.826677574246071e-4,-1.702470231926151e-4,-1.5243904690058168e-4,-1.5638350500403976e-4,-9.552997689518971e-5,-1.16830084793741e-5,-5.067209332689524e-6,7.122605177643703e-8,2.6337133729619204e-6,-8.94010391925378e-6,1.3818444333435072e-5,-6.185413197328102e-6,2.37059264191252e-5,1.806059081229535e-5,6.77952701340481e-6,1.5033007940903714e-5,1.1191870676456678e-5,1.139321368044021e-5,1.6170970330577938e-5,-2.290259503004693e-5,6.729931960287661e-7,-1.5976845016383873e-5,3.081970749518729e-5,2.0670837687589857e-5,-4.27600654274033e-5,2.4677477490853974e-4,-5.94047085632783e-6,-1.259279865497412e-6,9.841936279172095e-7,1.323494286643355e-5,-5.045824558467465e-6,-1.1485158192458301e-6,-2.5399556095144235e-6,3.6333690057552242e-6,3.141530742496907e-6,1.190045926024962e-6,-4.737104709335654e-6,1.754298733005829e-6,-1.0332261601971204e-5,3.923652792805865e-6,-6.491675641189509e-7,-1.005663448561994e-4,2.0748916902742627e-5
-2.9985776285242464e-8,9.217700446271842e-8,1.4990439972034063e-6,2.1781608467721766e-6,-1.3069386195087296e-6,-5.240269270391502e-7,1.156349299844143e-6,3.212942533057361e-6,6.111876636708986e-6,6.963435940972774e-6,5.2377398353546845e-6,5.581700682247715e-6,7.179946351422126e-6,3.8967428082143635e-6,-9.472399751825524e-8,2.511959268921778e-7,-3.3308537039633663e-9,-9.993130457775226e-7,-8.885979458667e-7,-1.4965763401723224e-6,6.624183121096364e-7,-9.200671357733302e-7,-2.0536441867127233e-6,1.588092622028342e-7,-1.0985679263742165e-6,3.2019732464124397e-7,5.990561958348668e-8,1.1197982472892958e-6,-1.008963545903617e-6,9.552419389874776e-7,8.763608671031414e-7,-1.5351824443154295e-7,2.3267233601877206e-7,1.2639138658158574e-6,-5.940470856327833e-6,2.4667315888449467e-7,2.096564141062023e-7,7.187118036279207e-8,-1.0264212904384385e-8,1.298486202505045e-7,-3.3784035527722e-8,-1.6773379151492601e-7,-3.8949067444431224e-8,-1.473075686337406e-7,1.1407973020397156e-8,-1.447506566471646e-7,-7.758153070933896e-9,3.003990399985628e-7,1.0328769447690526e-8,-1.0486609379426874e-8,1.5538379700355177e-6,-4.200941172271908e-7
2.9854080019534285e-4,2.047964536862179e-6,-2.1626951624933062e-5,-2.5821424272869057e-5,-3.353303344604639e-5,-2.0393520430412086e-5,-1.7770853663990185e-5,-8.656636286125158e-6,-1.6028215470967366e-5,-1.8632739584895812e-5,-7.578459523462022e-6,-1.7133213293837115e-5,-5.16081352552422e-7,-1.3709534346762322e-5,-2.01221648544751e-6,2.618735790487777e-7,-4.1096922152776524e-9,1.8981371451711727e-6,4.941407798715709e-6,6.285470425316031e-7,5.57563093660413e-6,-8.204761802456298e-6,-6.378914007589399e-6,-6.653961293118129e-7,-2.9982450815107667e-6,4.443579379873627e-6,4.557543066794912e-7,4.922923908796327e-6,-6.3292346943902545e-6,3.575537401801376e-6,1.8460747953909823e-6,-3.2341220569927913e-7,3.5317729535171846e-6,-7.950000385503685e-8,-1.2592798654974238e-6,2.096564141062023e-7,7.179463508492445e-6,-4.653741696949367e-6,-1.0669363399341743e-7,-9.86742391134442e-7,1.5823553391797687e-6,-1.191165532823897e-6,-3.993823907793476e-7,-3.7694232738476886e-7,2.225793467988493e-6,-1.1712448519500805e-6,5.759997774922818e-7,-9.1713709090778e-7,-5.5863994695118e-7,2.7271800333157233e-9,-3.8224780410765225e-5,4.6260854872491144e-8
-1.5997934176377286e-4,8.325693942778212e-6,2.8498350269137243e-5,5.010312387816464e-5,3.403796618232375e-5,2.8689599413613325e-5,2.610806745826177e-5,3.116240047637396e-5,5.152891881683583e-5,6.355466015997651e-5,6.244748414749185e-5,5.4589365792189475e-5,5.270714173489924e-5,5.718556461152228e-5,1.5287366207664525e-6,1.3870225004890608e-6,-1.1827229615867514e-8,-4.469830090186768e-6,-1.1489037776968143e-5,-6.173622226360636e-6,-5.519304331931579e-6,7.390145123029076e-6,-3.045283432383466e-7,1.5111890246533966e-6,9.96231083945176e-7,-2.317948164351626e-6,2.4472477622363507e-7,1.5166617968506978e-6,5.4686152616929126e-6,7.907660043119437e-7,4.4206008782909917e-7,-8.631230119728509e-7,-1.666590637109163e-6,-2.059568727844055e-6,9.8419362791722e-7,7.187118036279186e-8,-4.653741696949362e-6,7.75097693565495e-6,1.5688198617496624e-7,1.6177989856086648e-6,-1.6745068193330875e-6,-4.628517022407647e-7,-1.6933126547007947e-7,-1.7452499900247222e-6,-2.6120050483714102e-6,-1.032873302386288e-7,-2.1345188423866943e-7,4.8761998559422e-7,5.276857123222235e-7,7.711636501285714e-8,1.3538856091408067e-5,-3.2013622067355845e-6
-0.0010644440334279315,-1.3070103610838293e-5,-5.571556560671715e-5,-2.1070826916055747e-5,-8.249492232358233e-6,-3.0684005353045873e-05,-6.022993484217511e-5,-5.604159006201699e-5,-6.902123240700998e-5,-9.441425849898794e-5,-6.1012421074732954e-5,-4.8946880501907966e-5,-5.985351764009811e-5,-4.073044455924452e-5,-4.411716207199584e-6,-7.264516634561348e-7,5.8615823875344865e-9,1.9122924420160832e-6,3.628265801726401e-6,-3.502690447915668e-6,3.1104600452749036e-6,-6.833433993878503e-7,1.1463350014190701e-5,1.3921869086883112e-6,1.403485082571659e-6,4.448558008978662e-6,-5.025311198467234e-7,1.7026138069582337e-5,-5.023051650970206e-6,-5.5338480570950765e-6,-4.4318521804437315e-7,3.1106519670020744e-6,6.071951318411737e-6,6.699637391841092e-6,1.3234942866433592e-5,-1.0264212904384742e-8,-1.0669363399340515e-7,1.5688198617497553e-7,1.7547466012406872e-5,-1.8094929740992372e-6,-8.89007366894699e-7,-1.0601013978546596e-7,1.0003559698800497e-6,-3.3481920900019956e-8,1.2851950841465098e-6,-3.285674762111764e-6,2.2630435460050824e-7,-5.040498099692415e-6,1.6548185508828753e-6,1.0773758746686283e-6,-2.4311894611097135e-6,6.75133956328081e-6
4.999215642583731e-4,-1.3802048604096841e-5,1.0056874956991294e-6,5.047993830274994e-6,1.916148427638868e-6,2.5233945258479463e-6,1.4004951671828576e-5,6.586019598440764e-7,1.3828106530091598e-5,1.5711788262690048e-5,9.881657163896328e-6,4.0440468579736805e-8,-2.483541855135382e-6,8.880708700973003e-6,4.232198721598739e-6,1.2969707557209093e-6,-1.1889792546592042e-8,-3.2944822244501606e-6,-6.2556687501316395e-6,-3.5524307773404084e-6,-3.919751078263652e-6,-1.8623641522625926e-6,-3.3286002064131347e-6,3.2595954191864393e-6,-1.6056100758393048e-6,2.2682108057834905e-6,-1.622951133307942e-6,-2.309474359706562e-6,-2.378622815631343e-6,6.207908151161489e-6,9.916381732133437e-7,-1.9144915110549795e-6,-3.1460263541450477e-6,-3.051440274022708e-6,-5.045824558467498e-6,1.2984862025050593e-7,-9.8674239113443445e-07,1.6177989856086673e-6,-1.8094929740992226e-6,6.876409964212605e-6,-3.5481445390727443e-6,-2.0106053469863944e-6,1.460755537350663e-7,-5.200122624734292e-7,-2.6906983167768415e-7,-2.692171007659039e-7,-3.712984376478455e-8,-1.3008245122367543e-6,-1.2951280570721544e-6,-5.942345130472165e-7,-1.7893816239132117e-5,-1.804342651123228e-8
-3.6355174951875147e-4,1.3193374691797848e-5,2.23266081733204e-5,9.066957557131287e-6,1.2896436838409038e-5,1.338670250122421e-5,8.335537662909978e-6,2.5323596646456818e-5,1.9936306161937016e-5,1.9553421479488532e-5,2.3765817923713903e-5,1.2286674594398446e-5,1.9973821456500793e-5,4.2173398671770995e-6,-4.0966630148706414e-06,-1.58394227584059e-6,1.6393178765101446e-8,7.937846283917871e-6,1.2114341648325439e-5,7.630078593455447e-6,2.302526310902666e-6,-9.732788786566383e-7,3.563306647250665e-6,-1.7699671580488188e-6,4.554553026348358e-6,1.3508732025725505e-6,1.8787146169827e-6,1.1679544521516668e-6,4.046323728594912e-6,-5.574495775492149e-6,-1.1586606359665659e-6,-4.0066801071543784e-7,1.1745685101430726e-6,2.9533274981612435e-6,-1.148515819245833e-6,-3.378403552772209e-8,1.5823553391797272e-6,-1.6745068193330814e-6,-8.890073668947223e-7,-3.5481445390727413e-6,6.214430541984472e-6,8.578507584679321e-8,-9.517578922112723e-7,4.935694842341773e-7,-5.924305364218731e-9,7.417650550648076e-7,2.3192528812515298e-7,6.067394976630603e-8,1.5220584376006087e-6,-4.249089158724005e-7,9.437844197201798e-6,-7.753773876206644e-7
3.13382505470158e-5,5.078432933274697e-6,7.281307734482811e-6,3.735380769677725e-7,1.6333915138011473e-5,1.2160062338893344e-5,2.0016554910614125e-5,7.09845362667726e-6,-3.0150515861965172e-6,1.1016577073458477e-8,-1.1416328008816126e-6,8.872755832625955e-6,-4.727810226210665e-6,4.7430761944708506e-06,3.952091483998872e-6,-6.1844159883887305e-07,4.996610544800363e-9,2.2284773579903098e-7,4.803956652139529e-6,-5.13912882965719e-7,-1.7529335819590206e-6,2.8183761203240547e-6,4.021075845774296e-6,-2.6784707742226226e-6,-2.660474316444496e-7,-3.1204918258327993e-6,-3.143904295450708e-6,-3.130062982164095e-6,5.049965387933434e-6,-2.905181612621876e-6,-1.860426605334354e-6,-3.101631781088093e-6,-2.799867412151099e-6,2.545304017763401e-7,-2.539955609514471e-6,-1.6773379151492416e-7,-1.191165532823856e-6,-4.628517022407845e-7,-1.060101397854708e-7,-2.0106053469864092e-6,8.578507584681652e-8,4.79405130414816e-6,-2.9083176705732483e-7,7.30677167407295e-7,4.985259342935854e-7,8.955310535471552e-7,-8.769375455513038e-7,2.7406372165870513e-7,8.851503196584807e-7,-4.331051286200595e-7,-1.775237651006115e-5,-1.3289013674703267e-7
1.5373935014882127e-4,-8.51830327042957e-6,-2.3519315175537595e-5,-1.1685357473668275e-5,-1.0560554812804977e-5,-1.877349630256665e-5,-2.6384062352986964e-5,-2.5507732876544955e-5,-2.526809223110375e-5,-2.573851124554292e-5,-2.8728587157317524e-5,-2.6989573684268217e-5,-2.4651192122802532e-5,-1.767364415446226e-5,1.7756075320356402e-6,-8.906543972671083e-8,-1.270001374547415e-9,8.455567223502518e-8,2.1721002234836033e-6,9.545014269440917e-7,2.3489267133826301e-07,1.584582044826201e-6,1.250897311403317e-6,-1.5263167670196245e-6,1.6232491861461285e-6,-1.8430171443921507e-6,1.6842729623706365e-6,1.2134018778790479e-6,-2.416022990926021e-6,2.0470777137536465e-6,-1.0980917580937478e-7,1.1897607371789207e-6,5.451932660927057e-6,-1.3477639445723847e-6,3.6333690057552424e-6,-3.8949067444432243e-8,-3.993823907793349e-7,-1.6933126547008383e-7,1.0003559698800363e-6,1.460755537350841e-7,-9.517578922112773e-7,-2.908317670573318e-7,3.1795742799630455e-6,9.657260232502523e-7,-4.799635385741072e-7,-3.236964126158974e-7,1.351127780361595e-6,-8.315028229226752e-7,-1.2954883693036016e-6,-5.992856560914661e-7,-1.8576342719087494e-5,3.6432374737828196e-7
1.5021227160665618e-4,1.2488775923836648e-5,1.951463002634735e-5,1.9123289771205335e-5,2.989976756895428e-5,2.7929278868064698e-5,3.2179256639251854e-5,1.174735969810782e-5,9.68870628304607e-6,9.472500157655294e-6,2.506346338904469e-6,1.1273987628382173e-5,8.76208337313808e-6,1.679458308211553e-5,3.205923714125292e-6,-8.366248927134293e-7,8.138441326550931e-9,1.6759517184966196e-6,5.603388315796968e-6,4.925552058503529e-6,-2.3121678874557323e-6,-3.8224620498798966e-8,3.053056657464589e-6,3.884516522204966e-6,3.0041278491214036e-7,7.535338580730177e-7,-1.718122227073119e-7,7.346372426018027e-7,-4.518826869633551e-6,5.398713187120016e-7,-2.3243857958438968e-6,1.6724312662963611e-6,-1.8955307279964198e-6,-3.7821960330693054e-6,3.1415307424968884e-6,-1.4730756863374e-7,-3.769423273847584e-7,-1.7452499900247275e-6,-3.348192090002585e-8,-5.200122624734299e-7,4.935694842341852e-7,7.306771674073064e-7,9.657260232502732e-7,6.595797100542936e-6,-6.433768611763403e-7,-4.002442669211394e-7,4.706777906627113e-7,-1.2401430096988901e-6,-1.446387334479027e-6,-8.007118814189794e-7,-3.203931545146371e-5,3.2658627394403875e-7
-0.0011913829362804934,-7.459172942605238e-6,-4.2835913471182626e-5,-3.2821105744630584e-5,-1.684954228417547e-5,1.8032236421548753e-5,5.163990456871447e-6,7.262599582398913e-6,-4.0397047928458646e-5,-3.6916639107806543e-5,-2.5127574745980062e-5,-2.6183440686937354e-5,-2.8591413143326412e-5,-3.446185498838334e-5,-7.425028040266897e-6,5.1661663655479e-7,-7.74225012284649e-9,-8.765614897346523e-7,-3.7724723937764836e-6,1.7660915570528632e-7,1.3952700156962083e-6,7.137982860812425e-6,3.470162478717447e-7,1.1365951862297706e-6,-3.876728894814907e-6,4.128457188978907e-6,-3.9114189776224415e-7,5.792706593319101e-6,2.0813187314441656e-6,-8.913895409557265e-6,-1.43307610467659e-6,-1.2196038915609414e-6,-5.612624975295868e-6,-4.361799749987407e-6,1.1900459260249786e-6,1.1407973020397354e-8,2.225793467988529e-6,-2.612005048371425e-6,1.2851950841465144e-6,-2.690698316776813e-7,-5.924305364241665e-9,4.985259342935623e-7,-4.799635385741051e-7,-6.433768611763172e-7,1.8391199074896356e-5,-1.2814432536945058e-6,-8.480780968321014e-7,2.7765452482112835e-7,2.1184054866139834e-6,-2.3944112072133447e-6,-3.000387045723186e-5,2.176420996078631e-6
4.640706170074463e-4,-3.6588215147656597e-6,1.931764931147376e-5,2.238590773157e-6,1.967011150761063e-6,5.946687731763165e-6,1.0696015057757967e-5,6.440853779727553e-6,6.670938937626737e-6,9.663497465140672e-6,-2.347545526281188e-6,-7.104406188859795e-6,1.6500952053235147e-7,-5.252905538584369e-8,3.166176794467603e-6,-1.0893484247741093e-6,9.949635192296969e-9,6.234742470280964e-6,7.140892439588096e-6,4.5318263193336054e-6,2.4670849507506324e-6,2.229599321439189e-6,8.269109009236188e-6,-1.5571345799425677e-6,3.877753366298218e-6,-5.223245416274327e-6,-1.3712494701078254e-6,-6.658539754780899e-6,9.815534184638033e-6,-3.81546292354712e-6,3.7539288482253644e-7,-2.1457611993364625e-6,1.7305834139535089e-6,3.3836388849085675e-6,-4.7371047093356884e-6,-1.447506566471639e-7,-1.171244851950074e-6,-1.0328733023863256e-7,-3.28567476211176e-6,-2.692171007658921e-7,7.417650550648087e-7,8.955310535471564e-7,-3.236964126159023e-7,-4.002442669211396e-7,-1.2814432536944637e-6,4.1219457969154385e-6,-7.030770965504952e-7,1.511880863095491e-6,-1.882214802613507e-7,2.445681652800766e-7,-3.5947968090846636e-5,-5.824999490117272e-7
-5.82492646208395e-5,-1.6046981972281573e-5,-2.4845231130447687e-5,-1.5088171222757408e-5,-2.4602597194058266e-5,-2.809602823576094e-5,-3.83102329606338e-5,-3.156202402193424e-5,-2.599086841725854e-5,-2.5822855475565083e-5,-3.096396534424924e-5,-3.6098850662218894e-5,-3.781741899874081e-5,-3.116535733493949e-5,-3.7863603218151386e-6,-7.016746204202375e-7,5.6909497405800705e-9,5.819308637233439e-6,3.890149014091425e-6,3.1119524295809906e-6,3.770546538635318e-6,2.555054134292178e-7,3.0586541079116507e-6,-1.8960066405415595e-6,2.11825787323408e-6,-3.6343510476581393e-7,3.0959893984929956e-6,4.737382740718527e-6,-4.5168375662655805e-7,-8.94638328555112e-7,1.8894978986968801e-6,5.017826346990377e-6,4.6812444418490285e-6,2.2436833707351897e-6,1.7542987330058005e-6,-7.75815307093304e-9,5.759997774922793e-7,-2.1345188423866982e-7,2.263043546005091e-7,-3.7129843764800946e-8,2.3192528812514514e-7,-8.769375455512962e-7,1.351127780361598e-6,4.706777906627105e-7,-8.480780968321108e-7,-7.030770965505022e-7,4.635283448005954e-6,-1.0536022841976414e-6,-1.25695925940114e-6,-6.601907000066758e-7,6.651140356756966e-6,1.2321601115094995e-6
-2.784465425516573e-4,-7.741244934700042e-6,3.3017700476975624e-5,-2.274245066482966e-7,5.828309163224678e-6,1.9399756389455784e-5,1.9734067215317037e-5,2.5641546429058808e-5,3.374446693420122e-5,4.396592226066771e-5,2.321358594181944e-5,4.298631584258875e-6,2.5956396675648004e-5,4.535833221285591e-6,-3.0150584940210125e-6,2.8572728545092233e-7,-2.3069240721054363e-9,-7.26858115336989e-6,-4.276322895427853e-6,-3.3065134985221307e-6,2.8670430529091104e-6,-1.0696808937400683e-6,-1.0422316572699566e-5,3.145910561414786e-6,-3.902250149207421e-6,-2.8301390637197673e-6,1.6617693002398342e-8,-2.3285934141059584e-6,-7.305538482153336e-6,4.0557351390086494e-7,-8.054984599493187e-7,6.457124962673273e-6,-2.53800389605909e-6,-3.405467701786926e-6,-1.0332261601971241e-5,3.003990399985643e-7,-9.171370909077724e-7,4.876199855942178e-7,-5.0404980996924455e-6,-1.3008245122367566e-6,6.067394976629177e-8,2.7406372165871667e-7,-8.31502822922678e-7,-1.2401430096988721e-6,2.776545248211481e-7,1.5118808630955015e-6,-1.053602284197651e-6,1.0052882086659728e-5,-1.7616406037759744e-7,5.802042807122711e-8,2.4288531315946763e-5,-1.103780644373462e-6
-0.0024115254665119275,6.150270021146766e-5,5.054639796990439e-5,9.734173422482192e-5,9.374451554168633e-5,9.734122898581038e-5,7.132764953058764e-5,7.055031786084208e-5,5.7406163373983605e-5,4.8897120981490366e-5,7.775807053166158e-5,7.543918108779569e-5,6.497129871315072e-5,6.000749236695564e-5,-1.2226567071024775e-5,-1.8896338311447071e-7,-1.2667734571732452e-9,-3.535650303147868e-6,-4.002940173959989e-6,1.4289334608898878e-6,3.873183850417935e-6,3.5743516005794788e-6,-4.554045617078615e-6,6.572716872653879e-7,-1.571959647696389e-6,5.152435635531634e-6,4.540582248260484e-6,9.324091566284827e-6,-4.279461520230825e-6,-6.163887533250535e-6,8.492686246884032e-7,9.62707211607402e-6,9.505286568575828e-6,6.5348337913018766e-6,3.923652792806205e-6,1.0328769447681662e-8,-5.586399469510999e-7,5.276857123221791e-7,1.654818550882993e-6,-1.2951280570723367e-6,1.5220584376007843e-6,8.851503196584923e-7,-1.2954883693037242e-6,-1.4463873344792257e-6,2.118405486614253e-6,-1.8822148026144571e-7,-1.2569592594011337e-6,-1.7616406037760048e-7,2.630080280958462e-5,-2.3084685623633496e-7,-2.2764504062691558e-5,-7.284155045943925e-6
1.0514890400656199e-5,-8.06975271210224e-6,-1.657850802075616e-5,-6.737082459948192e-6,-1.2189495215675482e-5,-2.5070063096358693e-5,-1.9904969315063675e-5,-2.0235652039484053e-5,-1.991663446588414e-5,-2.4075857189178314e-5,-2.262913697798961e-5,-1.760321190554922e-5,-1.975790768321183e-5,-1.4180090191145523e-5,-2.57915490576023e-7,-5.777554019831724e-7,4.832401140523857e-9,5.533467068314309e-6,5.365614775857638e-6,4.591068641309058e-6,1.8172221778104206e-6,-3.4309991930083198e-6,8.358092941084037e-6,-2.077534460190799e-6,-2.1578137772252843e-7,-4.3831139956801146e-7,3.589538038379147e-7,6.73504665339081e-7,4.6086540139170635e-6,-2.145662307768367e-6,2.258944541350193e-6,-1.0099923307654431e-8,4.633026514593303e-6,5.023483802388348e-6,-6.491675641189397e-7,-1.048660937942752e-8,2.7271800333205197e-9,7.711636501285795e-8,1.077375874668631e-6,-5.942345130472047e-7,-4.2490891587239713e-7,-4.3310512862005575e-7,-5.992856560914584e-7,-8.007118814189735e-7,-2.3944112072133392e-6,2.44568165280099e-7,-6.601907000066815e-7,5.80204280712198e-8,-2.308468562363773e-7,4.011988566155407e-6,5.979998090912781e-6,-2.4480579888846365e-6
-0.014825296167872376,-1.910764984618475e-4,-2.3202387997576737e-5,-2.6452182432258706e-4,-3.8682026876824465e-4,-5.343030490552521e-4,-5.842232207165373e-4,-2.5666763917840815e-4,-1.7112249161146611e-4,-2.622543930191635e-4,-4.2761964715115044e-4,-8.750170281192728e-5,-3.901725555135486e-4,-5.979219122678299e-4,-7.798976412754007e-5,9.660252307998098e-7,3.197686623027892e-8,-2.980453297121207e-5,-1.2078610306636838e-4,-4.050150803794893e-6,-2.5881528909005103e-5,-1.5633492640575165e-5,2.2417198084357785e-6,-4.80162524475076e-5,2.155954522152658e-5,-5.011985000031185e-5,2.1532086663581066e-5,-7.402359230183726e-5,-1.9757470059836294e-5,-5.895648962577016e-5,-1.5140945426229448e-6,3.426000052094524e-5,-6.438200274388503e-5,3.101241394134173e-5,-1.0056634485619926e-4,1.5538379700355124e-6,-3.822478041076701e-5,1.3538856091410657e-5,-2.4311894611100595e-6,-1.7893816239132843e-5,9.437844197200012e-6,-1.7752376510060463e-5,-1.8576342719086827e-5,-3.2039315451463436e-5,-3.0003870457234115e-5,-3.594796809084662e-5,6.651140356756946e-6,2.4288531315947925e-5,-2.276450406270182e-5,5.979998090914136e-6,0.0029292562031214588,5.689496034612153e-5
-2.0721830920348528e-4,-1.1736212180648947e-5,-4.435223509135365e-5,-1.1114786432454794e-4,-6.363161614184816e-5,-7.78328252182458e-5,-8.174446267504137e-5,-8.794630173768017e-5,-1.2426740356846584e-4,-1.51647587661063e-4,-1.34993760659552e-4,-2.9364276547225395e-5,-5.344472482708088e-5,-5.634434049387337e-5,1.660557745643003e-5,7.881531010950767e-7,-1.905596002165872e-8,-6.0568891663257946e-6,-2.2697923275446994e-6,2.7113840493471294e-6,-3.646720897581232e-6,-1.124725994461249e-5,2.429909572010417e-6,3.394704984674154e-6,7.616511487086613e-6,-6.748899139198877e-6,-3.9485880650847185e-6,-7.805406047325899e-6,-6.410036950735688e-6,-7.440897931391506e-6,1.8663056729472256e-6,-2.667370075302746e-6,-2.5519176450268213e-6,-3.652404773176919e-6,2.0748916902742563e-5,-4.200941172271894e-7,4.626085487249731e-8,-3.201362206735585e-6,6.7513395632808055e-6,-1.8043426511220864e-8,-7.753773876206818e-7,-1.328901367470382e-7,3.643237473782869e-7,3.265862739440419e-7,2.1764209960786194e-6,-5.824999490117169e-7,1.232160111509493e-6,-1.1037806443734539e-6,-7.284155045943918e-6,-2.448057988884627e-6,5.6894960346120695e-5,5.339813919343663e-5
