(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:social_protection,social_protection:relative_income,social_protection:gdp,social_protection:growth
0.0028778481762224742,-3.38986136473985e-5,-1.372504269202242e-5,-3.773861146524119e-5,-6.255671017774796e-5,-1.9000020734749937e-4,-9.601330923725354e-5,-8.739416434127617e-5,1.4462774078009482e-5,-1.5842560879460598e-5,-7.059986940013265e-5,4.3733252314369555e-5,4.645315809467358e-5,1.2883846604975628e-5,1.8936051590452075e-4,1.3286374371527686e-5,-1.3805995627624932e-7,-8.510878541915219e-7,4.679683575770924e-7,-1.702341822759765e-5,-7.20896016290055e-5,-3.492855618410042e-5,-2.432870489097265e-5,-1.84442488061903e-5,-1.7480865068811633e-5,-2.3329600220781985e-5,-6.725539517069665e-6,-6.965173999041823e-5,-3.409352041904709e-5,2.898512498932646e-5,-9.529944472554301e-6,-5.737718512483373e-5,-5.697081162597845e-5,-6.161627371898297e-5,2.570499968419578e-5,-2.095382771990172e-6,-1.5681764064958228e-6,1.4096964080657483e-6,-1.8258304057068981e-6,4.356001749042653e-6,-6.040890091460376e-6,2.599370693562165e-6,1.2058085209378958e-6,3.8860742881972786e-7,-9.55382027824017e-6,3.178236269181153e-6,-3.1205649557836197e-6,-4.4123269195372925e-6,-1.447203095788101e-5,8.048829746983118e-7,-6.489678131621754e-5,3.081496878000999e-5,6.662305176679796e-5,-8.388531194728593e-6,-1.4206636789812457e-5,7.241386258223264e-8,1.9971617812098472e-8,1.0447325197325063e-6,-1.1456442633857663e-7
7.52546371984944e-5,1.1289329742288317e-5,6.96410649819372e-6,9.291047796561564e-6,-1.441934735412256e-5,-1.031477360718459e-5,2.8993275051513005e-6,-1.4802811180965766e-7,8.575700128959299e-6,1.1189474018031138e-5,1.4637238885601845e-5,2.224436374668033e-5,1.726139530037502e-5,1.0647834403919668e-5,1.3286374371527706e-5,6.879231985913836e-6,-6.617356521883102e-8,-1.7709462046853417e-5,-2.4529743101848327e-5,-1.5348216394230164e-5,-1.800093298529833e-5,-4.527975263492006e-6,-2.8737532200027117e-5,5.487102533995875e-7,-9.01646867109565e-6,1.382297899673167e-6,-2.039640678506981e-6,-1.3344953708618106e-5,-1.3418385463784499e-5,9.134287074930008e-6,-3.6078251664765374e-6,-8.826612589772198e-6,-1.3732969451085181e-5,-1.1771451610830991e-5,-1.4100405898657823e-5,9.371230346574681e-7,4.862027718124648e-7,1.4664833618154206e-6,-1.2593533075421074e-7,1.1365951967006409e-6,-1.6682203179773963e-6,-6.011116604520911e-7,-2.8091362101253863e-7,-1.6067556278868853e-6,4.2627046130144796e-7,-1.1433068203673134e-6,-6.190838152688317e-7,1.9565022957638775e-7,-4.984585818474147e-7,-5.81739863930986e-7,1.4060782861953407e-5,5.519088040782822e-7,-2.4995686837987012e-5,1.5776113379692956e-5,-2.030560651790642e-6,1.6726577449885535e-7,-1.0230458987472198e-8,1.5349527172298777e-7,4.711253681311508e-9
-9.572792471236555e-7,-9.028198291628104e-8,-3.046870635657747e-9,-2.717437188583093e-8,1.669989152790008e-7,1.371388114945513e-7,-6.983731177636213e-9,2.957780609187472e-8,-4.536995978577859e-9,-4.953052513909234e-8,-7.590245545360549e-8,-1.8934334123791498e-7,-1.818016463612671e-7,-1.1662302898278135e-7,-1.3805995627624945e-7,-6.617356521883077e-8,7.22387333798351e-10,1.4374585695011347e-7,1.8498250998418558e-7,1.281448825761231e-7,1.4414420019684544e-7,3.7695886338331573e-8,2.4138651408327305e-7,1.3629018206604981e-8,8.397187860816731e-8,2.124988193626149e-9,1.3403927866031986e-8,1.2068455796172203e-7,1.0777060731527429e-7,-6.20834948339229e-8,1.5776355055719957e-8,8.946434598790368e-8,9.149397911908955e-8,7.534008343345517e-8,1.2522046589184364e-7,-7.67868687466981e-9,-6.209689441470541e-9,-1.2179742740504561e-8,2.6643609890484616e-9,-1.0129613759243694e-8,1.7134167238859718e-8,5.932851992607582e-9,2.6737850630556477e-10,1.457876534889114e-8,-7.825192974892409e-9,9.615179009725364e-9,4.849257381671063e-9,-1.4374905807810343e-9,2.008085356636563e-9,4.967789754468432e-9,-5.9095413065089655e-8,-4.9014630362792995e-9,1.2914278081338608e-7,-8.638241568881304e-8,3.312411679245358e-8,-1.2293478136659676e-9,6.591893120489631e-11,-2.660661265924048e-9,-3.1114095432374515e-10
6.215643008511303e-4,-7.506941654181819e-6,2.2313126373519953e-5,4.561215959149074e-5,1.0834826469609046e-4,1.128965346510347e-5,1.979087450590517e-5,2.723055222754162e-5,-3.0131034107632148e-5,-4.169501551401291e-5,-1.6719628723670167e-4,-1.3040261383668594e-4,-9.960845470303214e-5,-5.3989121845105885e-5,-8.510878541916255e-7,-1.7709462046853404e-5,1.437458569501142e-7,2.660372223347103e-4,2.246357496560238e-4,1.4435542210447682e-4,8.035405284113152e-5,5.926706536043224e-5,2.0511982410139707e-4,-4.0188861428075256e-5,5.363919027646521e-5,-1.7426966623308996e-5,3.8676669740239904e-5,5.2593178332535275e-6,1.453171702654336e-4,-4.9320692836264355e-5,3.9269543884471145e-5,2.046896672409399e-5,8.869145648181965e-5,1.0494264611151058e-4,3.523982637105731e-5,-2.415686001657461e-6,1.2494387074690675e-6,-4.825826425671544e-6,3.0936781157158013e-7,-3.1031217591227955e-6,8.707549075869281e-6,-6.599241412431134e-7,1.2645982073093118e-6,5.796309896503662e-6,8.949076299610783e-7,7.843326974697332e-6,3.356538947823116e-6,-8.251103633430258e-6,-5.302845597240303e-6,6.010383993352845e-6,-1.8913142810591982e-4,-1.1976417282164052e-5,6.863996111617993e-5,-4.055500919121066e-5,-2.4325387606384006e-5,-1.0942301678688632e-6,2.3876293740840022e-8,2.8976279621738565e-6,1.7531850866337116e-7
0.002004947393535014,-8.810979833248052e-6,-7.411872359881376e-5,-5.18733069448313e-5,3.9761464872434256e-5,-7.322288179972146e-5,-7.751944491944013e-5,-4.951244593720316e-5,-1.0106777412567859e-4,-1.1797531222208012e-4,-2.0870887488566898e-4,-1.7485387278761737e-4,-1.3799118451061004e-4,-3.882164531126079e-5,4.679683575770178e-7,-2.4529743101848442e-5,1.8498250998418717e-7,2.2463574965602432e-4,3.578761637677558e-4,1.7830323748719047e-4,7.640714290902334e-5,2.5206300271681433e-5,2.1586241609570657e-4,-3.182116142787503e-5,3.7453754740733393e-5,-4.3624666823980794e-6,3.372406629507042e-5,1.1433118160816022e-5,1.0803878154873065e-4,-3.898876701327598e-5,2.0315685564566485e-5,2.3724558494201547e-05,1.1014944892061118e-4,7.614259635768237e-5,9.76514583214778e-5,-5.235887219615238e-6,5.079516847698628e-6,-1.3024139711912183e-5,1.7486403661931946e-6,-6.300953358923e-6,1.1417233840084716e-5,2.931883309505461e-6,4.129774263206651e-6,9.227286339361012e-6,-2.7188354742796914e-6,8.864507430079228e-6,1.967749744642635e-6,-4.438025728233476e-6,-3.978808002827558e-6,6.476931963493941e-6,-3.874719657959655e-4,-4.6645795390212925e-6,1.9653024313235696e-4,-5.740142139621612e-6,-9.646069744489722e-6,-2.470507938597204e-6,7.508330982099798e-8,2.447220532446965e-6,2.005244817693412e-7
3.160765665821607e-4,2.5188894139725958e-5,4.485108097348981e-5,3.155373865156552e-5,6.736454422481917e-5,5.27945803479738e-5,-6.187749185803249e-6,3.514992948311653e-5,-5.4115703698027955e-5,-4.850006280241602e-5,-8.750248015162425e-5,-5.909083051889674e-5,-5.544103851066538e-5,1.1784682905624368e-5,-1.7023418227597736e-5,-1.5348216394230066e-5,1.281448825761215e-7,1.443554221044767e-4,1.7830323748718992e-4,2.7700942028992075e-4,1.7681256749889563e-5,4.288974077706286e-6,9.463449025147829e-5,-2.7520219309187988e-5,3.1537224075852904e-5,-3.0323722245873932e-6,1.1035194021275612e-5,-3.69610427862577e-5,8.870717758005512e-5,-3.0936472577852962e-6,1.912607836144204e-6,-1.456045871879694e-5,4.403852341582412e-5,2.9449282106526103e-5,1.3579397242381467e-4,-5.8791483737613075e-6,1.0645744456322331e-6,-6.499712349841744e-6,-6.696089731015553e-6,-4.676567047493952e-6,8.824197540665414e-6,-2.135174266464229e-6,1.7562760681260688e-6,7.594095604557265e-6,9.737441908655653e-7,6.086789830103789e-6,4.03676818388078e-6,-3.6526261482172605e-6,-1.1005315366682846e-6,5.329291298161474e-6,-1.873895344537376e-4,6.039844208425319e-6,1.5746188845881337e-4,-2.9975376142401975e-5,1.604716988599325e-5,-2.9235671084179307e-6,8.462913287817067e-8,4.290502118140826e-7,2.975147206581381e-8
3.178435979445775e-4,-5.50426185416173e-5,-3.6150684990048655e-5,-4.52034568550588e-5,4.615830067989356e-5,5.086526149371527e-5,-3.3238166796723375e-5,-1.1677117953598508e-5,-3.593684682007714e-5,-2.496445594173506e-5,-7.835442058184587e-5,-1.0233285807187513e-4,-1.161301858463174e-4,-1.3211130502707266e-4,-7.208960162900549e-5,-1.8000932985298306e-5,1.4414420019684544e-7,8.035405284113148e-5,7.640714290902343e-5,1.7681256749889526e-5,2.2402790263178655e-4,1.700734939314796e-5,1.0945201325259029e-4,-4.74896272103198e-6,1.5355280876052144e-5,-1.4137431337050814e-5,2.2083951557424546e-5,8.06723260451e-5,4.358027672395712e-5,-1.0095048056627338e-5,4.9397190187734215e-5,4.095315832253324e-5,1.0354368192367528e-4,1.0571557039089002e-4,-3.671055253370556e-5,8.282671241657518e-7,5.028071513146754e-6,-6.2343411288885256e-6,-3.107639036997846e-6,-4.12499201664796e-6,2.6724496860037854e-6,-3.061868543759372e-7,1.0936342636672283e-6,1.6737140907869392e-6,9.136890365304521e-7,4.153446001784002e-6,2.6131303700992704e-6,5.3543284456819745e-6,4.8961295870808394e-6,6.687713213920389e-7,-1.0257797083909937e-4,-2.9946500169662135e-5,9.795399359909447e-5,1.4501358284257908e-5,-3.942479364542746e-6,1.9500756524212445e-7,-1.3708919358978118e-9,-1.5346937432003273e-7,4.5206088940022734e-7
-0.0012822593505291383,-1.7445028418416427e-5,5.918037525348644e-5,8.75579954334038e-5,1.4051340050213231e-4,7.111146637681883e-5,9.464595677354402e-5,9.450346572569871e-5,1.602459587924287e-5,5.683769049623207e-5,4.6820858107912325e-6,-6.836314892426624e-5,-1.1254454677043905e-5,-1.5824340300734033e-5,-3.492855618410041e-5,-4.527975263492018e-6,3.7695886338331686e-8,5.9267065360432304e-5,2.52063002716814e-5,4.288974077706277e-6,1.7007349393148065e-5,2.1931494445213604e-4,7.721587270258629e-5,-2.5935282859353143e-5,4.937972204403254e-5,-3.8713479438860974e-5,2.6937278896713734e-5,-5.05541942098003e-6,8.120325050570181e-5,-5.396608298598684e-5,-5.989018839949103e-6,2.1837155264308695e-5,4.3268518968262786e-5,3.0350798797532876e-5,4.678049400854974e-5,-2.789123346023109e-6,-9.350694870677966e-6,8.299083154725665e-6,-4.810149824281428e-6,-2.373440281370472e-7,-6.005546140116591e-7,2.493304106123971e-6,2.3207478783459396e-6,-7.794984360184363e-7,8.223019736171214e-6,4.7164514607636554e-6,-9.09585429320445e-8,2.9987311840724056e-7,4.342078507287131e-6,-5.282056826757785e-6,1.6537219294668946e-5,-2.437880188278675e-6,-6.189645520193058e-5,2.956644718585052e-5,-3.653592855107451e-5,-5.234921569828705e-7,2.8718185969901984e-8,3.384893046256809e-6,-2.908066530205954e-7
-7.665293197798559e-4,-8.122946534698632e-5,-1.0357526013238597e-4,-6.947868214174578e-6,1.0322713919972067e-4,-2.232239004052775e-5,-7.730321787845218e-5,-6.483160498847806e-5,-1.2775457202968013e-4,-8.410169577285787e-5,-2.238159202253358e-4,-2.2533181966778588e-4,-2.0691979518713187e-4,-1.0323165197357515e-4,-2.4328704890972616e-5,-2.8737532200027303e-5,2.413865140832752e-7,2.0511982410139755e-4,2.1586241609570725e-4,9.463449025147872e-5,1.094520132525903e-4,7.721587270258607e-5,4.009940554291489e-4,-5.7231340225662674e-5,5.8832526081968206e-5,-4.518449045535457e-5,4.902786807120002e-5,5.408597440302332e-5,1.8006027036807827e-4,-8.195334527264501e-5,4.6924797378156145e-5,4.234220617819768e-5,1.4162763797689933e-4,1.3873122628496444e-4,8.867527112858073e-5,-6.53496134351707e-6,-7.617807821650492e-6,8.971667873220935e-7,6.892827392400021e-6,-2.7707588245110213e-6,4.135236802219806e-6,3.513309446861369e-6,2.264395148640817e-6,7.006214675888702e-6,-1.5989137460082585e-6,9.3758398472656e-6,7.177332615970338e-7,-9.747538541167078e-6,-3.297727787802854e-6,9.162851980478319e-6,-6.179225328160182e-5,-2.2629094486291742e-5,2.1456580328682627e-4,-3.349294282547073e-5,7.877501530157134e-6,-1.8859125380737782e-6,7.335165538768785e-8,-3.9363694533376243e-7,4.312203098235506e-7
-0.0010375767884850044,4.507256719890997e-5,7.340852814319911e-5,3.359163751007133e-5,-1.7774752257634917e-5,7.40853088868946e-5,5.12510549373169e-5,3.0239259844185546e-5,4.189515703520021e-5,3.841163302555735e-5,6.46702899536044e-5,4.664010556207342e-5,4.583579256553587e-5,3.5095944428548857e-5,-1.8444248806190262e-5,5.487102533995776e-7,1.3629018206604968e-8,-4.018886142807521e-5,-3.182116142787498e-5,-2.752021930918799e-5,-4.748962721032014e-6,-2.5935282859353143e-5,-5.723134022566262e-5,7.991961738667358e-5,-2.4093230292885867e-5,2.5410726951434368e-5,-7.773906502130394e-6,1.4097448709779047e-5,-5.275827338105112e-5,3.2007235870697614e-5,-6.193080328329436e-6,1.0720297747665301e-5,-1.3514917395549036e-5,-3.561058367442161e-5,-3.434594877430337e-5,1.9701856951928695e-6,-4.4231696699075645e-7,1.982534523063502e-6,3.163020868894369e-6,2.379905404275842e-6,-7.183049795217412e-7,-2.46907118258595e-6,-1.8599906858201284e-6,1.986696844798143e-6,1.472970326249528e-6,-2.5205724535527097e-6,-1.0107207913168058e-6,3.0973750668928855e-6,2.1274283416253568e-6,-2.561320687166956e-6,7.451200676850094e-5,-8.235655503464841e-7,-6.044421005081767e-5,6.088996562595101e-7,1.0292512494729479e-5,8.637131002582552e-7,-3.036943647812199e-8,-1.5653378452909817e-6,9.450693034745917e-8
-3.1638692107746884e-4,8.56351578001831e-6,4.07955630366728e-5,4.065453235045784e-5,1.154758499238174e-4,4.4623878498756524e-5,7.239199155581833e-5,6.807491754226833e-5,5.350423359634465e-5,8.553812504951062e-5,7.176993396307732e-5,4.788421551068581e-5,5.239791696841161e-5,6.790286802315422e-5,-1.7480865068811647e-5,-9.016468671095632e-6,8.397187860816721e-8,5.3639190276465176e-5,3.745375474073341e-5,3.1537224075852904e-5,1.5355280876052137e-5,4.937972204403253e-5,5.883252608196824e-5,-2.4093230292885853e-5,9.894239610078954e-5,-2.3414382361769166e-5,2.6569588217594876e-6,7.585108036979706e-6,6.155191917816312e-5,-3.582913605044838e-5,-1.7772539852058376e-6,2.496712128685687e-6,3.144907005612274e-5,2.1378296360412645e-5,6.648923143961581e-5,-3.9662508367201334e-6,-3.2180379542250717e-6,9.206848593791064e-7,9.823537849822418e-7,-2.229506382011919e-6,5.187641143917635e-6,7.812976384383478e-8,1.9908630427293126e-6,1.1766968487765108e-6,-4.017645947178693e-6,5.303155305981512e-6,1.8925203225096622e-6,-3.303921493626572e-6,-1.0252703731531191e-8,-1.602907475890996e-7,-4.764031016450048e-5,1.006039155663198e-5,-8.026770491646116e-6,-3.289746638580838e-5,1.5177933940909181e-5,-1.0050000793394458e-6,4.410061344158469e-8,-6.95750855470342e-7,-1.58910287080996e-7
-0.0014812675227054322,2.5478316282244602e-5,-5.7221388855598525e-5,-4.299329471009465e-5,-1.6415327091455295e-5,2.9370313502923564e-5,-4.0557431155019136e-5,-3.6839987106731495e-5,-4.337171193365687e-5,-6.288009922858282e-5,-1.3352859261436494e-5,-3.262108765049138e-5,-5.013383715037772e-5,-3.855974296119082e-5,-2.3329600220781975e-5,1.3822978996731737e-6,2.1249881936261866e-9,-1.7426966623308982e-5,-4.362466682398084e-6,-3.0323722245874157e-6,-1.4137431337050848e-5,-3.871347943886097e-5,-4.518449045535454e-5,2.541072695143438e-5,-2.341438236176916e-5,8.926020681418497e-5,-3.339267233685781e-6,1.0775209105433645e-6,-4.312898728818133e-5,2.6186966073745598e-5,-3.195107246005212e-6,1.7240328313139002e-5,-2.4156053271967062e-5,-9.427615688727868e-6,-5.2742245121196037e-5,4.296446889050184e-6,5.7122335499281446e-6,-3.4925662658893403e-6,7.203345999976701e-6,2.4867413091828664e-6,2.0863996276269616e-6,-2.4854325447491564e-6,-8.42478530949242e-7,1.1476427205322658e-6,4.930290433919878e-6,-6.529391814015037e-6,-8.363873231318955e-7,-3.5367710572603327e-6,7.046279524324847e-6,-7.111996293693253e-7,7.634957218283624e-5,-1.8196630505200624e-5,-1.4113664470208277e-4,1.0326315966002366e-4,1.6861430568982466e-6,8.102894781089739e-7,-5.7718454630942494e-8,-7.854441192884742e-7,2.30803461045726e-7
-3.776311735205442e-4,-1.7662723377181195e-5,-2.444707395520437e-5,1.4837838279933875e-5,2.4732705293363907e-5,-1.7970145472513605e-5,-7.317561233254798e-5,-3.459048990446045e-5,-3.1981435810143627e-5,-2.9845071492574877e-5,-3.471807483193756e-5,-1.023820556233484e-4,-3.5116198918527856e-5,-4.965847215403592e-5,-6.7255395170696705e-6,-2.039640678506943e-6,1.3403927866031599e-8,3.8676669740239776e-5,3.3724066295070275e-5,1.1035194021275615e-5,2.208395155742457e-5,2.693727889671372e-5,4.902786807119998e-5,-7.77390650213039e-6,2.6569588217595e-6,-3.339267233685774e-6,6.873735505618792e-5,2.8135127441859584e-5,1.480400379067805e-5,1.7306030268918465e-5,2.086457265073636e-5,1.737959589167916e-5,5.8191710048426535e-5,2.195586888087019e-5,-1.5568395253280666e-6,1.9177727652165277e-6,1.3171787955494217e-6,-9.072863763045605e-7,-1.0029338861999557e-6,-1.608974775009972e-6,1.403866630861843e-6,-4.830732394866436e-6,2.34044123155983e-6,1.6750451634025794e-6,1.0075853231459676e-6,-8.332768132362588e-7,2.808173413553145e-6,1.1570613611471993e-6,5.1784591006520755e-6,-9.797258157202953e-7,-3.338386505519001e-5,1.845883554262653e-6,4.6078446870600814e-5,4.194018856146795e-5,-1.1095659930473567e-5,-3.101743935818975e-7,-2.1281403380891552e-8,1.2358024785476157e-6,-1.052245328688179e-7
-0.002648432071980443,-4.8472844187285986e-5,-1.2151207209821914e-4,-1.587208768914093e-5,1.9460754486593048e-5,-1.954019701875214e-5,-8.786613447043846e-5,-1.2158105214541358e-4,-1.0542383017581146e-4,-6.076405202012689e-5,6.424542961320268e-7,-5.299498879349231e-5,-2.8251331152967713e-5,-5.157587049378812e-5,-6.965173999041823e-5,-1.3344953708618204e-5,1.2068455796172293e-7,5.259317833253881e-6,1.1433118160816488e-5,-3.6961042786257746e-5,8.067232604510005e-5,-5.0554194209800125e-6,5.408597440302339e-5,1.4097448709779027e-5,7.585108036979688e-6,1.0775209105433387e-6,2.8135127441859577e-5,2.6223861475575e-4,-1.1435129907425322e-5,6.728293490057384e-6,2.0509675043102206e-5,3.015929765489927e-5,9.176435720216941e-5,4.015973552598948e-5,-2.8771967753790766e-5,4.989622265023702e-6,3.179546335627549e-6,2.910509739360194e-6,2.2627120009744515e-5,-3.5419049441597242e-6,2.7542124252913335e-6,-2.9652845652674985e-6,2.6651874901884327e-6,2.3037664043769567e-6,7.914755548479984e-6,-8.052497165884106e-6,3.1906336370364003e-6,-4.159579086472204e-6,1.2624413828936755e-5,1.2019953468451002e-6,-1.2321710031991824e-4,-4.943050719463666e-6,4.268364245528909e-5,-1.0574238625184134e-5,1.8129459269759093e-5,7.55222465603777e-8,-4.739081994163202e-8,-1.2644256316066808e-6,-1.0885263707441128e-7
7.823410192921756e-4,3.843305424197175e-6,9.692197078554642e-5,1.1157878160682162e-4,1.4317122599397762e-4,7.760835953831173e-5,1.0176917005300001e-4,1.2132448509772292e-4,8.41156497356905e-5,1.4577549846292784e-4,5.3490932518137156e-5,6.49189646749497e-5,9.851120548863278e-5,1.0862540473665731e-4,-3.409352041904711e-5,-1.34183854637845e-5,1.0777060731527425e-7,1.4531717026543362e-4,1.0803878154873042e-4,8.870717758005502e-5,4.3580276723957055e-5,8.120325050570186e-5,1.8006027036807822e-4,-5.275827338105114e-5,6.155191917816313e-5,-4.3128987288181376e-5,1.4804003790678054e-5,-1.1435129907425276e-5,2.9572664866535847e-4,-8.755313178334093e-5,3.0961529811520967e-5,-2.0999689700589917e-5,5.012798416538005e-5,1.0079064943794867e-4,4.827576104970961e-5,-6.411712416036291e-6,-7.1897762111895545e-6,6.7595051199699636e-6,-1.0504284862443145e-5,-1.7253514493421632e-6,5.686185305076922e-6,4.851132026255234e-6,-4.047306540676683e-6,-4.6921451992342305e-6,2.3653321966493625e-6,1.35883371965971e-5,-2.331023801154712e-6,-6.326324638323575e-6,-4.282826587857894e-6,6.142676784992767e-6,-8.426639339351664e-5,3.5484823243753714e-6,7.995917654824373e-5,-8.20229172907132e-5,-3.546729472402742e-6,-1.1725454482623385e-6,7.704879551014838e-8,5.577546225826349e-7,-2.46211527669975e-7
