(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:social_protection,social_protection:relative_income,social_protection:gdp,social_protection:growth
0.0023036414805737604,-5.903271595334199e-5,-5.075719424591218e-5,-8.408294487760004e-5,-1.6371272914968233e-4,-2.0941852129614203e-4,-1.678865880104778e-4,-1.0708685582169616e-4,-2.1516572143350196e-5,-6.05567352597917e-5,-3.788774923173462e-5,-1.1198705500807459e-4,-9.933442828711311e-5,-9.472670534854224e-5,2.8985124989326453e-5,9.134287074930053e-6,-6.208349483392327e-8,-4.932069283626442e-5,-3.8988767013276074e-5,-3.093647257785295e-6,-1.0095048056627383e-5,-5.3966082985986875e-5,-8.195334527264508e-5,3.200723587069765e-5,-3.582913605044838e-5,2.6186966073745577e-5,1.7306030268918458e-5,6.728293490057394e-6,-8.755313178334095e-5,2.3540622518083515e-4,6.1882402884798636e-6,-2.7084705241642324e-5,2.5535838064343597e-6,-5.771086590058453e-5,-4.792001974137335e-5,4.825043761881081e-6,2.619279948436916e-6,2.79523695322196e-7,-2.697124536821011e-6,4.12296018556346e-6,-7.683788583348118e-6,-3.4740522543408e-7,3.5025132654063692e-6,-9.301323482233301e-7,-1.172487929265015e-5,-4.208946613138085e-6,1.6304573541551633e-6,1.3691392798716005e-6,-8.383825017009693e-6,-1.4747933984483507e-6,-2.974843527312722e-5,-1.5137835457958958e-5,-5.882104682398917e-5,-1.1621107842158356e-5,1.3150698376710946e-5,6.07510561818957e-7,-5.7938452366703715e-8,-1.1004040848177128e-6,3.0215593588976737e-7
7.265510209977456e-4,-1.8407567345714514e-6,7.087590029453856e-5,5.009812897474272e-5,6.599697260549261e-5,4.59280185821022e-5,2.596109079551107e-5,2.0224624645250033e-5,4.5179059669284544e-5,2.570021123447463e-5,-3.984835293899815e-7,3.971247257787764e-5,1.71961814016398e-5,4.213807567725178e-5,-9.529944472554301e-6,-3.6078251664766267e-6,1.5776355055720904e-8,3.9269543884471375e-5,2.0315685564566753e-5,1.9126078361442063e-6,4.93971901877342e-5,-5.9890188399491004e-6,4.692479737815613e-5,-6.193080328329451e-6,-1.7772539852058402e-6,-3.1951072460052236e-6,2.086457265073641e-5,2.050967504310218e-5,3.0961529811521e-5,6.1882402884799085e-6,7.299730250360557e-5,1.167635384506214e-5,3.4385467754106244e-5,4.245186882592709e-5,-2.55485046455162e-5,1.1430167282496314e-6,1.8308597675030664e-6,2.7706036815414965e-7,-1.947727013185153e-6,1.5592006413622556e-6,-1.328372590683961e-6,-2.325740500310105e-6,-1.6343993634991435e-6,-7.512358288086369e-7,-1.0242408832209558e-6,5.149091839245054e-7,9.307266428323753e-7,2.8262300253430903e-7,-1.0746203242838147e-7,2.300655198825068e-6,-5.676094187557352e-5,-6.206017650124559e-6,1.0561383089078873e-4,-5.138050223185592e-5,-1.6291507155834588e-5,-4.727716806789483e-8,-6.080980340932335e-10,1.4604840958631662e-6,2.1989813774871965e-7
-0.001575772228896723,2.8832010241997355e-5,3.589586544997842e-5,7.246392318136897e-5,8.978004198827372e-5,1.2282433778017091e-4,4.269670263653573e-5,5.561901419332718e-5,2.1056942457257553e-5,2.0681733866740852e-5,9.089074908942993e-6,-8.030721488593975e-5,-3.2945740274929955e-5,-2.0213140028290342e-5,-5.737718512483368e-5,-8.826612589772213e-6,8.946434598790365e-8,2.046896672409407e-5,2.3724558494201693e-5,-1.4560458718796981e-5,4.095315832253331e-5,2.18371552643087e-5,4.2342206178197774e-5,1.0720297747665294e-5,2.496712128685677e-6,1.7240328313139e-5,1.7379595891679192e-5,3.015929765489922e-5,-2.0999689700589944e-5,-2.7084705241642303e-5,1.1676353845062178e-5,1.1784210177567826e-4,4.395651776150301e-5,3.9312949153270925e-5,-2.5280752990562442e-5,2.9271519384072865e-6,8.397823662154579e-7,-1.450934433241643e-6,9.473895865554734e-8,-2.036111590332611e-6,-1.1320354187498377e-6,-3.252700309554558e-6,3.00644905464169e-6,5.496043181475912e-6,-8.828980006206853e-7,-2.028085946371067e-6,3.9652543949137405e-6,7.76558254402553e-6,9.595729455590155e-6,-1.0895676075160508e-6,3.8027485927041904e-5,-1.4444930832279166e-5,2.9710603093818316e-5,7.375028372827978e-5,-9.354295082155886e-6,3.4731294865691037e-7,-4.020143779673667e-8,4.4697266860397544e-7,2.650293174818414e-8
3.230192290806235e-4,-4.456670227966922e-5,-8.763275330367335e-5,5.399649657962181e-5,6.531497130563464e-5,6.193274563136338e-5,-4.799837294313528e-5,-5.646084794984628e-5,-3.6934831609945195e-5,-2.2091863759013163e-5,-4.9567894059595456e-5,-1.1360250010416929e-4,-3.153001379895417e-5,-2.526289616462482e-5,-5.69708116259784e-5,-1.3732969451085137e-5,9.149397911908915e-8,8.869145648181949e-5,1.1014944892061098e-4,4.403852341582419e-5,1.0354368192367529e-4,4.326851896826279e-5,1.416276379768992e-4,-1.3514917395549036e-5,3.144907005612274e-5,-2.4156053271967055e-5,5.819171004842656e-5,9.176435720216949e-5,5.012798416537996e-5,2.5535838064343813e-6,3.438546775410628e-5,4.3956517761503e-5,2.1594489198284027e-4,8.263128473910032e-5,2.2078966317892533e-5,4.6411681513114605e-7,3.141173968524803e-6,-4.6347723211036096e-7,1.937882229509631e-6,-3.038500590547899e-6,8.330374683140586e-7,-2.440794830185343e-6,6.66063726234956e-6,4.017616965704931e-6,-7.587835562907348e-6,1.9576839014003546e-6,3.5248279331537065e-6,-7.001170961950672e-8,8.193406756628878e-6,6.0228515537993936e-6,-2.662273430833494e-4,-2.71386770635652e-5,1.3338632278698278e-4,-6.596289682711146e-5,1.7341451846646696e-5,-1.0422003541712325e-6,1.0585986247771184e-8,-6.312549076840665e-7,3.803648225286412e-7
-1.8928419689207424e-4,-3.878445607131869e-5,-4.1639379794153963e-5,3.48717412631379e-6,1.36945635650189e-6,3.103107069514457e-5,1.9958494239612182e-8,1.5766943122769732e-5,-3.995402072654981e-5,8.404259916798626e-6,-3.800693324361905e-5,-5.571345875771473e-5,-1.4599813210937112e-5,-2.014744352134667e-6,-6.161627371898292e-5,-1.177145161083094e-5,7.534008343345473e-8,1.0494264611151042e-4,7.614259635768225e-5,2.9449282106526015e-5,1.0571557039089001e-4,3.0350798797532825e-5,1.3873122628496452e-4,-3.561058367442161e-5,2.1378296360412645e-5,-9.427615688727865e-6,2.1955868880870165e-5,4.015973552598948e-5,1.0079064943794868e-4,-5.7710865900584506e-5,4.2451868825927046e-5,3.9312949153271e-5,8.263128473910032e-5,1.8194430466518663e-4,-6.826704315784319e-5,1.5634519879266417e-6,2.258619858727804e-7,-2.3728956807907897e-6,2.3796804631420714e-6,-1.5116726410953872e-6,1.5112728534088153e-6,9.453372096177226e-7,-1.0653783969343402e-6,-1.0304820023974442e-6,-5.286307093370852e-6,3.886581041462428e-6,2.6292954112554734e-7,-2.080548074788851e-6,7.971639412647967e-6,6.009884267543712e-6,-2.4096303920241327e-5,-2.7772247274467623e-5,-2.0525837815082712e-5,1.5058207326433028e-5,-1.0342048569503515e-5,1.815189120717828e-7,-4.11201215792758e-9,6.464132950338317e-7,4.190709797601042e-7
0.003758212494054105,-1.8961025292721585e-5,-1.3254403941618075e-4,-1.4012800482389622e-4,2.5741428905139665e-5,2.2585861863388286e-5,5.895325791939274e-5,-1.7723131730459216e-4,-3.206645078064344e-4,-3.1280046814458854e-4,-1.6554444578391274e-4,-6.810527691745308e-5,-4.330231009370632e-5,2.2597206950339472e-4,2.5704999684195755e-5,-1.4100405898657723e-5,1.252204658918442e-7,3.523982637105726e-5,9.765145832147739e-5,1.357939724238143e-4,-3.6710552533705156e-5,4.6780494008549904e-5,8.867527112858012e-5,-3.4345948774302975e-5,6.648923143961572e-5,-5.2742245121195596e-5,-1.556839525327975e-6,-2.8771967753790474e-5,4.827576104970951e-5,-4.7920019741373075e-5,-2.5548504645516222e-5,-2.5280752990562256e-5,2.2078966317892702e-5,-6.826704315784302e-5,8.917083874096366e-4,-3.2603856038759165e-5,-1.2411720487039911e-5,-3.2518183965824992e-6,4.117526251585577e-6,-1.1941227965024945e-6,1.3699829038001456e-6,-2.3312580494580437e-7,7.627267763301306e-6,7.2299902026330115e-6,7.80533949742762e-7,9.575653022945125e-6,1.1604236703024139e-6,-1.269482695161656e-5,-8.873657687534704e-6,-1.2598120832675187e-6,-8.883796540968853e-4,1.3687753335217572e-4,3.263568972727016e-4,-2.0092536934435303e-4,-3.743705253396947e-5,-1.250108471673128e-5,4.2683544060153496e-7,1.2560665795333332e-5,-1.552343085626659e-6
-2.3660517584849248e-4,4.1010622775374795e-6,1.0396976706848458e-6,7.789291905519477e-6,1.7373807441278259e-6,-1.5184530631142616e-6,-8.177215583253602e-6,1.1643239908535943e-6,7.4856853717573285e-6,4.45544600905237e-6,5.185742116702381e-6,-6.80597824499094e-7,2.523149165731892e-6,-9.362497542896463e-6,-2.0953827719901702e-6,9.371230346574658e-7,-7.678686874669852e-9,-2.4156860016574635e-6,-5.235887219615227e-6,-5.879148373761309e-6,8.282671241657369e-7,-2.789123346023114e-6,-6.534961343517052e-6,1.9701856951928543e-6,-3.966250836720135e-6,4.296446889050166e-6,1.917772765216525e-6,4.989622265023695e-6,-6.411712416036288e-6,4.82504376188107e-6,1.14301672824963e-6,2.9271519384072764e-6,4.641168151311456e-7,1.5634519879266396e-6,-3.260385603875929e-5,1.8508115471858344e-6,8.279681459469973e-7,4.939108809796198e-7,1.3511897391551824e-6,9.157796521186988e-8,-1.4161439061619307e-7,-6.688433329215761e-7,-6.546562709988261e-8,-2.555022555213501e-7,-2.0128028127884338e-7,-1.3003676525280563e-6,9.814013920721593e-9,1.3033990532835954e-7,6.799855491041229e-7,3.710821709260475e-8,2.8652078071266553e-5,-4.496920042882603e-6,-2.2932439013356867e-5,1.5384892814627747e-5,6.70584095746491e-7,4.351870218108529e-7,-2.3416660807846716e-8,-2.9623716349226674e-7,4.255705191649977e-8
2.6372242094991445e-4,2.279207038712383e-6,-2.4330266471152387e-5,-2.9877786039609828e-5,-3.628835441951001e-5,-2.2984600235598623e-5,-2.0702869309219962e-5,-8.408874142812278e-6,-1.5337823965147538e-5,-1.901549700546842e-5,-9.681913296265227e-6,-1.626100008648585e-5,-2.598392134226078e-6,-1.7078476402487587e-5,-1.568176406495799e-6,4.862027718124586e-7,-6.209689441470491e-9,1.2494387074690834e-6,5.079516847698644e-6,1.0645744456322333e-6,5.0280715131467515e-6,-9.350694870677962e-6,-7.617807821650512e-6,-4.4231696699075216e-7,-3.218037954225073e-6,5.712233549928148e-6,1.3171787955494223e-6,3.1795463356275416e-6,-7.189776211189553e-6,2.6192799484369163e-6,1.8308597675030622e-6,8.397823662154662e-7,3.1411739685248133e-6,2.2586198587277953e-7,-1.2411720487039911e-5,8.279681459469993e-7,7.617844031574968e-6,-5.113879483645964e-6,-6.476028942540801e-7,-1.4283722219171602e-6,2.0435090692684076e-6,-9.820264306433108e-7,-2.613617307326478e-7,8.47181280407455e-8,2.3478303193268977e-6,-1.6552137475484744e-6,1.0789673001381046e-6,-1.3494984538293293e-6,-9.65583026224739e-7,-4.587825545031791e-8,-2.4388041217200413e-5,-1.9450146486627755e-6,-4.8246868000788945e-6,-3.2272938611950074e-6,1.3026401967327783e-6,1.2999884566845857e-7,-8.957905257569557e-9,-1.7413519882569864e-7,4.5385889471424334e-8
-3.523792612705409e-4,9.432433771494307e-6,2.879473124465024e-5,5.1043428328014013e-5,3.5866088064568094e-5,3.006355759522679e-5,2.60373309683199e-5,2.8959690412076263e-5,4.872394492403334e-5,5.8606450664540084e-5,6.035866873495777e-5,5.191951815150876e-5,5.0646450158218775e-5,5.538901699511372e-5,1.409696408065734e-6,1.4664833618154172e-6,-1.2179742740504544e-8,-4.825826425671543e-6,-1.302413971191219e-5,-6.499712349841749e-6,-6.234341128888532e-6,8.299083154725665e-6,8.971667873220964e-7,1.9825345230635025e-6,9.206848593791044e-7,-3.492566265889335e-6,-9.072863763045524e-7,2.910509739360186e-6,6.759505119969965e-6,2.795236953221995e-7,2.770603681541523e-7,-1.450934433241659e-6,-4.634772321103622e-7,-2.3728956807907876e-6,-3.251818396582435e-6,4.93910880979619e-7,-5.113879483645954e-6,8.5545562897834635e-06,1.2023095604387201e-6,2.0121794918946817e-6,-2.3245323275577445e-6,-4.3692274115404455e-7,-5.664579989465061e-7,-2.34409176156999e-6,-2.5208544085901644e-6,3.1947427019146345e-7,-6.843942352530799e-7,8.689821310455115e-7,8.552868015497367e-7,3.357143125466701e-7,2.178363176319141e-5,1.0042189252605078e-7,-1.474770735619516e-5,-5.27274485106466e-6,7.999215837568833e-7,2.5431951473828692e-8,-6.131845548954379e-9,-3.1566446632792265e-8,-5.73790105295708e-8
-0.0013122253738093684,-2.89073901245953e-6,-2.79709041712123e-5,1.8468126093536728e-5,2.3498649481059867e-5,-6.718859370725994e-6,-2.3840581153640438e-5,-3.412413755081423e-5,-4.871889715463836e-5,-8.030533946004361e-5,-3.956532279286395e-5,-1.872108526157324e-5,-3.6809382238546756e-5,-9.520064310051188e-6,-1.8258304057069053e-6,-1.259353307542154e-7,2.664360989048425e-9,3.093678115715673e-7,1.7486403661931898e-6,-6.696089731015552e-6,-3.1076390369978525e-6,-4.810149824281429e-6,6.892827392400021e-6,3.163020868894364e-6,9.82353784982246e-7,7.203345999976681e-6,-1.0029338861999598e-6,2.2627120009744498e-5,-1.0504284862443146e-5,-2.6971245368210096e-6,-1.9477270131851534e-6,9.473895865557209e-8,1.9378822295096317e-6,2.3796804631420616e-6,4.117526251585328e-6,1.3511897391551915e-6,-6.476028942540927e-7,1.2023095604387381e-6,2.4454421812164126e-5,-1.6711223124491515e-6,-1.4550807679016225e-7,4.302026177021793e-7,1.3105147782379492e-6,3.2421141526887606e-7,2.190323061766203e-6,-4.687907025993385e-6,-1.4627887223267209e-6,-6.912907500567393e-6,3.858886226990667e-6,1.8559964800277082e-6,-6.839445216903063e-5,1.0323118067192456e-6,-5.232046442091332e-5,4.935643524330567e-5,-6.837031519459076e-7,-1.3258503372915927e-7,-1.4876902138294594e-8,4.805683001055351e-7,4.2626273404318444e-8
2.5786318842006546e-4,-1.4196791802854626e-5,-6.486208150934023e-6,-4.097680455623543e-6,-2.0423808635151187e-6,-1.6120853304504607e-6,9.064251511942177e-6,-2.6317056710965775e-6,1.1384629988363451e-5,7.774054876327197e-6,2.246490881497801e-7,-6.272436917536164e-6,-1.242067516844437e-5,-2.7942212652475825e-6,4.356001749042642e-6,1.1365951967006479e-6,-1.0129613759243702e-8,-3.103121759122815e-6,-6.3009533589230185e-6,-4.6765670474939556e-6,-4.124992016647949e-6,-2.3734402813704464e-7,-2.77075882451099e-6,2.379905404275841e-6,-2.229506382011918e-6,2.486741309182863e-6,-1.608974775009972e-6,-3.5419049441597306e-6,-1.7253514493421617e-6,4.1229601855634565e-6,1.5592006413622543e-6,-2.0361115903326084e-6,-3.0385005905478978e-6,-1.5116726410953918e-6,-1.194122796502475e-6,9.157796521186971e-8,-1.4283722219171532e-6,2.0121794918946843e-6,-1.6711223124491325e-6,7.261462908261735e-6,-4.063484515971882e-6,-2.0826778986744467e-6,-2.672083140153341e-7,-1.2007869671799516e-6,-9.970477884371186e-8,-1.1988342391407723e-7,-4.119002469760823e-8,-1.3936613191897463e-6,-1.3302395945740065e-6,-5.62005604058145e-7,1.8128059640703874e-5,1.8739803012473262e-6,-1.5864065892564587e-5,-1.2427894982968232e-5,-5.711540030168576e-6,-6.326507197832077e-8,6.692229230891284e-10,5.13189586561273e-7,-2.8754263892376432e-8
-5.239166608741603e-4,1.459072547460775e-5,2.5860734285452076e-5,9.869184235537248e-6,1.0505221036746747e-5,2.1246879266716507e-5,1.2416932145936742e-5,2.67776763799711e-5,1.466161933297932e-5,1.567542209423721e-5,2.6022962609310875e-5,1.6255180476324372e-5,2.097704598413823e-5,7.281722038158472e-6,-6.040890091460364e-6,-1.668220317977402e-6,1.713416723885973e-8,8.7075490758693e-6,1.1417233840084722e-5,8.824197540665404e-6,2.6724496860037914e-6,-6.005546140116646e-7,4.135236802219746e-6,-7.183049795217401e-7,5.187641143917636e-6,2.0863996276269912e-6,1.403866630861838e-6,2.7542124252913483e-6,5.686185305076901e-6,-7.683788583348116e-6,-1.328372590683967e-6,-1.1320354187498214e-6,8.330374683140591e-7,1.5112728534088142e-6,1.3699829038000134e-6,-1.4161439061618478e-7,2.043509069268421e-6,-2.3245323275577365e-6,-1.455080767902367e-7,-4.06348451597196e-6,7.407253615067629e-6,-3.508464650431687e-7,-9.543072595833138e-7,9.887516488830775e-7,1.4850375144486546e-6,4.794689565232586e-7,4.494696924077142e-7,-4.431248328125856e-7,1.991082861997964e-6,-9.207170109411302e-7,-2.22964735152435e-6,2.9962607896331592e-6,3.299425411187536e-6,-1.40327063685561e-5,4.130326739067385e-6,1.0041554404953427e-8,2.6931676499759965e-10,-3.342709354517733e-7,-4.791863226382928e-8
1.8944456086263385e-5,9.245280800526635e-6,1.3365813466532718e-6,1.2013742490793534e-6,1.5813620681529508e-5,1.096800551847883e-5,1.9386536143254376e-5,9.214124976107717e-6,1.5944098755604932e-6,4.094575166478386e-6,3.4041842008365118e-6,1.5181407043778387e-5,2.4687131660945783e-6,1.1380298479696022e-5,2.599370693562169e-6,-6.011116604520941e-7,5.932851992607626e-9,-6.599241412431005e-7,2.931883309505483e-6,-2.1351742664642252e-6,-3.0618685437594963e-7,2.49330410612397e-6,3.5133094468613754e-6,-2.4690711825859537e-6,7.812976384383344e-8,-2.485432544749156e-6,-4.830732394866432e-6,-2.9652845652675024e-6,4.851132026255235e-6,-3.4740522543408014e-7,-2.325740500310104e-6,-3.2527003095545647e-6,-2.4407948301853436e-6,9.453372096177255e-7,-2.3312580494590977e-7,-6.688433329215737e-7,-9.82026430643317e-7,-4.3692274115403793e-7,4.3020261770216807e-7,-2.0826778986744784e-6,-3.5084646504316944e-7,5.417113599671345e-6,-4.2045687059830693e-7,7.336792495979235e-9,-3.7884156444172736e-9,6.190585855197049e-7,-1.007126891780882e-6,-3.709958141748595e-8,9.667373514794997e-7,-3.6585391571112076e-7,-9.880760633619004e-6,-8.041500854759322e-7,-9.789217767437765e-6,1.2094677992108925e-5,5.8830563610798515e-6,9.144074646288561e-8,5.812571115676375e-9,-6.443388446601794e-7,1.8942971244407446e-8
1.9098631385213976e-4,-9.448568901567385e-6,-3.5976096360779405e-5,-2.228111953097191e-5,-1.7372207208435556e-5,-2.9163109274224985e-5,-4.107294679125288e-5,-3.767960388121198e-5,-3.685836718341067e-5,-3.62683520122698e-5,-4.248718787588602e-5,-4.3984540337327397e-5,-3.575612256618346e-5,-3.0049444383643706e-5,1.205808520937896e-6,-2.809136210125324e-7,2.6737850630551954e-10,1.2645982073093007e-6,4.1297742632066356e-6,1.7562760681260678e-6,1.0936342636672298e-6,2.3207478783459413e-6,2.264395148640795e-6,-1.8599906858201295e-6,1.9908630427293155e-6,-8.424785309492426e-7,2.3404412315598285e-6,2.6651874901884285e-6,-4.047306540676683e-6,3.502513265406374e-6,-1.6343993634991437e-6,3.006449054641695e-6,6.660637262349556e-6,-1.065378396934344e-6,7.627267763301382e-6,-6.546562709988366e-8,-2.613617307326424e-7,-5.664579989465072e-7,1.3105147782379409e-6,-2.6720831401533224e-7,-9.543072595833153e-7,-4.204568705983085e-7,4.476157854848041e-6,1.8455744827640838e-6,-9.87344141027766e-7,-3.6462000615622915e-7,2.1228347299784598e-6,-1.0861927073565443e-6,-1.3378595788418064e-6,-8.378812935226577e-7,-2.6028648451497456e-5,-5.272558202161888e-6,-1.374129981325407e-6,4.8771051426860496e-5,2.742264521912576e-6,-1.227207104026232e-7,1.875350674160341e-9,-2.7307996183679727e-7,9.426483888140124e-8
-1.0281182417555143e-4,8.43458017817885e-6,1.077359640339911e-5,1.0688260676650328e-5,2.0858761303824993e-5,1.7001511783059012e-5,2.067243001893789e-5,5.2780424189500724e-6,3.5243051527909453e-6,4.3563036778164936e-7,-8.488263071095314e-6,3.794130453659924e-6,5.202890315292237e-6,4.915654291680606e-6,3.886074288197312e-7,-1.6067556278868815e-6,1.4578765348891158e-8,5.796309896503674e-6,9.227286339361e-6,7.594095604557254e-6,1.673714090786946e-6,-7.794984360184387e-7,7.0062146758886925e-6,1.9866968447981354e-6,1.1766968487765188e-6,1.1476427205322592e-6,1.6750451634025743e-6,2.303766404376964e-6,-4.6921451992342255e-6,-9.301323482233406e-7,-7.512358288086363e-7,5.496043181475899e-6,4.017616965704937e-6,-1.0304820023974455e-6,7.2299902026329674e-6,-2.5550225552135524e-7,8.47181280407523e-8,-2.34409176156998e-6,3.242114152688708e-7,-1.2007869671799586e-6,9.887516488830675e-7,7.336792495980548e-9,1.845574482764083e-6,6.820084710252443e-6,-5.523664843324932e-7,-7.168290933735404e-7,1.3126188058454834e-6,-8.842783010532176e-7,-7.312773138244495e-7,-9.630163864815322e-7,-1.6339732353411093e-5,-1.948015581097293e-6,2.6327567619210458e-5,1.8232589899277396e-5,5.210886515797176e-6,-1.1261899075186779e-7,2.9674075166353253e-9,-5.395855988468363e-7,5.803513253610824e-8
