(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:democracy,democracy:relative_income,democracy:gdp,democracy:growth
0.002439734971624897,-2.861872173245707e-5,-7.565892036657999e-6,-3.5814857905331065e-5,-5.646534031917824e-5,-1.829099413593298e-4,-8.837888782382582e-5,-8.793109888384664e-5,1.6071822277574497e-5,-1.5551030192881646e-5,-6.489201891217327e-5,5.0039590561362114e-5,4.3449025736575716e-5,1.4116089123222491e-5,1.8969087028001934e-4,1.3070130077206707e-5,-1.3556410715765552e-7,3.9316594916440644e-7,2.4320177046096414e-6,-1.562545279277723e-5,-7.227691880582648e-5,-3.4284012660462155e-5,-2.2030236246346807e-5,-1.9258467886959914e-5,-1.7858214362227083e-5,-2.404104516835538e-5,-6.265242284373675e-6,-7.159466104110452e-5,-3.333766507172877e-5,2.5951864977557925e-5,-9.002838205574005e-6,-5.712728146578281e-5,-5.523563903732286e-5,-6.07441463178762e-5,6.585255554625224e-6,-5.16353348813238e-7,-1.4741719668871022e-6,1.2752114258147336e-6,-2.5083859752040054e-6,3.97197255899374e-6,-6.575412693015594e-6,3.321926358456836e-6,1.934605276448001e-6,1.1385504864815888e-6,-9.970574578733218e-6,3.3826973227502582e-6,-2.4458390563671805e-6,-3.987673505717128e-6,-1.3617823468190102e-5,5.799160586625321e-7,-1.9583621485678945e-5,2.3238799308623724e-5,6.516398753713185e-5,-2.8041245295106013e-4,-2.8631952066225728e-6,-3.5947925141657035e-5,1.1312030393688212e-6,5.6878642484650585e-5,-3.0612097339252607e-6
4.7809803716806916e-5,1.2117526560864574e-5,7.718094601579818e-6,7.926295078712085e-6,-1.479678132832658e-5,-9.759447595087077e-6,3.0011675822652434e-6,3.7814841475504056e-7,8.3166352553965e-6,1.1231981650337192e-5,1.5402182257399933e-5,2.384114339649264e-5,1.74483344955552e-5,1.1161136344752698e-5,1.3070130077206713e-5,6.8072421290464365e-6,-6.566010934298904e-8,-1.7578964746439345e-5,-2.4447061686568683e-5,-1.5400298640809393e-5,-1.730678608808847e-5,-4.2047163291288794e-6,-2.8875970333157886e-5,5.28555953435611e-7,-9.197825236453996e-6,1.219706815456514e-6,-2.415156956489295e-6,-1.2984024477162826e-5,-1.3095150198871086e-5,9.779945396275283e-6,-3.810252054004882e-6,-8.719459347688705e-6,-1.4321407105331763e-5,-1.1881837646796794e-5,3.7128394670591455e-7,1.674613074009759e-7,5.288034471568694e-7,1.3715499822528522e-6,-1.384514786701177e-7,1.1170160418873616e-6,-1.6943581789686418e-6,-6.197379470673863e-7,-1.3527336331167402e-7,-1.7827890693813899e-6,3.024863534174015e-7,-1.2408579152183926e-6,-5.523744937819521e-7,3.5096568348124334e-7,-2.5613331395321917e-7,-5.825312317779014e-7,9.518578293708633e-6,1.9949010402079603e-6,-2.5178181201604416e-5,8.178350462801593e-5,3.380620072405128e-7,1.0153678102344176e-5,-7.085946871193468e-8,-1.4458449632247267e-5,7.519310048492003e-7
-9.240906250755027e-8,-1.0273405681178003e-7,-1.9455103789539247e-8,-2.595617791988234e-8,1.5961542531304294e-7,1.2231243977966817e-7,-1.940160468297063e-8,1.1796407916401262e-8,-1.790894066027845e-8,-6.355510409561008e-8,-9.309346859258162e-8,-2.0736450478850358e-7,-1.9663346636330983e-7,-1.3629455328946375e-7,-1.3556410715765562e-7,-6.566010934298922e-8,7.197286668178422e-10,1.44263384479318e-7,1.8560193156355088e-7,1.3059471798001086e-7,1.373511462216596e-7,3.48470329864004e-8,2.4394253467109714e-7,1.385308656425718e-8,8.681128614386413e-8,3.855805538054307e-9,1.701433287525418e-8,1.1665454206149559e-7,1.0508756613359248e-7,-6.77553394887333e-8,1.763013865273489e-8,8.816379265351687e-8,9.751101819993284e-8,7.665547549178302e-8,8.684373564227519e-9,-2.167145028808314e-9,-6.887207592609872e-9,-1.1242760228731278e-8,1.667032994673761e-9,-1.0391372667036889e-8,1.733178617751911e-8,6.648693354379679e-9,-3.738915809713045e-10,1.636831070546842e-8,-6.630231575889441e-9,1.0554581331163604e-8,3.906925436484839e-9,-2.9979763369101572e-9,6.008013689331986e-11,5.037536015687537e-9,-7.73588616006851e-8,-3.116091151001882e-8,1.5008934638707254e-7,-3.209695458712705e-7,-5.487255275302462e-10,-1.390054122589045e-7,8.302514728597061e-10,1.3375880123900289e-7,-1.0080738733591527e-8
-2.2083070235943278e-4,-2.4989503461195953e-6,2.7661456672626843e-5,5.15768864153532e-5,1.1136708133185006e-4,1.4725131038703277e-5,2.5307408694930326e-5,3.9494737279240485e-5,-1.0830530297557451e-5,-1.8457639010908915e-5,-1.4245104402490894e-4,-1.1136879816081601e-4,-6.722607907737075e-5,-1.9094603645216814e-5,3.931659491644149e-7,-1.7578964746439206e-5,1.4426338447931613e-07,2.66713547159784e-4,2.236353968952338e-4,1.4400242555163566e-4,7.809553006917007e-5,5.85462774891294e-5,2.0699721878497389e-4,-3.97116785118578e-5,5.5757350337072186e-5,-1.6566868743914158e-5,3.988708710526568e-5,3.3993155189149874e-6,1.4511383925570353e-4,-5.160865510547921e-5,3.985340053273512e-5,2.0533906553460116e-5,8.897483784993874e-5,1.057159267320251e-4,-2.872151590887988e-5,-4.680006272941993e-7,1.48844837230017e-6,-4.221552454066531e-6,3.301247994015897e-7,-3.2500610070328985e-6,9.385662094122682e-6,-7.626477825546948e-7,-2.505436177490038e-7,5.928997759669217e-6,1.3803081050803265e-6,8.206927757008986e-6,4.099429082509563e-6,-8.762465723063188e-6,-5.1852100136420244e-6,5.915850553410092e-6,-7.781611804347396e-5,-1.1484191366239153e-5,7.771112698511318e-5,-2.1269999046224752e-4,-1.6959317444953996e-6,-3.487890937429508e-5,-5.466337174929316e-7,4.3487040001687705e-5,-1.9314919236545185e-6
0.0017001769816996511,-3.919881083322607e-6,-6.532559500239855e-5,-4.154026285205606e-5,5.117396922226515e-5,-6.46286766878642e-5,-6.648413285649976e-5,-3.382610622239082e-5,-7.60244960648444e-5,-9.048089652909502e-5,-1.904567046332074e-4,-1.6644959489781451e-4,-1.1428315918007859e-4,-9.466421423112045e-6,2.4320177046096965e-6,-2.444706168656892e-5,1.856019315635527e-7,2.23635396895235e-4,3.5525587361285546e-4,1.7586476138400445e-4,7.322613785317083e-5,2.4663349418746264e-5,2.1797901755924505e-4,-3.1425343113429316e-5,3.9798859514531516e-5,-4.656102661714222e-6,3.419155396693461e-5,7.918981729755387e-6,1.0889918980228113e-4,-4.412302144847886e-5,2.0818063329125282e-5,2.33909496272391e-5,1.0859159955571128e-4,7.663642375300482e-5,-3.312496854528035e-5,-5.537029339172461e-7,5.568313068108124e-6,-1.2909307189295947e-5,2.3993996188677755e-6,-5.705630031764583e-6,1.1770829132662577e-5,3.385753100300554e-6,2.576833586944053e-6,9.481805120494333e-6,-1.8013560708744244e-6,9.670694407990689e-6,2.270815462364073e-6,-4.897418901965815e-6,-4.649946086251719e-6,6.218670941648578e-6,-3.019137411805208e-4,-3.1805686737445643e-6,2.0228775556231358e-4,2.9099484906474065e-4,7.376042914051352e-7,-9.612409101248693e-6,-7.904068215189379e-7,-2.9691641492603775e-5,1.4050820804348387e-6
4.6066200248177377e-4,2.058545912211364e-5,3.887482582031983e-5,3.667944451907024e-5,6.974020451996282e-5,5.572042541587358e-5,5.448808756967799e-6,4.919356735427351e-5,-3.509093830511067e-5,-3.137338173056546e-5,-8.023321494103291e-5,-6.82718129156032e-5,-5.922214545090205e-5,1.3210562445612075e-5,-1.5625452792777157e-5,-1.5400298640809597e-5,1.305947179800141e-7,1.440024255516366e-4,1.7586476138400494e-4,2.742264928294997e-4,1.6758562813064685e-5,4.4815282387757665e-6,9.629328166423602e-5,-2.666540621136223e-5,3.384191032914863e-5,-3.3957450354769553e-6,1.0758660974367027e-5,-3.9110169224289255e-5,8.977717798758072e-5,-5.3900208979052164e-6,1.8616543521069948e-6,-1.421114922425053e-5,4.125067158462183e-5,2.9835965914829672e-5,-5.297725483718911e-6,-1.2782523326164945e-6,1.0342237277263297e-6,-6.446784648903981e-6,-6.098423223153387e-6,-4.244085806419486e-6,9.098917834256684e-6,-1.8243698284127893e-6,6.815716788388789e-7,8.467801493700551e-6,1.6843700022008927e-6,6.864737066091388e-6,3.931040066104451e-6,-4.128538242268364e-6,-1.951327440139328e-6,4.596278657137099e-6,-1.2084878166672895e-4,-8.045577655685288e-7,1.5031677290735056e-4,-1.7208359215271462e-4,1.7967155699645663e-7,-1.5660716267366527e-5,1.1796483733702949e-7,2.3091483200211668e-5,-1.3002375657275559e-5
6.764094849421756e-6,-5.646738573029427e-5,-3.748774722563031e-5,-2.4886546341346176e-5,6.20168013884933e-5,6.113316896204036e-5,-1.83355914067487e-5,8.542819461183679e-6,-1.3716333327144707e-5,-2.8325520336780644e-6,-5.168109594162663e-5,-1.0511086414229486e-4,-8.806078031599435e-5,-1.0827947140315647e-4,-7.227691880582644e-5,-1.7306786088088303e-5,1.3735114622165793e-7,7.809553006916947e-5,7.32261378531703e-5,1.6758562813064566e-5,2.2233687292463742e-4,1.460938896766488e-5,1.0552542877369928e-4,-4.000555795801961e-6,1.4355378473413438e-5,-1.2272808367240435e-5,2.295212617399418e-5,8.215425120143964e-5,4.006453922876761e-5,-8.118015487607867e-6,4.9969733660028334e-5,4.0481886146248103e-05,1.0426967803766917e-4,1.0511970466735793e-4,-3.5646104760151214e-5,1.259024237230714e-6,5.0858509533837535e-6,-5.475341141215101e-6,-2.0937402646378483e-6,-3.294196138738759e-6,3.3680765937918777e-6,-1.2482606216952808e-6,7.964075723183958e-8,1.2815153193347425e-6,1.468291664110228e-6,4.07917541031399e-6,2.4103735426559955e-6,4.788702355269376e-6,4.023999867483888e-6,6.937871186596534e-7,-8.700146929565639e-5,-1.5260111815357933e-5,8.41730352735489e-5,-4.286109408344277e-4,-2.621995153090975e-6,7.261226946227936e-6,-7.494750858202246e-7,4.0125857641977876e-5,-3.476176444106108e-6
-0.0026273063885784444,-1.224091871939575e-5,6.684299038793503e-5,9.245084964964404e-5,1.4286758319501596e-4,7.44849261505794e-5,1.0273897636723876e-4,1.0546060684856146e-4,3.292013495609777e-5,7.689398331107423e-5,2.657947240027574e-5,-4.8069273300119776e-5,3.5767412121210368e-6,3.44389223770979e-6,-3.4284012660462216e-5,-4.204716329128877e-6,3.484703298640034e-8,5.854627748912933e-5,2.4663349418746156e-5,4.481528238775789e-6,1.4609388967664915e-5,2.183199651427615e-4,7.69597071647046e-5,-2.5935111945250973e-5,4.9230143404357706e-5,-3.767365551156194e-5,2.8085380974022447e-5,-5.415348884303201e-6,7.97327442037888e-5,-5.492684545830309e-5,-5.544334136345687e-6,2.1427935510625536e-5,4.535930675053542e-5,3.0554848417700724e-5,5.744735310915372e-6,-6.180712332504584e-7,-9.625453216259456e-6,8.8000924163002e-6,-5.172847723489507e-6,-1.0304332597062778e-6,-5.237835423371217e-7,2.1967014407304463e-6,2.6661806492447036e-6,-7.068098687727976e-7,7.409450027858931e-6,4.316342909831179e-6,5.481482971216699e-7,7.911393885795898e-7,5.976614145418066e-6,-5.2121809422683565e-6,1.7423658259121838e-4,-2.0412417523777488e-5,-4.4535896282256915e-5,-6.012379965832211e-4,-6.842882077917169e-6,-4.062078799952289e-5,4.805840069499521e-7,1.0033299441427923e-4,-1.2670351177302367e-5
-6.041754044158042e-4,-8.364268247090718e-5,-1.0198954171852433e-4,1.6429557678686782e-6,1.1252126034530543e-4,-1.665202893654211e-5,-7.1819440957044e-5,-6.016833322716638e-5,-1.1947272504019147e-4,-7.460379910349986e-5,-2.1870543384625208e-4,-2.4067645229848228e-4,-2.034397769773902e-4,-1.0167301311219129e-4,-2.20302362463468e-5,-2.8875970333158056e-5,2.439425346710984e-7,2.0699721878497443e-4,2.17979017559246e-4,9.629328166423619e-5,1.0552542877369918e-4,7.695970716470474e-5,4.073084248690083e-4,-5.7538490341084844e-5,6.300188495947029e-5,-4.593105859398412e-5,5.054635571617509e-5,4.8171737725753157e-5,1.823128092833708e-4,-9.046052079009502e-5,4.803071079712717e-5,4.1189246265581374e-5,1.4471136866579053e-4,1.4138330260552744e-4,-3.719667963790363e-5,-1.3256270163933916e-6,-8.403089416276088e-6,9.536915587897601e-7,6.545241092806796e-6,-1.9046963322166858e-6,4.268696348839234e-6,4.154068950859406e-6,9.441360966776913e-7,8.03346226495186e-6,-1.0291622505184594e-6,1.1271449807127302e-5,1.2685179405932978e-7,-1.0711623127231896e-5,-5.207365795645047e-6,9.154198623417814e-6,-6.194072131757059e-6,-1.4878399746242581e-5,2.0247903980920293e-4,-5.791845737204078e-4,-6.862947959133721e-6,-7.784792304764296e-5,2.8210824593796656e-7,1.1454973917737772e-4,-6.350682777426842e-6
-6.886560622254333e-4,4.375729744276213e-5,6.97120329953737e-5,2.8601024080364363e-5,-2.0652244322229147e-5,7.119988110780149e-5,4.492942385414545e-5,2.5311356416008268e-5,3.161651036543506e-5,2.7387194509203866e-5,5.423459879761681e-5,3.7899154769282315e-5,3.930598192394114e-5,2.6697828710019795e-5,-1.9258467886959917e-5,5.285559534356333e-7,1.3853086564256935e-8,-3.9711678511857945e-5,-3.14253431134294e-5,-2.666540621136225e-5,-4.0005557958019785e-6,-2.593511194525098e-5,-5.7538490341084885e-5,7.994717515869653e-5,-2.4459651372885914e-5,2.5943463997775168e-5,-7.484395270696794e-6,1.5187812955294112e-5,-5.328019364946312e-5,3.3515531759470075e-5,-6.238017952448809e-6,1.1245187631686065e-5,-1.3264684065304802e-5,-3.566487077820499e-5,1.1726448933302109e-5,2.12271278657429e-7,-4.848550004439865e-7,1.798974367778993e-6,3.5705634221216744e-6,2.3569567197762954e-6,-6.98034965427559e-7,-2.6074548743438857e-6,-1.9636472532042437e-6,2.0669041409621763e-6,1.7670007758664683e-6,-2.6624343480533074e-6,-1.4323279574112086e-6,2.706698969078527e-6,2.007133052115022e-6,-2.4334081036183782e-6,1.1770817872083112e-5,7.359655713359984e-6,-6.248154871767016e-5,1.5443101014763917e-5,3.2291209772104305e-7,1.1389409257467393e-5,-2.9950890262197216e-7,-8.990153319281216e-6,4.5985252415135235e-6
-1.588095296312182e-4,3.68220961924814e-6,3.14571761401025e-5,3.449871467268392e-5,1.1248583907305808e-4,3.7226681059390564e-5,5.986706114220478e-5,5.137990154140167e-5,3.638998797126805e-5,6.63001741288162e-5,4.8782529625914714e-5,2.715310164262751e-5,2.5152847133133802e-5,3.8401380014951256e-5,-1.7858214362227077e-5,-9.197825236453977e-6,8.68112861438641e-8,5.575735033707216e-5,3.9798859514531496e-5,3.3841910329148614e-5,1.4355378473413446e-5,4.923014340435772e-5,6.300188495947032e-5,-2.4459651372885887e-5,1.0052671101137438e-4,-2.342697264450053e-5,3.956030267185916e-6,6.086167288716304e-6,6.311542311517107e-5,-3.851649271682655e-5,-1.4785713782712331e-6,3.1044267639795268e-6,3.3215402674188765e-5,2.3161354122393915e-5,1.6089460218754663e-6,-1.1082042394260712e-6,-3.5382473225647776e-6,7.989480078199815e-7,9.266222672641708e-7,-2.150519031411911e-6,5.231043755195212e-6,2.561554252862594e-7,1.6694129087159225e-6,2.1151842824706797e-6,-3.830289801749981e-6,5.681890869769542e-6,1.4922438239718629e-6,-3.3954439370151045e-6,-1.1711258535657426e-6,-3.442271331669441e-7,-1.661690891361992e-5,4.434980107039165e-7,-1.2314674588756831e-5,-2.505203971463181e-4,1.5069911482308533e-6,-2.5729398800432545e-5,2.500947351112301e-7,4.200678217428848e-5,-3.578940051617048e-6
-0.001064125901028816,2.793660939780863e-5,-5.700281037657988e-5,-4.5227425107851975e-5,-1.8511711811038717e-5,2.780692830213739e-5,-4.641088224381326e-5,-3.892689293634952e-5,-4.8056987544020255e-5,-6.663454377411258e-5,-1.6370075328088704e-5,-3.1205786374540114e-5,-4.040600253176693e-5,-3.077641506201393e-5,-2.4041045168355417e-5,1.2197068154565071e-6,3.855805538054377e-9,-1.6566868743914158e-5,-4.656102661714155e-6,-3.3957450354768613e-6,-1.2272808367240481e-5,-3.767365551156196e-5,-4.593105859398405e-5,2.5943463997775144e-5,-2.3426972644500537e-5,9.005240026986308e-5,-3.934483870698118e-6,3.407695624682308e-6,-4.293765544035062e-5,3.0250285460248362e-5,-3.917848363131955e-6,1.813914707256862e-5,-2.644869245250151e-5,-1.0190114847902719e-5,1.4563650049618037e-5,4.3101787830362514e-7,5.873304210394438e-6,-3.465175099197409e-6,7.960822353066994e-6,2.4793884954999364e-6,2.583546421784439e-6,-2.620826501868841e-6,-1.6146209521066016e-6,1.0593757252566866e-7,5.626867233564202e-6,-6.773923455879448e-6,-1.0208061223173659e-6,-3.835931814759916e-6,6.814063792473046e-6,-5.87231237323252e-7,-6.004959420961247e-6,-9.02101257088463e-7,-1.4163268983961858e-4,6.180769024666312e-4,-6.392016542817832e-7,2.7226245277687006e-5,-7.928731502533837e-7,-7.621324549119126e-5,1.361907000465698e-5
-2.3790261306010343e-4,-1.7088174898919742e-5,-1.9812574795882694e-5,1.8868129891409114e-5,3.205122623916681e-5,-1.1363231996909413e-5,-6.922674043980537e-5,-2.5720483158564418e-5,-2.4150971628588114e-5,-1.6795468335758007e-5,-2.3225839239364664e-5,-9.350876015401506e-5,-2.2323706778725528e-5,-3.6272260297240076e-5,-6.2652422843736815e-6,-2.4151569564893228e-6,1.701433287525446e-8,3.988708710526577e-5,3.419155396693457e-5,1.0758660974366893e-5,2.2952126173994162e-5,2.8085380974022426e-5,5.054635571617505e-5,-7.484395270696798e-6,3.956030267185913e-6,-3.9344838706981274e-6,6.756404266856985e-5,2.756888320726958e-5,1.6961205146368923e-5,1.7832758821304523e-5,2.0295759416148416e-5,1.7238140881844425e-5,5.575399849142351e-5,2.2145227081298442e-5,8.41715240328875e-6,9.499130760898429e-8,1.230139310815633e-6,-7.281720406397512e-7,-1.659092496253144e-6,-1.5647799747042279e-6,2.0230614446910214e-6,-4.353572481329423e-6,2.087521023465286e-6,8.304291494786811e-7,1.1942139835703674e-6,-6.331048389950882e-7,2.7811849989808804e-6,8.925059679269799e-7,5.7467811024316455e-6,-9.035159742115965e-7,-4.97393966184596e-5,-6.940582841914663e-6,6.24599923913294e-5,6.460209384104028e-4,-1.5538346928589553e-6,3.3475310809263896e-6,-4.0753132987470006e-7,-6.543598033677664e-5,-3.2924067322868476e-6
-0.0014772283903563385,-4.957627868329855e-5,-1.2491315706800394e-4,-1.4451549506382343e-5,2.0164511683530713e-5,-2.9603719694071412e-5,-1.0348166008005026e-4,-1.340209888970189e-4,-1.2162292590470472e-4,-7.303088466258781e-5,-5.97111347702263e-6,-6.808860826406809e-5,-2.397647756214452e-5,-4.925343498855608e-5,-7.15946610411045e-5,-1.2984024477162733e-5,1.1665454206149457e-7,3.3993155189145245e-6,7.918981729755157e-6,-3.911016922428919e-5,8.21542512014397e-5,-5.415348884303263e-6,4.817173772575333e-5,1.5187812955294126e-5,6.086167288716306e-6,3.407695624682319e-6,2.7568883207269538e-5,2.6872903699305255e-4,-1.3936001409662412e-5,1.615668419675236e-5,1.9412501971075925e-5,3.0685282116661475e-5,8.758389228603094e-5,3.778187185729368e-5,2.40168668850828e-5,1.1730938484145044e-6,4.0896282101615125e-6,2.9971388703410123e-6,2.4081668622608636e-5,-3.3359571535376692e-6,3.3721045519574123e-6,-3.057363726501971e-6,1.6615874882305635e-6,9.987370720302857e-7,9.161429179249827e-6,-9.123425964455275e-6,2.5688117667529513e-6,-5.1618036281782635e-6,1.291514397566163e-5,9.828276243507078e-7,-2.7716232410125437e-4,-1.2021973883592625e-5,5.76838038327403e-5,0.0013335339208386354,5.806607988943987e-6,4.411176317457365e-5,-9.003698139262797e-7,-1.76992351700194e-4,3.323263396606996e-6
4.887611749059941e-4,-1.9633269498990818e-7,8.412401270578586e-5,1.0802133699080709e-4,1.40509982211776e-4,7.840188554981102e-5,1.0852249283333773e-4,1.2822698168082796e-4,9.300770500878341e-5,1.5363355603339944e-4,5.902372130179517e-5,5.28315573892836e-5,9.054406466450589e-5,1.0089778942426693e-4,-3.33376650717288e-5,-1.3095150198871038e-5,1.0508756613359199e-7,1.4511383925570328e-4,1.0889918980228096e-4,8.977717798758058e-5,4.006453922876768e-5,7.973274420378883e-5,1.823128092833708e-4,-5.328019364946313e-5,6.311542311517115e-5,-4.293765544035061e-5,1.6961205146368947e-5,-1.3936001409662365e-5,2.954453709708451e-4,-9.368387979964079e-5,3.2072832187820276e-5,-2.169997028591823e-5,5.470968918852174e-5,1.0248281592429038e-4,-5.001665122714951e-5,-8.664369545090808e-7,-7.107764783052822e-6,7.189181073456715e-6,-1.0683242201456462e-5,-1.4963584414462217e-6,5.6245688918706595e-6,4.801140000887349e-6,-3.529600056046901e-6,-3.1025728965846616e-6,2.8654373581580266e-6,1.3909782652594973e-5,-2.3994901788092856e-6,-7.870988162203266e-6,-6.592845577985247e-6,5.7716470044243955e-6,1.2036361471365909e-5,-2.184295140106995e-5,7.785709394888792e-5,-8.422546993250405e-4,-5.339363097586185e-6,-4.096603567922832e-5,4.1311218942975193e-7,1.1225128646416507e-4,-1.893923073345283e-5
