(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:democracy,democracy:relative_income,democracy:gdp,democracy:growth
0.002615991516090384,-5.443748580970712e-5,-5.943610005861798e-5,-7.792344283966336e-5,-1.5795626856041463e-4,-2.144031182321492e-4,-1.874865444415571e-4,-1.2446070249399108e-4,-4.150259243462882e-5,-8.310359084946969e-5,-5.312932512862898e-5,-1.3412467137043234e-4,-1.1012754165003018e-4,-1.1454498870901445e-4,2.5951864977557932e-5,9.77994539627525e-6,-6.775533948873286e-8,-5.160865510547904e-5,-4.4123021448478726e-5,-5.3900208979053105e-6,-8.1180154876078e-6,-5.492684545830306e-5,-9.046052079009505e-5,3.351553175947009e-5,-3.851649271682658e-5,3.0250285460248355e-5,1.783275882130451e-5,1.615668419675232e-5,-9.368387979964075e-5,2.4756433034869044e-4,5.137292549381087e-6,-2.4940225655781765e-5,-1.1233848405580865e-7,-6.090669053758411e-5,2.6065428995704857e-5,5.698290572930991e-7,3.43775935769992e-6,5.757349105297958e-7,-3.5505158814189725e-8,4.2639166550113485e-6,-7.06467480030516e-6,-1.8995215043041325e-6,2.9561800294959586e-6,-1.5601589445326485e-6,-1.1057940284056516e-5,-5.983952830284558e-6,1.1035760157320428e-6,7.57753783957426e-7,-8.468511403266415e-6,-1.2586712466660548e-6,-1.1018492351418323e-4,1.012534755116217e-6,-9.084470244524559e-5,2.4196819915367e-4,5.036759688940744e-6,5.176734295000139e-5,-8.469654334878368e-7,-6.526217653654299e-5,1.2393518291488098e-5
5.401959840488635e-4,2.379820812372712e-6,7.752579890406373e-5,5.980869783320459e-5,7.657810371220833e-5,5.599180640228089e-5,3.8844724880090485e-5,3.7119798753956364e-5,6.271856349172236e-5,4.565569294243676e-5,1.9082058506160956e-5,5.163845052198245e-5,3.9869332112257516e-5,6.750855196942654e-5,-9.002838205574002e-6,-3.8102520540049303e-6,1.7630138652735402e-8,3.9853400532735315e-05,2.081806332912555e-5,1.8616543521070522e-6,4.996973366002844e-5,-5.544334136345715e-6,4.803071079712704e-5,-6.238017952448811e-6,-1.478571378271229e-6,-3.917848363131973e-6,2.0295759416148416e-5,1.9412501971075908e-5,3.207283218782029e-5,5.137292549381113e-6,7.29986834242563e-5,1.1447694654396153e-5,3.3975098949763096e-5,4.2597771092907576e-5,-2.432946826557596e-5,9.816346576257726e-7,1.8818033010150113e-6,4.050910545841571e-7,-2.1900809794014484e-6,1.2851737125027294e-6,-8.06601917745891e-7,-2.1213791784572413e-6,-1.5490601791099322e-6,-9.712161652098372e-7,-8.181270948099286e-7,7.17279531774889e-7,1.24583876603499e-6,-4.352075328666434e-7,-4.848487781156546e-7,2.3278516387096386e-6,-3.915274475969369e-5,1.7059736669114342e-6,1.1106932557106216e-4,2.8405507124838074e-5,-1.229380759480864e-6,-6.1815261887577275e-6,2.303239833944209e-7,-5.192581240087665e-6,3.2629551478807008e-6
-0.0016642311182399174,3.133344800244399e-5,3.75032766507179e-5,6.706886717641729e-5,8.527313252523717e-5,1.1799503879543153e-4,3.553238623602064e-5,5.110011141796124e-5,1.7026322064819633e-5,1.69584225885152e-5,7.792443450227696e-6,-6.179220755816114e-5,-1.3696618934449508e-5,-7.15702457090306e-6,-5.7127281465782766e-5,-8.719459347688723e-6,8.81637926535171e-8,2.0533906553460123e-5,2.3390949627239184e-5,-1.4211149224250388e-5,4.048188614624802e-5,2.1427935510625543e-5,4.1189246265581476e-5,1.1245187631686069e-5,3.104426763979516e-6,1.813914707256861e-5,1.7238140881844453e-5,3.0685282116661455e-5,-2.169997028591821e-5,-2.494022565578174e-5,1.1447694654396168e-5,1.1731650909216343e-4,4.3518778726129417e-5,3.893939667069596e-5,7.175369074276147e-6,4.760281334152159e-7,5.247191225306485e-7,-1.4848696505923238e-6,3.575102488227027e-7,-2.4453512502432055e-6,-2.9512545390364825e-7,-3.097451573837553e-6,2.162085508432952e-6,4.5750525792502505e-6,-7.008854399946015e-7,-2.327801133040756e-6,3.7108182200271556e-6,7.945460085300552e-6,1.04116054296797e-5,-7.173434359102813e-7,2.4209534961533783e-05,-6.334244833428747e-6,5.057396012598998e-5,4.7224520221419275e-4,-2.103984535249723e-6,-2.5851355957006235e-5,-3.0042409212883165e-7,-2.41924384048668e-5,1.1052865876920721e-5
7.823426913820345e-4,-4.7761545414727046e-5,-8.143675988932647e-5,6.218982209300429e-5,7.714069118798282e-5,7.155982200415924e-5,-3.923526542998405e-5,-4.479628616338618e-5,-2.668800121595465e-5,-6.239076410148809e-6,-4.8014656269685965e-5,-1.2531222198891418e-4,-2.947472074668972e-5,-2.8577138218004124e-5,-5.5235639037322816e-5,-1.4321407105331661e-5,9.751101819993172e-8,8.897483784993851e-5,1.0859159955571077e-4,4.12506715846218e-5,1.0426967803766916e-4,4.535930675053543e-5,1.447113686657905e-4,-1.3264684065304775e-5,3.321540267418873e-5,-2.6448692452501478e-5,5.575399849142348e-5,8.758389228603106e-5,5.470968918852177e-5,-1.1233848405583618e-7,3.397509894976306e-5,4.351877872612944e-5,2.106651519570142e-4,8.29845269585011e-5,-6.401326411071724e-6,4.516795952295725e-7,2.2360025500011405e-6,-8.504788279856825e-7,1.2773368033955892e-6,-2.0155416560297075e-6,1.8635794721438138e-6,-1.7025463028594073e-6,4.805974193741626e-6,3.4545823984532844e-6,-6.282545895241289e-6,3.627233533048263e-6,2.938781234920724e-6,-6.981499733945596e-7,6.6011447134567745e-6,5.747771125494473e-6,-2.849739483235859e-4,-1.4272463094097196e-5,1.2826482132663222e-4,1.1334435001332058e-4,4.166980742057682e-6,2.8746966067633946e-5,-7.561895156366098e-7,-4.7123176862502104e-5,2.1573915795714634e-6
-4.3376907933197786e-4,-3.91377037285157e-5,-3.780586572327552e-5,1.2980762918731317e-5,1.437554052171062e-5,4.5065517611391814e-5,2.1495754696656477e-5,4.270887142466577e-5,-1.2700611873155621e-5,3.9404585833175025e-5,-8.090688973048313e-6,-5.049021166942916e-5,1.4742706189120582e-5,2.3215750205373444e-5,-6.074414631787619e-5,-1.1881837646796772e-5,7.665547549178273e-8,1.057159267320249e-4,7.663642375300468e-5,2.9835965914829496e-5,1.0511970466735793e-4,3.055484841770073e-5,1.413833026055274e-4,-3.566487077820499e-5,2.316135412239392e-5,-1.0190114847902717e-5,2.2145227081298422e-5,3.778187185729366e-5,1.0248281592429042e-4,-6.090669053758416e-5,4.2597771092907576e-5,3.893939667069596e-5,8.298452695850106e-5,1.8275576046859965e-4,-6.576917798730271e-5,1.7356272199643346e-6,5.884741939940001e-8,-2.1643381948294016e-6,2.7872301594768173e-6,-1.1549640603496158e-6,2.8265577781687126e-6,1.0351911949960518e-6,-2.0875297182280127e-6,-1.1513379795580513e-6,-4.386248068547787e-6,4.715952702946603e-6,9.39242134724019e-8,-3.5396126703852687e-6,5.301454937065896e-6,5.721606394117814e-6,4.768295297543543e-6,-1.3314260476682803e-5,-2.4279320346746745e-5,-3.3915595569899786e-4,-1.4902082318486218e-6,2.8852406181986328e-5,-1.3699734412897053e-6,1.532269589683343e-5,2.8440524366142584e-7
-6.444057041944827e-4,2.6052711927844785e-5,-1.1971664409154371e-4,-6.259541946015985e-5,5.613769462447665e-6,-2.0492144659087246e-5,-6.966585463440397e-5,-1.68433140526724e-4,-2.334869981714547e-4,-2.808738141593241e-4,-1.541057427063357e-4,-1.2689463798624937e-4,-9.12274044506143e-5,-1.912193094323389e-5,6.585255554625246e-6,3.712839467059138e-7,8.684373564227536e-9,-2.8721515908879787e-5,-3.312496854528062e-5,-5.297725483718928e-6,-3.5646104760151194e-5,5.744735310915431e-6,-3.7196679637903526e-5,1.1726448933302148e-5,1.6089460218754324e-6,1.4563650049618129e-5,8.417152403288758e-6,2.4016866885083362e-5,-5.001665122714976e-5,2.6065428995704732e-5,-2.4329468265576014e-5,7.175369074276146e-6,-6.4013264110717905e-6,-6.576917798730273e-5,2.513013330872496e-4,-5.822124825340758e-6,-1.1258523935572963e-6,1.846072372004416e-6,1.4337819641369518e-5,-3.6454777853081737e-6,-5.292522190139813e-7,-3.93920984397417e-6,4.595205219489453e-6,1.6475262531043944e-6,1.4165951038299496e-6,-7.255643107939088e-6,-5.500081719282195e-7,-8.384655174741723e-6,3.41239576520864e-6,-5.15501544887687e-7,-1.5643095000172086e-4,2.537799513935352e-5,-3.138071036742439e-5,5.035254253871758e-4,2.9584888449980063e-6,-1.4581137190885769e-5,7.578356781195094e-7,-4.457080072312441e-5,3.229337074199502e-6
-1.8763653115087487e-5,2.849581480442338e-7,2.218127175040949e-6,2.9690954246754342e-6,1.7517040189899958e-7,7.333429422582798e-7,5.817817626628545e-7,3.7331334663420323e-6,6.1598112300840445e-6,6.5441945705128526e-6,4.893093282445654e-6,5.436014586315671e-6,5.880884295713713e-6,1.8787066841121309e-6,-5.163533488132387e-7,1.6746130740097562e-07,-2.1671450288083126e-9,-4.6800062729420356e-7,-5.537029339172395e-7,-1.278252332616502e-6,1.2590242372307107e-6,-6.180712332504585e-7,-1.3256270163933952e-6,2.1227127865742826e-7,-1.108204239426069e-6,4.310178783036225e-7,9.49913076089829e-8,1.1730938484144854e-6,-8.66436954509072e-7,5.69829057293107e-7,9.816346576257745e-7,4.760281334152136e-7,4.5167959522957647e-7,1.7356272199643342e-6,-5.822124825340792e-6,2.501333440650657e-7,2.106250910544532e-7,8.113216714083478e-8,8.429513837196742e-8,9.07575628744214e-8,-1.9566682384252223e-9,-1.1000856425232636e-7,-5.777739432001776e-8,-1.5570110013244916e-7,2.4398371111254284e-8,-1.321301035578476e-7,4.5973292056456445e-8,2.402679660059814e-7,7.842201370074172e-8,-1.879136596741536e-8,1.688775220952569e-6,-4.964602501624213e-7,-2.5911295796931193e-6,1.9936117868023447e-5,3.4358680980146565e-8,1.6001460830341675e-6,-4.9058621201087135e-8,-3.0017033948967443e-6,2.253233929409252e-7
4.5710810404777605e-4,2.5906080170303043e-6,-2.518197661551542e-5,-2.8659115377991566e-5,-3.559355902634824e-5,-2.3938270119137175e-5,-2.2894651848237122e-5,-9.70302131835743e-6,-1.7948632896542223e-5,-1.9678277366975765e-5,-8.807850555462352e-6,-1.5033867537555016e-5,3.6327531525256174e-8,-1.3137772516536644e-5,-1.47417196688711e-6,5.288034471568765e-7,-6.88720759260994e-9,1.488448372300153e-6,5.568313068108088e-6,1.0342237277263195e-6,5.085850953383748e-6,-9.625453216259454e-6,-8.403089416276091e-6,-4.848550004439963e-7,-3.5382473225647683e-6,5.873304210394452e-6,1.2301393108156275e-6,4.0896282101615015e-6,-7.107764783052807e-6,3.4377593576999306e-6,1.881803301015016e-6,5.247191225306653e-7,2.236002550001133e-6,5.8847419399397973e-8,-1.1258523935573736e-6,2.106250910544547e-7,7.81729090334745e-6,-5.183074178594155e-6,-4.896029962466613e-7,-1.4728815988481551e-6,2.162756746290224e-6,-8.794537032814578e-7,-2.506521913795891e-7,-3.622548468358953e-7,2.4714803627034995e-6,-1.5466582057704204e-6,1.0070255192664255e-6,-1.2722273296001989e-6,-6.540588398647479e-7,-2.1552052437528384e-8,-5.7346498717379855e-5,1.4098725034465237e-6,-2.679496083671163e-6,2.3069402811526975e-4,7.203825776093092e-7,8.637830971196448e-6,-1.435033697018502e-7,-3.096328538714374e-5,1.4570124372078353e-6
-3.831929620415783e-4,8.593071879616795e-6,2.8568733382907573e-5,5.163430503990272e-5,3.8236075643263196e-5,3.30544554654486e-5,3.0346949590006637e-5,3.482435821624272e-5,5.531267232707899e-5,6.458978888328974e-5,6.555464868849431e-5,5.126618969715445e-5,5.2160126799980647e-5,5.6787987110738394e-5,1.2752114258147128e-6,1.3715499822528526e-6,-1.1242760228731304e-8,-4.221552454066536e-6,-1.2909307189295937e-5,-6.4467846489039655e-6,-5.4753411412150955e-6,8.800092416300202e-6,9.536915587897527e-7,1.7989743677789969e-6,7.989480078199809e-7,-3.4651750991974055e-6,-7.2817204063975e-7,2.9971388703410136e-6,7.189181073456717e-6,5.757349105297936e-7,4.050910545841571e-7,-1.484869650592344e-6,-8.504788279856749e-7,-2.1643381948294024e-6,1.8460723720044104e-6,8.11321671408351e-8,-5.183074178594161e-6,8.627814485447286e-6,9.600594016347743e-7,2.1404012906961807e-6,-2.2543873274452563e-6,-5.863757244460259e-7,-4.4005699833180186e-7,-2.136387038548117e-6,-2.0585798050145313e-6,2.3676252335507153e-7,-5.585348527208713e-7,5.9929205817323805e-07,7.935036029517193e-7,7.789486424845588e-8,2.388440839957566e-5,-5.156362131471877e-6,-1.3676987463066191e-5,-5.030855308576475e-5,-7.073094308218229e-8,6.864187156237958e-8,-6.574629410599e-8,5.331119640021355e-6,-3.2889849383835755e-6
-0.0011598255179946777,-2.5740629689006188e-6,-2.8308046322792797e-5,1.7993165512277138e-5,2.5430482774217974e-5,-6.714863021010079e-6,-2.664858026569285e-5,-3.649111208847183e-5,-5.1726972143625845e-5,-8.311266013032352e-5,-4.219667908139947e-5,-2.1801288010410307e-5,-3.497476812233925e-5,-4.774608174375842e-6,-2.508385975203985e-6,-1.3845147867012126e-7,1.6670329946738896e-9,3.3012479940161616e-7,2.3993996188678047e-6,-6.098423223153387e-6,-2.0937402646378674e-6,-5.1728477234895015e-6,6.545241092806826e-6,3.57056342212168e-6,9.266222672641724e-7,7.960822353066989e-6,-1.6590924962531434e-6,2.4081668622608643e-5,-1.0683242201456459e-5,-3.5505158814184695e-8,-2.1900809794014463e-6,3.575102488226866e-7,1.2773368033955915e-6,2.7872301594768186e-6,1.4337819641369526e-5,8.429513837196817e-8,-4.896029962466741e-7,9.60059401634769e-7,2.5106044250857908e-5,-1.4533826703108579e-6,-7.496109631470623e-8,6.4373355480714e-7,1.2848989357962258e-6,1.0275315777788792e-7,2.160627044666177e-6,-4.970438030585645e-6,-1.5015450779634054e-6,-7.034032840485701e-6,3.9160580607358476e-06,1.8367196921989267e-6,-9.306586795932556e-5,4.9567932119377965e-6,-4.5184879026043455e-5,4.380490965393796e-4,3.389559862343017e-6,1.3873762377064445e-5,-3.045308561019631e-7,-5.3008040884224335e-5,3.00178747678375e-6
1.79155794588476e-4,-1.4410947538327602e-5,-1.1426109437561757e-5,-5.443949550454225e-6,-2.4791890939416457e-6,-3.462271080828675e-6,6.667423722949525e-6,-2.5135188120813133e-6,1.100785980818482e-5,8.552717969485937e-6,1.4348072592362603e-6,-1.550236643435494e-5,-1.776614264847135e-5,-6.51693230990572e-6,3.971972558993728e-6,1.1170160418873612e-6,-1.0391372667036909e-8,-3.2500610070329044e-6,-5.705630031764572e-6,-4.244085806419493e-6,-3.294196138738754e-6,-1.0304332597062772e-6,-1.904696332216694e-6,2.356956719776293e-6,-2.1505190314119076e-6,2.479388495499934e-6,-1.5647799747042277e-6,-3.3359571535376713e-6,-1.496358441446224e-6,4.263916655011342e-6,1.2851737125027294e-6,-2.4453512502432093e-6,-2.0155416560297062e-6,-1.1549640603496137e-6,-3.6454777853082195e-6,9.075756287442288e-8,-1.4728815988481496e-6,2.140401290696181e-6,-1.4533826703108553e-6,7.3961993235369475e-6,-4.101661718557052e-6,-1.9833154474534404e-6,1.4119896000163655e-7,-9.465145246334569e-7,-1.8685276456402638e-7,-1.2815070841157836e-7,3.1451203562386e-7,-1.7366174398095501e-6,-1.4386144478700192e-6,-6.956391604833056e-7,2.4702604078031674e-5,-8.084159669762673e-7,-1.7454783754332765e-5,1.1048961376395657e-5,-1.1975762073993472e-6,2.6091881010073415e-6,-4.291948929901633e-8,-2.829099827266709e-6,-3.3860046979082407e-6
-3.861760510664518e-4,1.2717310666292088e-5,2.6076361094482663e-5,1.2131105961282423e-5,1.1595516912981037e-5,2.1360017580989126e-5,1.0345291341406798e-5,2.588321100379158e-5,1.3384445039348702e-5,1.554005306554676e-5,2.6465249082049648e-5,1.9630710383775384e-5,2.5264771085633127e-5,1.0860352520657818e-5,-6.575412693015571e-6,-1.694358178968645e-6,1.733178617751909e-8,9.385662094122662e-6,1.1770829132662561e-5,9.098917834256685e-6,3.368076593791853e-6,-5.237835423371286e-7,4.268696348839218e-6,-6.980349654275542e-7,5.231043755195212e-6,2.5835464217844297e-6,2.023061444691021e-6,3.3721045519574284e-6,5.624568891870654e-6,-7.064674800305155e-6,-8.066019177458935e-7,-2.9512545390363936e-7,1.8635794721438079e-6,2.8265577781687134e-6,-5.292522190140253e-7,-1.9566682384234203e-9,2.1627567462901984e-6,-2.2543873274452567e-6,-7.496109631472521e-8,-4.10166171855708e-6,7.695927387998133e-6,-4.315797770840806e-7,-1.0758108464973001e-6,9.133746077817738e-7,1.3668766483555321e-6,4.99898504072857e-7,4.2903117245430145e-7,-6.853007832907047e-7,2.317767332061812e-6,-8.813085082146347e-7,-2.0341125222197758e-5,4.2075421406588767e-7,-6.061124392593767e-7,1.2845565082660558e-4,1.2592903509042895e-6,-8.193268446023259e-7,-6.848599348628921e-8,-1.4454625889115584e-5,3.200946714108453e-7
1.957123791142464e-4,7.582046214159232e-6,-1.386361780572196e-6,-2.1827545965453623e-6,1.2346633310891966e-5,7.220140065717058e-6,1.5304067153742675e-5,3.722519863308013e-6,-3.5487147027036554e-6,-1.7875130857709195e-7,-7.673545103034692e-7,1.0066851145546775e-5,-4.269573064280396e-6,6.717362268811761e-6,3.3219263584568447e-6,-6.197379470673792e-7,6.648693354379642e-9,-7.626477825547186e-7,3.385753100300534e-6,-1.8243698284128035e-6,-1.2482606216952766e-6,2.1967014407304425e-6,4.154068950859404e-6,-2.607454874343887e-6,2.5615542528626226e-7,-2.620826501868838e-6,-4.353572481329429e-6,-3.057363726501976e-6,4.801140000887359e-6,-1.8995215043041239e-6,-2.121379178457242e-6,-3.097451573837547e-6,-1.7025463028594056e-6,1.0351911949960532e-6,-3.939209843974105e-6,-1.1000856425232893e-7,-8.794537032814565e-7,-5.863757244460123e-7,6.437335548071468e-7,-1.9833154474534497e-6,-4.3157977708407224e-7,5.276760588748586e-6,-2.807906383518211e-7,2.868698963992706e-7,-4.31122737620412e-8,7.587618606558058e-7,-9.227615796690243e-7,-3.1078031040281345e-7,3.0970338470632655e-7,-3.510597287125717e-7,-2.451769038097903e-5,1.8567768386816588e-7,-1.0670464100068275e-5,-3.760611819369874e-5,4.12670664686148e-7,-4.417257655084663e-6,5.614906439233824e-8,8.866568506656579e-6,-7.560100923022534e-7
3.444548125219149e-4,-7.955377206165316e-6,-3.303712747837695e-5,-1.4865348169794135e-5,-1.2549787619222592e-5,-2.3738880975202116e-5,-3.446437526489138e-5,-3.0357652707990705e-5,-2.9695213702726464e-5,-2.8742012963107913e-5,-3.3850824126304115e-5,-3.82105045217914e-5,-2.716144543425621e-5,-2.1306578168394368e-5,1.9346052764479925e-6,-1.3527336331167034e-7,-3.7389158097133725e-10,-2.505436177490181e-7,2.576833586944041e-6,6.815716788388635e-7,7.964075723184158e-8,2.666180649244705e-6,9.441360966776861e-7,-1.9636472532042424e-6,1.6694129087159212e-6,-1.6146209521066018e-6,2.0875210234652854e-6,1.6615874882305584e-6,-3.5296000560469017e-6,2.956180029495957e-6,-1.5490601791099313e-6,2.1620855084329503e-6,4.805974193741629e-6,-2.087529718228012e-6,4.595205219489451e-6,-5.777739432001788e-8,-2.5065219137957086e-7,-4.400569983318201e-7,1.284898935796232e-6,1.4119896000163714e-7,-1.0758108464972783e-6,-2.8079063835182657e-7,3.877306794046037e-6,1.2039555052397996e-6,-4.853243338362816e-7,-1.852045496745784e-7,1.6639970935999786e-6,-9.46292825531654e-7,-1.2098428899805288e-6,-8.487647097284741e-7,-4.276218752455766e-5,-7.586531462423357e-7,2.062722428952874e-6,2.5306690140112825e-4,-2.733694911438378e-7,-1.9833990116310114e-6,7.891808950844985e-8,-2.166107730063453e-5,-3.510505108025319e-7
1.1561425005190568e-4,6.111585838330002e-6,1.4580862793008982e-5,1.4338929704224892e-5,2.3601140420098224e-5,2.11207332363709e-5,2.7731367791322472e-5,8.882227750779132e-6,8.614112760500318e-6,6.448308866885891e-6,-2.3200612081936024e-6,8.98854785068365e-6,1.0711860193379843e-5,1.3645242120970016e-5,1.1385504864815805e-6,-1.782789069381386e-6,1.636831070546837e-8,5.928997759669207e-6,9.48180512049434e-6,8.467801493700553e-6,1.2815153193347401e-6,-7.068098687728e-7,8.033462264951858e-6,2.066904140962181e-6,2.1151842824706746e-6,1.0593757252566407e-7,8.304291494786779e-7,9.987370720302898e-7,-3.102572896584659e-6,-1.5601589445326533e-6,-9.712161652098376e-7,4.575052579250273e-6,3.4545823984532827e-6,-1.1513379795580502e-6,1.6475262531043828e-6,-1.5570110013245008e-7,-3.622548468359088e-7,-2.1363870385481004e-6,1.027531577778856e-7,-9.465145246334679e-7,9.133746077818017e-7,2.8686989639926414e-7,1.2039555052397773e-6,6.815651472305492e-6,-7.758639260458746e-7,-3.2218068467064266e-7,9.20038770985208e-7,-6.827238648647291e-7,-8.790317708448519e-7,-9.75595598536234e-7,-3.221690292502105e-5,1.298556383805521e-6,3.1000621798045745e-5,8.923315797121948e-5,-4.266009708258336e-7,-6.182534127414987e-6,1.563087532017182e-7,-4.826050711335846e-6,-1.6205030250475463e-6
