(Intercept),year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,rating_economic_conditions,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
2.6506757910308923e-4,1.0326760772262892e-5,2.8381646418282066e-5,6.435442289683891e-6,3.9505432103632364e-5,3.503934027776457e-5,-1.3255204837755789e-5,1.3975535070022266e-6,7.95937482051405e-9,-5.105203101635056e-5,-5.7796752739025774e-5,-8.897156908034598e-5,-2.4035597784182956e-5,-3.137174669528127e-5,-2.605945897197693e-5,9.160116449903061e-5,-3.476480145194664e-5,1.406690973557407e-5,-4.44093776266134e-6,2.1684482468532832e-5,-5.4946596337116486e-5,7.502432292678692e-6,-7.4025617742065444e-6,1.3503696541539517e-5,1.600262676556423e-5,-2.185365650835388e-5,-8.166347774378547e-8,4.991043623739815e-7,7.914300804725916e-6,-7.866050877531517e-7,2.4291900467058864e-6,-3.354022826214823e-7,7.054445732527317e-7,-1.0877677028366123e-6,5.313716547399072e-7,-2.8189351621665085e-7,6.849434338141928e-7,2.1206820524462086e-8,-1.8530020165057195e-6,-5.046737459887705e-7,3.506269805841475e-6,-9.451863270732422e-6,-1.7523432774409924e-6,4.757543004741238e-5,-2.2847556571621828e-6,-1.1974745016726032e-4,2.42021524727524e-5,7.253238184371576e-7
-3.5080582943341403e-4,2.401889198983411e-5,3.8850013362642714e-5,3.048459703970847e-5,1.3558353332846907e-6,1.6797766405425192e-5,5.489408259469263e-6,-5.94629210582539e-6,5.8429308389190125e-8,5.255284081369078e-5,6.383911089704661e-5,3.6214845883461755e-5,-1.088692949600102e-5,4.096203128598894e-5,3.6625249680785164e-5,-3.476480145194663e-5,1.2499769537577913e-4,-1.5808251438044957e-5,1.0010101555812326e-5,5.852887572920462e-6,5.1682070077356465e-5,-5.068783674632262e-5,-9.74362465449635e-6,1.0883249670706886e-6,-6.987554299639612e-6,1.577555301675949e-6,1.1117735648392374e-5,-9.062971263809126e-7,-6.193965167911874e-6,1.6136485701187086e-6,-2.605632425550911e-6,1.9843913145898416e-6,-2.8792846240801846e-7,5.035715284502828e-6,1.0865155301748629e-6,2.1819711432344588e-6,-6.900110801585139e-8,2.854699059490484e-6,1.222501140912362e-6,-4.076503454093224e-6,-4.9733670214775904e-6,1.0587360789639606e-5,-6.383671894589909e-6,-7.310510721347967e-5,3.9796990327048896e-8,2.844577770414686e-5,8.035458291848276e-6,1.3860708332556823e-6
-1.552901548193348e-4,-3.824062954581739e-5,2.9735510493495958e-5,-1.1310218795574493e-5,3.9569107019450575e-6,4.18816198009565e-5,-2.7382730005948733e-5,-2.1047370806207157e-6,4.26582438475757e-8,-1.6380460707700843e-6,1.2439801486258392e-6,8.822275247979309e-6,-1.8554698154235028e-5,-2.8424738909223373e-5,-4.6818714358521655e-5,1.4066909735574059e-5,-1.5808251438044947e-5,1.2677266534797744e-4,-1.8253910763161306e-5,1.6193087381116908e-5,-3.0378324611943743e-5,2.5319715819318712e-5,3.2954589350588107e-7,-5.267666243279666e-6,-2.4460188351108242e-5,4.288046972456396e-6,2.297846045619841e-5,-7.579263989513746e-7,-5.4940713137770935e-6,2.3836987289475755e-6,1.1796473644026226e-7,9.161260761512588e-6,6.796836848304074e-6,1.138839935667143e-6,2.0130864237820014e-6,-4.8664549179701345e-6,1.869834482838471e-6,-1.2225203472704586e-6,1.975497980790939e-6,5.937078461633182e-7,-1.2810471261297637e-5,-2.1368358138308697e-6,3.4186193196340195e-6,-5.710589287022426e-5,-5.264826837023517e-6,-1.1982749655341429e-4,-4.582360245191572e-5,-3.677156640169964e-7
-5.895599966221654e-4,1.1109382527943206e-5,-1.0835003047214521e-5,-1.0066523203258564e-4,-2.0136297799482727e-5,-1.8427814317591095e-5,4.885185803853825e-6,5.720817564918272e-7,-1.4602143376809391e-8,3.335596895107628e-5,4.764546093927172e-5,4.533346345610374e-5,-1.2772109050121664e-5,2.3139446726463167e-5,5.919360762235988e-5,-4.440937762661346e-6,1.0010101555812314e-5,-1.8253910763161312e-5,7.6226458702432e-5,2.062944550582473e-5,4.220856640706538e-5,2.390823455630937e-5,2.383156606342477e-6,5.215802223330551e-6,3.337866852257832e-5,-4.980555858381251e-6,1.9675286892660162e-5,-3.1067445082500534e-7,-1.2793784361459408e-5,-1.3749122552163219e-6,-2.09384085511649e-6,2.382314217266388e-6,-1.651699718981517e-6,1.2947822538309204e-6,-2.79502974013841e-6,4.966246630873047e-6,1.8822697666139084e-8,1.820393166579084e-6,-2.3697671680295675e-6,2.50012487929324e-6,1.1398989377699383e-6,-4.5525017770905775e-7,-2.472947668001282e-6,3.812606008368977e-5,-1.0720792813725856e-5,1.1851806494528484e-5,5.482210658721185e-5,-1.4203815535561704e-6
-0.0019281914792571792,5.479667240951195e-6,1.304939522536704e-4,1.1303525799346271e-4,1.366778771329882e-4,8.646134675071683e-5,-1.113691971759433e-4,-7.1910700863553004e-6,5.544795915920167e-8,-2.110530972687497e-5,9.710599922146073e-6,-4.6900527822362486e-5,3.668222321010996e-5,1.0102070804644707e-5,9.26889112989501e-5,2.1684482468532805e-5,5.852887572920455e-6,1.6193087381116945e-5,2.06294455058247e-5,3.6028792694656436e-4,-6.180392799112712e-6,4.385801280794746e-5,-1.5235039860940055e-5,5.448730378671274e-5,9.582256211707255e-5,2.7479968149172887e-6,2.7972339807804303e-5,1.2902528283097732e-6,9.035564504873351e-6,-1.7616847006598135e-5,1.2497535979396842e-5,2.27044478256676e-5,1.0740564854117807e-5,-2.35813295570911e-6,2.7773282637178196e-6,1.0732319365900363e-6,1.4993306289927632e-5,4.097637996200773e-6,-7.262130377619141e-6,2.954389593657188e-7,6.235463604123118e-6,-2.0036576686952266e-6,-1.6836975975061076e-5,-2.0388932152242849e-4,3.2006351344500854e-5,5.95990762568143e-5,-2.5107394751383105e-4,1.3773439835432414e-5
-5.115452766824909e-4,2.852296754836449e-5,-5.503973130011383e-5,-1.1222463273244185e-4,-6.667018001207913e-5,-1.1882587029519927e-4,1.5346420802519778e-5,-3.237311494386895e-6,1.487067351392736e-8,1.5398538991523469e-4,1.6687885717435355e-4,1.613566045163382e-4,-6.412829099968612e-6,6.868004125492374e-5,1.5669432280115123e-4,-5.4946596337116513e-5,5.168207007735646e-5,-3.0378324611943736e-5,4.220856640706536e-5,-6.180392799112695e-6,4.136304736863441e-4,-2.4063849329370207e-5,4.350387679613024e-6,-2.9927430206188093e-5,1.9152372828156154e-5,6.628563188670517e-5,1.7942940782838394e-5,-1.0742359592156456e-6,-6.496813135286015e-5,-1.0054376476797764e-5,6.5394018186721326e-6,5.081954852175704e-6,-3.471571814599691e-7,2.0538037967035133e-6,-1.4982539726919751e-6,1.1851772407519034e-6,-1.4304772309590631e-5,-1.1422577659541976e-5,2.0269917074261347e-7,-5.486345031205075e-6,-1.0561728023079309e-5,1.0447655981986279e-5,7.859535422176158e-6,1.2354882160336373e-4,-4.215677155025999e-5,-7.435484883695786e-5,6.365723509693552e-5,3.832167520536454e-6
8.627469050929124e-4,-4.648366530256804e-5,-6.679583750091901e-5,-3.265092966177829e-4,-1.7750095598785133e-4,-1.459060771330192e-4,4.570110043375764e-5,1.2933377785519669e-5,-1.0200503237996384e-7,-9.159148388956187e-5,-9.317707678706159e-5,-1.0664944028901429e-5,-2.96770258810751e-5,-1.0866772332026127e-4,-9.151693498484234e-5,7.502432292678664e-6,-5.068783674632263e-5,2.5319715819318695e-5,2.3908234556309348e-5,4.385801280794742e-5,-2.4063849329370204e-5,4.7553754216902137e-4,-1.9133619018151883e-5,-1.06327369478483e-5,2.0864226437367014e-5,-7.321856419445136e-5,3.302467266091739e-5,1.1689993473003456e-6,-2.847300447181463e-5,-1.7708975509232565e-6,4.688330401567456e-6,-5.268334319033566e-6,2.8940435083571807e-6,-6.05798767600222e-6,-3.6186417989566964e-6,8.985836674687748e-6,-4.867247532632722e-6,-1.025577754913326e-5,-7.612942530839939e-6,1.8193176826841984e-5,2.543359780760652e-6,-1.6219027483278086e-5,-6.9878275913453625e-6,8.913395483755149e-5,-3.8388097550035926e-5,-3.8148131440978117e-4,-2.6333149346217776e-5,1.1543248490416067e-5
0.0018037277968274402,-2.401444186893887e-5,-5.134870034041044e-5,1.1124279769294215e-5,-2.3398271601782672e-5,3.962219566125746e-5,-1.1726294755467183e-5,-4.8251265036407015e-6,3.4897169570569476e-08,4.413793732500081e-5,1.1037867360304339e-5,-1.738718380352623e-5,5.9147262335741395e-5,-1.7845641751338725e-5,3.0099855520822124e-5,-7.402561774206538e-6,-9.743624654496346e-6,3.295458935058982e-7,2.383156606342455e-6,-1.523503986094002e-5,4.3503876796130195e-6,-1.9133619018151887e-5,1.1594477297525581e-4,1.0453757172628257e-6,-7.266196757990781e-6,3.438967812652574e-5,-2.1268010411066466e-5,3.153437908151217e-7,2.1025096517417437e-5,5.441708011542475e-6,7.418957037422281e-7,-8.113667182889314e-6,-2.94195214754294e-6,6.13889274557332e-7,-1.6088705126580187e-6,-3.873974385979115e-6,-3.610671985314696e-6,-7.2965044353936175e-6,5.178040692610872e-6,3.1533525862032894e-7,-9.64550176346544e-7,-7.167978694584881e-6,7.690342437308992e-6,-7.049868314266446e-6,2.9931493346065046e-6,1.0281378286173726e-4,-2.9941978755561293e-6,-3.4923604714823557e-6
-0.002283640761119882,-2.2526938358506614e-5,6.416165505102989e-7,-7.4167177830270656e-6,5.671063488408656e-5,1.8767390601458152e-5,-9.646106076858244e-5,-7.414422705336551e-6,8.614844741659291e-8,1.6655377505634627e-5,3.8549941330328353e-7,-3.794961957175789e-5,3.167307637890927e-5,2.793984008877311e-5,4.0683801912494324e-5,1.350369654153951e-5,1.088324967070706e-6,-5.267666243279684e-6,5.215802223330563e-6,5.448730378671263e-5,-2.992743020618807e-5,-1.0632736947848285e-5,1.045375717262824e-6,1.9958583224802647e-4,8.321009205551856e-5,2.4643977118543396e-5,3.7605733125103346e-5,-3.9145537241493744e-7,3.2776956284651874e-5,-6.794470157825797e-6,2.144285891284934e-6,2.511884683639933e-6,-5.466421381631362e-7,-4.353288901191236e-6,-4.823494893862841e-6,-6.296460089058095e-7,7.604913472139931e-6,-5.389991012783945e-6,-2.7706392886153237e-6,1.3150090111181938e-6,1.1242266685918867e-5,1.4387470553132163e-5,2.118985129554981e-6,4.053732459933971e-5,2.1836430224112783e-5,9.530915383670163e-5,1.98319393739399e-5,-2.4387188343873795e-6
-0.003587464461987282,1.5444519832610764e-5,1.3409891830914965e-5,-5.526386059306811e-5,2.2307964830685996e-5,1.5611301893621006e-5,-9.301063478864307e-5,-1.9254899523141095e-6,1.5194957591124275e-9,9.283918691562091e-6,1.4348883358063157e-5,-1.0328619386602207e-5,4.2841487207421575e-5,3.3031955637894836e-5,1.0774499365969353e-4,1.6002626765564237e-5,-6.987554299639613e-6,-2.4460188351108242e-5,3.337866852257829e-5,9.582256211707254e-5,1.9152372828156144e-5,2.0864226437367004e-5,-7.2661967579907736e-6,8.32100920555185e-5,2.464025030091929e-4,3.953535634123913e-6,2.124907570092616e-5,3.6702231560512483e-7,-4.7564702413083395e-6,1.5988081154480018e-6,2.54680275427854e-6,1.2760595694562201e-5,-1.5297398317636229e-9,2.86862831569597e-7,-7.388346501823534e-6,3.592903054541575e-6,-3.0700755471089957e-6,-6.679713270430071e-7,-8.630747271918976e-6,8.521862885463225e-6,1.4765200941489713e-5,1.5198257951617202e-5,-5.156462656364076e-7,-3.151619315631925e-5,1.0639865528322952e-5,5.632356404100461e-5,-1.1418108485884087e-4,3.943573414505242e-6
6.736049397634664e-4,-4.897805538076644e-6,2.3725621963431825e-5,1.2136761081806482e-4,8.683046562519662e-5,7.215821332436235e-5,-5.2753933144211344e-5,-7.921013870936186e-6,5.262354395681402e-8,8.836787838387589e-5,4.710716067879236e-5,3.701847987974397e-6,3.950113558122015e-5,8.80088279924446e-7,6.825581527512272e-5,-2.1853656508353894e-5,1.5775553016759466e-6,4.288046972456413e-6,-4.9805558583812664e-6,2.747996814917311e-6,6.628563188670518e-5,-7.321856419445144e-5,3.4389678126525736e-5,2.4643977118543406e-5,3.953535634123909e-6,1.9398650666757668e-4,-6.825905360422183e-6,5.057949301140438e-8,-8.060033049763758e-6,-7.917550404280855e-6,1.3185290673524272e-6,1.8129100471197315e-6,8.761951588277622e-7,-4.140987763962965e-6,6.081091683318156e-7,-1.9317063719337357e-6,-3.7014710108906e-6,-1.2047712519377518e-5,2.4502610220859378e-6,-2.6840106475390406e-6,-7.551294803138748e-6,6.265036480903025e-6,6.371256469775578e-6,6.803470206515722e-5,-2.3348164106527775e-6,3.516193360810813e-5,4.241864903802183e-5,6.135622042626478e-7
5.647590497935291e-4,-4.72461427377431e-5,3.722639835019935e-5,-5.7516927414618845e-5,3.5031051167199726e-5,1.2643153278919835e-4,-2.524116805281937e-5,-4.403549090854448e-6,6.033172665577794e-8,4.758787625967309e-6,-1.0029938820874133e-5,2.4377321893945303e-5,3.61190741087557e-6,2.50851495539848e-5,4.370943689814978e-5,-8.166347774380065e-8,1.1117735648392365e-5,2.2978460456198404e-5,1.9675286892660145e-5,2.7972339807804283e-5,1.794294078283846e-5,3.30246726609171e-5,-2.12680104110665e-5,3.760573312510332e-5,2.1249075700926233e-5,-6.8259053604221884e-6,2.558768671584086e-4,-6.437766719538134e-6,-1.68015725482814e-5,-3.0607081011551373e-6,-4.536517933764247e-6,1.2734250051799176e-5,-2.9588247853261665e-6,1.0365648142573864e-6,-3.501377453392117e-6,-1.1362675849003683e-06,1.2572515766627373e-6,-2.5377791179208655e-6,1.397686936951033e-6,-8.090876138166202e-7,-5.3547368415120525e-6,-4.557117367696205e-6,2.2816257542693145e-6,-2.2409291950999287e-4,1.8910357553196052e-5,1.0954417215519794e-4,-9.766318305615056e-5,5.006798851512682e-6
-3.264090275998337e-5,2.761403087994723e-7,-1.1647346980835978e-6,1.2695096367766395e-6,9.406393557266875e-7,-2.205614171037403e-6,-7.317181310590785e-8,2.389324073513145e-7,-3.257692948235943e-9,-1.177112819726558e-6,-1.0224870402921941e-6,-1.8584448857287306e-6,5.802110940067539e-7,-1.1191606233088778e-6,-1.6281793670238907e-6,4.991043623739828e-7,-9.062971263809131e-7,-7.579263989513745e-7,-3.1067445082500407e-7,1.2902528283097705e-6,-1.074235959215645e-6,1.168999347300355e-6,3.1534379081512273e-7,-3.9145537241493993e-7,3.670223156051207e-7,5.0579493011404955e-8,-6.437766719538129e-6,2.5874090728953106e-7,9.58766449010896e-7,-8.356250330318555e-8,2.2282286614732688e-7,8.0017114527201e-8,1.217144855253243e-7,-1.7401360800586406e-7,9.787249924397533e-8,5.8065578546747244e-8,1.1307790887777704e-7,6.448476563717752e-8,-1.5336309182496264e-7,1.2197107681423338e-7,2.254180391652995e-7,-1.678302349790553e-7,-1.5519776707996598e-7,4.94337258523257e-6,-1.6695199025730927e-07,-2.080632285002068e-6,-1.9031366841642093e-6,1.2863724857357799e-8
-7.653637828127135e-4,-1.3924654458382272e-5,-2.701561113581785e-5,4.928909391502291e-5,2.7121528728202005e-5,4.039494894291062e-5,-3.951787181317793e-5,-5.491846912350536e-6,4.345005905863252e-8,-3.0234575890641214e-5,-2.483535424592953e-5,-2.6325329361503012e-5,3.856716046377124e-5,-8.240022728630143e-6,-2.279731894574393e-5,7.914300804725935e-6,-6.193965167911874e-6,-5.494071313777072e-6,-1.2793784361459408e-5,9.03556450487335e-6,-6.496813135286018e-5,-2.8473004471814615e-5,2.102509651741742e-5,3.2776956284651874e-5,-4.756470241308335e-6,-8.060033049763766e-6,-1.6801572548281407e-5,9.587664490108964e-7,1.083309735009563e-4,3.6618662480498466e-6,-4.305865629953532e-6,1.2187298986102753e-6,-4.832448924897714e-6,1.7920256798681504e-6,-5.505984593914275e-7,-2.7127252361047614e-6,3.3030616312731614e-6,6.681851339322856e-6,2.312738316774861e-7,-3.5913536981216377e-6,2.545018914745883e-6,5.706091481521972e-6,-1.033470849123759e-7,6.708893752981299e-6,2.0352537969767154e-5,3.2964503810636295e-5,2.3202551148731738e-5,-3.9141590185119475e-6
9.153503674805693e-4,2.2908985327716798e-6,6.2897760469225705e-6,-1.3503153715393627e-5,9.556251127940753e-6,3.997708837332903e-5,5.080841161271596e-6,-1.4805382750058431e-6,1.0163812622148726e-8,-3.175177048922526e-8,7.846837897868955e-6,1.5058814050666128e-5,5.823877178459474e-6,-1.3128903868534625e-5,-1.211601658531698e-5,-7.866050877531594e-7,1.613648570118725e-6,2.3836987289475772e-6,-1.3749122552163157e-6,-1.761684700659811e-5,-1.0054376476797781e-5,-1.7708975509232412e-6,5.441708011542491e-6,-6.794470157825804e-6,1.5988081154479802e-6,-7.917550404280855e-6,-3.060708101155209e-6,-8.356250330318308e-8,3.6618662480498453e-6,1.4219364122248128e-5,-8.458978850279309e-6,-8.158298729278969e-7,-4.523544235375553e-6,2.7396299549102267e-6,-1.0841812513976326e-6,-2.6569673916590494e-7,-3.294615428873096e-6,-3.394566683989757e-7,7.402319268060216e-7,1.7510174431047662e-6,-5.438393518185338e-7,-1.458664660125661e-7,2.1435961586370945e-6,-8.219163543267341e-5,4.0102527399676147e-7,1.1628368876142779e-5,9.80374788747422e-6,-7.686145902545409e-7
-3.344203214015773e-4,5.879467757831869e-6,1.0706259283015782e-5,1.4709371286644588e-5,3.8945599771595955e-7,-1.0798886191407451e-5,-4.649822665170485e-6,1.4456852195677745e-6,-1.0116480398634696e-8,-5.887389767602465e-6,-1.4484024224436299e-5,-1.82415066742685e-5,-4.0454289525860267e-7,4.5358280137935036e-6,5.129184226060963e-7,2.4291900467058813e-6,-2.605632425550915e-6,1.1796473644026838e-7,-2.093840855116493e-6,1.2497535979396835e-5,6.539401818672126e-6,4.688330401567468e-6,7.418957037422294e-7,2.1442858912849314e-6,2.546802754278536e-6,1.318529067352437e-6,-4.536517933764276e-6,2.228228661473267e-7,-4.305865629953528e-6,-8.458978850279289e-6,9.220429042716077e-6,-7.837152399622833e-7,3.8101652585757994e-6,-2.6518294802263547e-6,2.6722016534483976e-7,-6.958229621886996e-7,5.246425350994128e-7,-6.740728479848065e-7,-4.0506176502318107e-7,-2.8193680903715395e-7,2.808531766274377e-7,-6.268679077686748e-7,1.3943665759567387e-8,3.041479383196439e-5,-3.6683317975802313e-6,5.755071009381635e-6,-3.3479877060794714e-5,2.2701224057565814e-7
