(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,expected_economic_conditions,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
0.001411809168672582,-1.5917268509507377e-5,-1.0025699060215945e-4,-6.785405404768801e-5,3.817792308757773e-5,-9.103860571013307e-5,-8.731246215505162e-5,-7.206115031212889e-5,-1.1859060414855183e-4,-1.429125234165231e-4,-2.3581572389183518e-4,-2.0941152773370762e-4,-1.72066448946157e-4,-6.733385558953681e-5,3.7317055683091675e-6,-2.2576138362929057e-5,1.6882668808895338e-7,2.1496974728426254e-4,3.4579034375735993e-4,1.742390685751549e-4,7.574578805247385e-5,2.0589888364003672e-5,2.1527110512750529e-4,-1.679646165897787e-5,4.0444483992360696e-5,-9.451942002482137e-7,3.8914717549355966e-5,2.98314400309929e-5,1.0686391933506712e-4,-3.400760294515414e-5,1.664637935557874e-5,3.079972456377744e-5,1.0151635369414508e-4,7.216459041438062e-5,-1.0163838425025707e-5,-1.0206048996979586e-6,-3.2613846070924435e-5,4.501370608057821e-6,-1.3638927240927793e-5,3.145781556921198e-6,-6.543890419998753e-6,1.1405387820203028e-5,4.4905079878139266e-6,4.6419227976569714e-6,1.1735238143648695e-5,-2.9448798816104123e-6,8.833745018441694e-6,2.558089687906613e-6,-5.309251017247058e-6,-4.932585486510196e-6,6.6385828199418726e-6,-2.910632795127141e-4,4.5685516284424785e-7,1.799431033776089e-4,-1.7564669335168342e-5,-1.1683986110054977e-6
6.592080852104036e-4,4.264179317212645e-6,2.5911696963612894e-5,2.3194770856466195e-5,5.983580488961029e-5,4.3516879724971284e-5,-6.860282031670715e-6,2.1066131893042875e-5,-5.213831098239594e-5,-6.475519767401778e-5,-1.2023483439039096e-4,-1.0984969345895298e-4,-9.694606360689807e-5,-3.392296504097693e-5,-1.1709787712616457e-5,-1.440226335039674e-5,1.1769408144881974e-7,1.392090780951665e-4,1.7423906857515488e-4,2.69227282920089e-4,1.9710801635016264e-5,7.920268658995809e-6,1.0117952315405626e-4,-1.828695930199418e-5,3.391729471127724e-5,-7.182912344577039e-7,1.6667151689954036e-5,-2.8440589460090035e-5,8.889180283927316e-5,-1.7456669947440164e-6,2.016012295600835e-6,-1.0755631762536407e-5,4.400213669473417e-5,2.382117802805139e-5,3.5687990667934757e-6,-1.3171224349305056e-6,-2.9115472470255646e-5,6.485370810278083e-7,-7.251438546984916e-6,-5.574595727901858e-6,-6.867938643496253e-6,1.0261682499344546e-5,-1.1881213150188277e-6,2.2449151811201184e-6,9.74881598577324e-6,9.480095474661206e-7,7.040029977495704e-6,3.420966918697807e-6,-3.3714874974744593e-6,-3.90445785056878e-6,5.477348950280914e-6,-1.4984905235878313e-4,2.98400307822957e-6,1.5885623981116653e-4,-7.869491306690137e-5,1.0576724150853808e-6
5.743878647993254e-5,-6.384471162791599e-5,-4.172303183486829e-5,-1.2208444294182895e-5,8.317111028788053e-5,5.9385398985775355e-5,-1.6406892730634993e-5,5.1392048095653825e-6,-3.0597338888711634e-5,-1.6622661629215287e-5,-6.342440448261896e-5,-1.1319038135448039e-4,-1.0214259359338693e-4,-9.026752456981639e-5,-6.977004946831004e-5,-1.638398907227747e-5,1.294634707681242e-7,8.764549529461949e-5,7.574578805247378e-5,1.9710801635016498e-5,2.1611799368269807e-4,2.2145896947182816e-5,1.2202396419985487e-4,-2.62664162126513e-6,1.840265853195854e-5,-2.0946618136958868e-5,2.043010004957812e-5,8.455233368390027e-5,4.6694519505010344e-5,-9.499937527647092e-6,4.5404691066875824e-5,4.815525567403161e-5,1.0408667118880381e-4,1.0425932751074466e-4,-2.6214099531117672e-5,7.853705316620975e-7,2.0266241944278494e-5,3.1596800788117616e-6,-5.1462402202226966e-6,-6.719095594057073e-7,-3.704159029299402e-6,2.537330664589553e-6,-4.429081642065492e-7,7.701846171786262e-7,2.900140254880797e-6,1.1394719122539015e-6,4.368029608916684e-6,2.7854610804050436e-6,4.264439162046157e-6,4.8474374960172185e-6,9.72623961917196e-7,-1.1914678316845724e-4,-1.2659310509741665e-5,9.868538811258467e-5,2.6138766148173372e-5,-2.8987543803868812e-6
-0.002116594146412193,-1.6090434464029874e-5,5.297421173194315e-5,7.384533494707234e-5,1.28442214476842e-4,5.8250046817493865e-5,8.577362790511272e-5,8.695500657994374e-5,2.4646286938412366e-5,6.963605025643178e-5,1.816541173685974e-5,-2.3182008752428096e-5,1.9141732013337978e-5,1.4593911093954259e-6,-2.874429645590221e-5,-4.068066546161334e-6,3.657792214048423e-8,5.569774395258717e-5,2.0589888364003686e-5,7.92026865899574e-6,2.2145896947182708e-5,2.0664514467600995e-4,7.766616454877138e-5,-1.8402990949283027e-5,4.404731084554316e-5,-3.186279303187807e-5,3.1899702755515606e-5,6.52108951102099e-6,7.641319942017695e-5,-4.157762711281433e-5,-4.996118138073082e-6,2.6435847344639994e-5,4.864164411721069e-5,3.239455269534232e-5,1.770497320699239e-5,-8.008606260739264e-7,-1.8303327370300465e-5,-7.976231793196614e-6,8.240867963950935e-6,-4.831549663234187e-6,-7.7028972011213e-7,-7.252449578229121e-7,2.9869310581768935e-6,2.2965566798364703e-6,-6.4639892826604e-7,6.854616733532044e-6,3.0233872604423287e-6,-5.4064579633571654e-9,2.959443778669723e-7,5.3349444308831885e-6,-4.820544436199941e-6,1.1875378232260552e-4,-1.5993738499370666e-5,-3.304962492333856e-5,6.226568985419028e-5,-6.453659105430054e-6
-5.088894990845623e-4,-9.842539923470738e-5,-1.2820325398139147e-4,-1.6357371401350412e-5,1.0706977247868764e-4,-3.6291754669920524e-5,-7.56843447020972e-5,-7.655812625209646e-5,-1.5210927455611592e-4,-1.1943435458968861e-4,-2.680210578737943e-4,-2.5710504563834877e-4,-2.4990757685512286e-4,-1.2830873481870487e-4,-2.298726353184609e-5,-2.83614263276795e-5,2.3764863078258768e-7,2.0844465507737606e-4,2.1527110512750607e-4,1.0117952315405652e-4,1.220239641998549e-4,7.766616454877143e-5,4.1625210591298675e-4,-4.195629548416804e-5,7.071135550609057e-5,-3.90433646536274e-5,5.692606088445852e-5,7.40857483903378e-5,1.8711682239417032e-4,-8.544375462969516e-5,5.063318464796548e-5,6.010346819203947e-5,1.4242447738135094e-4,1.4349421522243786e-4,-5.383058221042766e-6,-2.0696346463248005e-6,-6.068642672693509e-5,-8.385196381752699e-6,-7.346873034477293e-7,5.606658962625781e-6,-2.4188390849707852e-6,5.1861704278694446e-6,5.90656257686432e-6,1.8828744978815234e-6,1.0251596835171223e-5,-4.5150282119678466e-7,1.2070737479717758e-5,-2.877438353865071e-7,-1.0022921070720891e-5,-7.669135994960182e-6,9.252121253764374e-6,-4.366690497867986e-5,-8.097241968826107e-6,2.1921895338536298e-4,-6.491775942782988e-5,-8.550087825427077e-6
-6.22236505071092e-4,4.202555378251463e-5,8.267831663402649e-5,4.266072160312826e-5,-2.713997724476486e-6,7.59508445196636e-5,5.67444794685715e-5,3.6141711308447505e-5,3.834028145138391e-5,4.6473918276566806e-5,6.816155558275096e-5,4.234953115449972e-5,4.3636262971620764e-5,3.080168527928878e-5,-1.7571597116435126e-5,-7.490366170968692e-7,2.3110747136402844e-8,-2.7323589770410056e-5,-1.679646165897782e-5,-1.8286959301994172e-5,-2.6266416212651616e-6,-1.8402990949283023e-5,-4.195629548416799e-5,7.466561108188594e-5,-2.2509042763541762e-5,1.9156605761343058e-5,-7.610291279975569e-6,5.754083089521793e-6,-4.0243477270870815e-5,2.456023522179126e-5,-5.924001445686e-6,9.375508361017589e-6,-7.4169292632140326e-6,-3.181550107077486e-5,6.168155571402617e-6,2.5567056053659436e-8,5.0033940995331235e-6,-9.71827070316471e-7,1.670637064162607e-6,2.3795183086777053e-6,2.1336431912785733e-6,-8.529749422321536e-7,-1.1352778904897362e-6,-1.9811451716667823e-6,1.678139187870885e-6,1.05544587256543e-6,-9.307413502962491e-7,-1.0180906186927193e-6,2.488375579585351e-6,2.2062080435054667e-6,-2.0185760684105387e-6,8.794530245970059e-6,6.087590415830572e-6,-6.31488408815312e-5,-6.096819257451533e-6,6.05870485193596e-7
-2.7277867164588065e-5,-2.080313232558999e-6,1.6036689402535405e-5,2.5344454201321028e-5,9.737749737262944e-5,1.7174971065926293e-5,5.357540299733798e-5,3.481465548442286e-5,1.634908315595116e-5,4.1840696264644145e-5,2.175393102956216e-5,1.9536226451934513e-5,9.349518867685562e-6,2.8066732241436646e-5,-1.2275439557673138e-5,-7.579871929107792e-6,6.932278017771606e-8,6.024422073505773e-5,4.044448399236067e-5,3.391729471127723e-5,1.840265853195852e-5,4.404731084554314e-5,7.071135550609062e-5,-2.250904276354176e-5,9.503792269815525e-5,-1.8158468947691556e-5,1.0880241289176593e-5,1.4801296772646908e-5,6.198666863641007e-5,-3.328722560346069e-5,2.3664828956502664e-6,4.571284913187514e-6,3.388205174780578e-5,3.005232045322508e-5,4.605695338820772e-6,-9.604935605527465e-7,-2.293188416462487e-5,-2.390736836059925e-6,-9.748859342915217e-8,3.3832536072789206e-6,-1.927591895165839e-6,4.7922985466313e-6,3.164627341767819e-7,1.1967319745093811e-6,1.5992281932503196e-6,-1.9355704321802347e-6,4.371142615580158e-6,8.634735168080318e-7,-4.375942108518896e-6,-3.050241917001009e-6,1.4255277628268586e-8,-3.3845956808646424e-5,3.942261845243682e-6,8.332446600351016e-6,-4.167046812602995e-5,1.8111924621306465e-6
-0.0010567379971844087,1.680638441840267e-5,-5.210267741084381e-5,-4.363952280271042e-5,-1.3554818731024892e-5,2.038526276085443e-5,-2.6354416366957997e-5,-2.462270638879796e-5,-3.7356727475728616e-5,-4.778972818506252e-5,4.309706295960646e-6,-3.77065094354855e-5,-4.801869575960535e-5,-3.5737163134835014e-5,-1.8522118085237223e-5,1.2574815865997355e-6,5.525308271625783e-9,-9.375810423175199e-6,-9.451942002482796e-7,-7.182912344577123e-7,-2.094661813695884e-5,-3.1862793031878075e-5,-3.9043364653627354e-5,1.915660576134309e-5,-1.815846894769155e-5,7.525058864898506e-5,-7.980111615230846e-6,-8.699655939350605e-6,-2.719490580692584e-5,2.557858205218595e-5,-6.657204515250331e-6,6.438004094831561e-6,-2.9888132984066216e-5,-1.371335045483163e-5,1.624680782844854e-5,-1.1625369859703422e-7,9.644091965974322e-6,3.912189673126006e-6,-2.450150797034854e-6,6.2821651488746386e-6,2.587602740165233e-6,2.257132171715029e-6,-1.6089069801011894e-6,-1.7384090974338859e-6,-1.810427357366729e-7,4.790713589047376e-6,-4.601698729833534e-6,-8.794721591532433e-7,-4.262555996401018e-6,6.5158983307365665e-6,-6.618919970283476e-7,1.2669285532482581e-5,-4.027703301379573e-6,-1.4466964381262267e-4,1.0027420697155733e-4,-1.487069080715228e-6
-2.4302174817150907e-4,-2.1312571755391515e-5,-1.9994074993657685e-5,2.0620477482369818e-5,3.6012954580032505e-5,-2.1924601445658172e-5,-6.724610252959823e-5,-3.6058741166894466e-5,-3.454283233546708e-5,-2.5052636175443688e-5,-4.1315358124205306e-5,-9.988569599494044e-5,-4.2096585022292476e-5,-4.628319115808032e-5,2.688963294972917e-7,-1.8576759034891272e-6,1.2855667227504797e-8,4.873673352673458e-5,3.891471754935598e-5,1.666715168995401e-5,2.043010004957816e-5,3.1899702755515585e-5,5.692606088445847e-5,-7.6102912799755745e-6,1.08802412891766e-5,-7.980111615230845e-6,6.622694701701748e-5,2.2310848103477344e-5,3.168710367630274e-5,1.7093220820464575e-5,1.9102949647967977e-5,1.4594376025685002e-5,5.907761870811129e-5,2.2331319530805664e-5,1.2664293701144234e-5,-1.8745876549697554e-7,-9.618976845256433e-6,2.3795791166961932e-7,-3.888273028454443e-7,-1.960282893871494e-6,-1.8932725400607118e-6,1.4043843197502925e-6,-3.3426166424565685e-6,2.26116317322963e-6,1.7122957822261953e-6,1.1044265301786169e-6,6.597834903200511e-7,2.5401059544340504e-6,9.506478943220402e-7,3.550720146676834e-6,-8.868145185850573e-7,-3.960827968642373e-5,-4.759239907012702e-6,5.8975276383071896e-5,5.690024736337107e-5,-2.834451457011444e-6
-0.002345234283300245,-6.499620382050033e-5,-1.3413714756925648e-4,-7.754840195686476e-6,4.979152727088214e-5,-8.903275036562738e-6,-7.035270011920875e-5,-1.1668914987778517e-4,-1.369412024180285e-4,-8.50791799935854e-5,-2.366325518225095e-5,-7.526056467249746e-5,-6.616051983510719e-5,-6.870851089126753e-5,-7.810442190394236e-5,-1.4277597206487395e-5,1.2777346867626895e-7,2.2570831591962527e-5,2.983144003099303e-5,-2.8440589460089947e-5,8.45523336839002e-5,6.521089511021061e-6,7.408574839033781e-5,5.754083089521837e-6,1.4801296772646894e-5,-8.699655939350624e-6,2.2310848103477402e-5,2.667461462357002e-4,6.711068247204921e-6,5.212824373898842e-6,1.8222031473104883e-5,3.46775379898373e-5,9.486379076829103e-5,4.384485308834827e-5,1.4822826432500555e-5,9.623702479841801e-7,2.1792051127186514e-5,2.0669869523119326e-6,2.396078202544528e-6,2.435423110497931e-5,-3.924668603993956e-6,3.1980800360479077e-6,-1.2727739916931437e-6,2.5149115095368452e-6,4.144855332533241e-6,1.0741494257964481e-5,-7.048566243241334e-6,2.3986225697146013e-6,-5.21795522723064e-6,1.4323314262104585e-5,-7.130877128945471e-8,-2.1870764487286114e-4,-1.3397519162822743e-5,5.5895579664935266e-5,2.1970898621607706e-5,2.0068391943145856e-6
6.030144362340663e-4,-6.433007360978471e-6,4.2725362801914625e-5,8.11950636329564e-5,1.2052430809428136e-4,4.5557869226194655e-5,7.217712109187939e-5,7.380135970262102e-5,3.789889161096211e-5,9.172234623813651e-5,-4.310317452139649e-6,4.084704812082551e-5,5.645058435730784e-5,6.169396086683147e-5,-2.8669389156368408e-5,-1.1582551971907953e-5,9.225254116805155e-8,1.4058573367690006e-4,1.0686391933506695e-4,8.889180283927302e-5,4.6694519505010276e-5,7.641319942017692e-5,1.8711682239417032e-4,-4.02434772708708e-5,6.198666863641011e-5,-2.7194905806925822e-5,3.168710367630271e-5,6.711068247204971e-6,2.886774806979946e-4,-8.04059207387077e-5,2.970416396385127e-5,-4.184768708500932e-6,5.660892815924698e-5,1.0676566688600044e-4,-2.9636337218464946e-5,-1.11978092703094e-6,-6.22224302430072e-5,-7.359367094976984e-6,6.4443868207676614e-6,-1.0515638913594387e-5,-1.233330326728399e-6,4.43432964903566e-6,5.668339914601417e-6,-3.155119306913461e-6,-2.225813692951516e-6,1.2967748924029511e-6,1.2699338484408808e-5,-4.070010831105892e-6,-6.840331626652688e-6,-6.219528024107882e-6,7.031841254627134e-6,-1.1506682297995908e-5,-1.4102581159547479e-5,8.117275043657616e-5,-8.128402374718442e-5,-4.745628498020544e-6
0.002363545067886763,-3.844228334183083e-5,-2.6572215394917708e-5,-5.696975092469527e-5,-1.1754015324989962e-4,-1.8729301102493864e-4,-1.5003400391078997e-4,-7.753419927461453e-5,-1.0641312524721331e-5,-4.172540418380793e-5,-1.8751046029871694e-5,-1.1810017514383528e-4,-8.842722814635882e-5,-8.149500354315655e-5,1.983823716349028e-5,8.629634642493063e-6,-5.7149492668427205e-8,-4.0169343231747245e-5,-3.400760294515382e-5,-1.7456669947438895e-6,-9.499937527647163e-6,-4.157762711281433e-5,-8.544375462969519e-5,2.4560235221791242e-5,-3.3287225603460726e-5,2.5578582052185944e-5,1.7093220820464616e-5,5.212824373898744e-6,-8.040592073870774e-5,2.37143504780736e-4,5.567962982090566e-6,-2.613696895447113e-5,1.2058234393237462e-5,-5.557786664717464e-5,1.4733405729263452e-5,7.620300413759159e-7,1.522667348112386e-5,3.630748461709752e-6,8.451321632038354e-7,-9.757038302104851e-8,3.744105329856555e-6,-6.2322980311183735e-6,-1.7008028287493336e-6,2.9471558544833624e-6,-2.767025236874497e-6,-1.0533165625724097e-5,-5.5591895508938794e-6,1.7045705749356838e-6,-8.226041347511894e-8,-6.640246601425727e-6,-1.3731542365738623e-6,-1.0060772887845493e-4,-3.475288312528294e-6,-1.0641798777711318e-4,1.680803514360512e-5,6.120734007204061e-6
4.2081347156356925e-4,-7.945186218662937e-7,5.874715278607551e-5,6.325443890808837e-5,8.036856433935307e-5,4.738333315190403e-5,3.879998565239395e-5,3.4243098149810705e-5,5.677443658094474e-5,3.8712696080588485e-5,2.0308894395744593e-5,5.232417992472488e-5,3.0273137087376376e-5,8.092460511115096e-5,-7.694704963337212e-6,-2.839843645605384e-6,1.1283740979766013e-8,4.17908572362997e-5,1.664637935557864e-5,2.016012295600858e-6,4.5404691066875905e-5,-4.996118138073099e-6,5.0633184647965423e-5,-5.924001445685998e-6,2.366482895650262e-6,-6.6572045152503244e-6,1.9102949647967977e-5,1.8222031473104924e-5,2.970416396385129e-5,5.567962982090542e-6,6.968212179422657e-5,9.703642619840874e-6,3.323081159430171e-5,3.992004743189736e-5,-1.8748281009236155e-5,8.660665482567971e-7,3.707283576801404e-6,8.386159604699595e-7,1.455581425076189e-6,-1.1952345852155712e-8,1.2496702105334707e-6,-1.209905670416193e-6,-2.3601058951711586e-6,-9.812137729054007e-7,-1.513491502217054e-6,-8.740480607947887e-7,4.6581552088049596e-7,1.124782085456893e-6,-5.573115641417562e-7,-1.2226064486830906e-6,2.6743522918161544e-6,-3.816868441372204e-5,2.021700084495489e-6,9.499830352309824e-5,-2.7646916729634145e-5,-1.2703964260136134e-6
-0.0015051497964585383,1.2822496492417968e-5,3.2320923867149045e-5,6.268299497363394e-5,1.021899199716425e-4,1.1454303907197559e-4,4.0750283796360836e-5,5.238086058632822e-5,1.1535696009127547e-5,1.7419393455061535e-5,1.748772948263969e-6,-8.530394946711622e-5,-4.118322245276388e-5,-1.233985425623418e-5,-5.875549118758827e-5,-1.0536353154877777e-5,1.0579957210775534e-7,3.079881746779385e-5,3.079972456377748e-5,-1.0755631762536375e-5,4.8155255674031557e-5,2.6435847344639977e-5,6.0103468192039585e-5,9.375508361017598e-6,4.571284913187515e-6,6.438004094831523e-6,1.4594376025684991e-5,3.467753798983727e-5,-4.1847687085009155e-6,-2.613696895447113e-5,9.703642619840857e-6,1.1415527962236413e-4,4.557043499066839e-5,4.178741961536542e-5,2.2925096328347522e-5,-3.8674039584943453e-7,1.4362215116031796e-5,-6.746166869976901e-7,-1.907986471213073e-6,-7.180569966717169e-8,-2.500066452530007e-6,-3.327956411793106e-7,-2.6036187653452923e-6,2.4613464355011534e-6,6.563654042640825e-6,-5.208601223381595e-7,-6.691634748237277e-7,3.944976662166778e-6,7.0494277843986855e-6,9.117032012252803e-6,-1.338624375242622e-6,1.4375210847532666e-5,-9.246427919817969e-6,7.542098461453588e-5,8.95772572101259e-5,-5.192902950311368e-6
4.123835789204534e-4,-4.0381369899494056e-5,-9.338627890973273e-5,6.989309142127516e-5,8.832884170309816e-5,5.920377203748751e-5,-3.4569291108233026e-5,-4.339797989227467e-5,-2.8550107442671414e-5,-8.426015535041063e-6,-3.962766918870626e-5,-1.2025198964743134e-4,-2.607720075297166e-5,-1.224869164601006e-5,-5.082557787455684e-5,-1.2363644709376287e-5,8.110502053211951e-8,8.917968361882662e-5,1.0151635369414524e-4,4.4002136694734237e-5,1.0408667118880384e-4,4.864164411721061e-5,1.4242447738135094e-4,-7.416929263214074e-6,3.388205174780578e-5,-2.9888132984066222e-5,5.907761870811133e-5,9.486379076829103e-5,5.660892815924701e-5,1.2058234393237476e-5,3.323081159430173e-5,4.557043499066835e-5,2.0913110450780686e-4,7.835370781493709e-5,-1.4446340419861927e-6,5.08808231623013e-7,-2.9634428575226767e-6,2.2055818128390698e-6,-4.6991157920412235e-7,2.0205965564370728e-6,-2.7133889286699393e-6,1.1159515337694575e-6,-1.863391476165383e-6,5.30224979544895e-6,3.763913024961269e-6,-5.903027165841908e-6,2.614610669670388e-6,3.2414828723864265e-6,4.839417707462117e-7,7.692270425601766e-6,5.321839602545109e-6,-2.7649015333254377e-4,-1.2118894156840822e-5,1.0478346624526579e-4,-7.986103689552307e-5,3.961596556754077e-6
-3.5516870337261834e-4,-5.222891235550679e-5,-5.2604338299452985e-5,3.001662274004341e-6,3.3521027023373977e-6,5.424529893635479e-6,1.0349347895320957e-5,1.7992998370100838e-5,-3.258649592032121e-5,1.5447501878341128e-5,-2.1826449408049512e-5,-3.5614979925824e-5,-1.9311719622430743e-6,2.4284669333649795e-5,-5.469489479127403e-5,-1.1041896789548266e-5,7.103541346989853e-8,1.0621802383341307e-4,7.216459041438048e-5,2.3821178028051307e-5,1.0425932751074471e-4,3.239455269534234e-5,1.4349421522243802e-4,-3.181550107077488e-5,3.0052320453225106e-5,-1.3713350454831602e-5,2.233131953080566e-5,4.384485308834836e-5,1.0676566688600045e-4,-5.557786664717466e-5,3.992004743189735e-5,4.178741961536547e-5,7.835370781493702e-5,1.7997096479516677e-4,-5.854050996887039e-5,1.266732833850497e-6,-2.070404051760718e-5,-1.2104900925391426e-6,-2.1523546876702495e-6,1.737877780700373e-6,-1.444070476174326e-6,1.8097027297346915e-6,2.42053828483225e-6,-2.155837098238688e-6,-5.49009084336341e-7,-5.361708800114107e-6,5.244321887306706e-6,-1.725613091159231e-7,-3.4206340765865287e-6,6.657851967711057e-6,6.032415044847934e-6,-4.056201198657521e-7,-9.349288922338631e-6,5.170227861356336e-6,6.758062854642216e-6,-1.9531386669928855e-6
-0.0011034905945246083,2.4596294243512808e-5,-9.735846091017137e-5,-4.098015960958781e-5,5.3082979664068764e-5,2.080143027829646e-5,-5.0486962915476315e-5,-1.376086885428204e-4,-2.040581839071617e-4,-2.5408688161113137e-4,-1.4476035444926423e-4,-1.493064871734173e-4,-1.221203664094481e-4,-5.5778286033555416e-5,1.2907610628163318e-6,-3.7411456737755222e-6,6.333093012272794e-8,-7.504078871874472e-6,-1.0163838425025964e-5,3.568799066793442e-6,-2.621409953111773e-5,1.7704973206992376e-5,-5.383058221042791e-6,6.168155571402603e-6,4.605695338820884e-6,1.6246807828448605e-5,1.2664293701144217e-5,1.4822826432500343e-5,-2.9636337218464685e-5,1.4733405729263357e-5,-1.8748281009236135e-5,2.2925096328347573e-5,-1.4446340419861704e-6,-5.8540509968870327e-5,2.647254195275572e-4,-6.440349043693332e-6,6.308594389437959e-6,-3.0483355656065152e-6,3.2470328852358247e-6,1.185040626293384e-5,-3.748921194802995e-6,6.711895927893933e-7,-3.8127843260282035e-6,4.543938177436342e-6,2.5734784969400146e-6,-5.997416679347437e-7,-4.645687934593671e-6,3.3492622226178935e-7,-8.448733975673075e-6,5.36947058918077e-6,-1.012247441771591e-6,-1.1995656219029955e-4,1.7610213458283746e-5,-7.004128565876471e-5,7.052139918362571e-5,3.916589400989273e-7
-1.4195921631877263e-5,2.4135786430615447e-7,1.8050962455068888e-6,2.5486837184386583e-6,-8.553401973814709e-7,-4.1222723517412034e-7,5.35706885220758e-7,3.2222050965141343e-6,5.7278539625518745e-6,6.2635916203117904e-6,4.906751950467342e-6,6.0490792006809046e-06,6.582754367497131e-6,3.2149956111297845e-6,-2.1042448593144147e-7,2.598556864980312e-7,-3.4761830106164545e-9,-8.386483660841464e-7,-1.0206048996979466e-6,-1.3171224349305046e-6,7.853705316621007e-7,-8.008606260739291e-7,-2.069634646324801e-6,2.556705605366026e-8,-9.604935605527497e-7,-1.1625369859703553e-7,-1.874587654969756e-7,9.623702479841848e-7,-1.119780927030948e-6,7.62030041375926e-7,8.660665482567965e-7,-3.867403958494368e-7,5.088082316230145e-7,1.2667328338504957e-6,-6.440349043693336e-6,2.624272503159913e-7,1.0222647829712631e-6,2.3926371976730685e-7,4.758523171378963e-8,1.0926451223915791e-7,7.729877037178679e-8,-4.9347211163900885e-8,-1.1193513305740117e-7,-5.223489532279049e-8,-1.5146184660086128e-7,8.268891544271861e-8,-1.7073838798972894e-7,2.0365387190424218e-8,2.451832985127823e-7,-1.298255833320439e-8,-8.172870632222424e-9,2.587526646906108e-6,-3.8543802733182355e-7,-2.038222790502514e-6,1.5934170665004422e-6,2.7514403370181813e-8
-7.333970984197914e-4,4.9688912571543956e-5,5.137156702383914e-5,4.6301546698253016e-5,5.577339985803666e-5,1.0114592099650926e-4,3.623918934987305e-5,6.093754274656931e-5,6.046528048409796e-5,3.489371825208521e-5,3.440825471868636e-5,3.732798861917616e-5,6.487532994501111e-5,3.8232198659229186e-5,-2.164233217223246e-5,-2.2033938415021445e-7,-5.985384916017495e-9,-4.792321125318222e-5,-3.261384607092451e-5,-2.9115472470255673e-5,2.02662419442785e-5,-1.8303327370300465e-5,-6.068642672693507e-5,5.003394099533124e-6,-2.2931884164624868e-5,9.644091965974322e-6,-9.618976845256433e-6,2.1792051127186524e-5,-6.22224302430072e-5,1.5226673481123856e-5,3.7072835768013895e-6,1.4362215116031771e-5,-2.96344285752268e-6,-2.0704040517607187e-5,6.308594389437893e-6,1.0222647829712659e-6,6.642231731701969e-5,4.46257457818402e-6,-3.5632718460790493e-6,6.025623013171098e-8,-4.1016527769995716e-7,1.240263534019846e-6,-4.1228263534947705e-6,1.912587951630612e-6,1.6001144628067043e-6,1.56504139456422e-6,-4.080509700934709e-6,8.050324862182069e-7,4.5109628199231435e-6,6.4973792439144255e-6,-2.5026124527322094e-6,-9.911789130947838e-7,-5.700967594976825e-6,-5.800090507367992e-6,-1.7092479154811526e-5,2.089558491328124e-7
